,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
762,uri,http://www.wikidata.org/entity/Q15316955,uri,http://www.wikidata.org/entity/Q104399065,literal,Anisocycla cymosa,literal,AYHXZXWGHZAPJZ-UHFFFAOYSA-N,literal,O(C=1C=CC2=CC=3C4=CC(OC)=C(OC)C(OC)=C4CC[N+]3C=C2C1OC)C,literal,580152-1,,,en,literal,Anisocycline,literal,10.1021/NP50083A008,,
763,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q104916312,literal,Menispermum dauricum,literal,APIHNXDZCYDPTF-PBBFAOSKSA-N,literal,OC1=CC=C(C=C1OC2=CC=C(C=C2)CC3C4=CC(OC)=C(O)C=C4CCN3C)CC5C6=CC(OC)=C(OC)C=C6CCN5C,literal,581056-1,,,en,literal,"(1R)-1-[[4-[5-[(6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-1-yl)methyl]-2-hydroxyphenoxy]phenyl]methyl]-7-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-6-ol",literal,10.1016/J.JCHROMB.2010.05.002,,
764,uri,http://www.wikidata.org/entity/Q15331682,uri,http://www.wikidata.org/entity/Q104888240,literal,Cocculus pendulus,literal,MGQBZFRSIWBOLY-VWLOTQADSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC7=CC=8C(=NCCC8C=C7OC6=C(OC)C(O)=C5CCN4C)C2,literal,580615-1,,,en,literal,"(21S)-27-methoxy-22-methyl-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),7,10(37),11,13,16,18,25(33),26,28(32),35-tridecaene-13,26-diol",literal,10.1016/S0031-9422(00)84796-2,,
765,uri,http://www.wikidata.org/entity/Q15331682,uri,http://www.wikidata.org/entity/Q104888240,literal,Cocculus pendulus,literal,MGQBZFRSIWBOLY-VWLOTQADSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC7=CC=8C(=NCCC8C=C7OC6=C(OC)C(O)=C5CCN4C)C2,literal,580615-1,,,en,literal,"(21S)-27-methoxy-22-methyl-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),7,10(37),11,13,16,18,25(33),26,28(32),35-tridecaene-13,26-diol",literal,10.1080/14786410500185303,,
766,uri,http://www.wikidata.org/entity/Q15331682,uri,http://www.wikidata.org/entity/Q104888239,literal,Cocculus pendulus,literal,NWXSEPYUXLWBAU-SANMLTNESA-N,literal,N1=C2C=3C=C4OC=5C(OC4=CC3CC1)=C(OC)C=C6C5C(NCC6)CC7=CC=C(OC8=CC(=CC=C8OC)C2)C=C7,literal,580615-1,,,en,literal,"(21S)-13,27-dimethoxy-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),7,10(37),11,13,16,18,25,27,32,35-tridecaene",literal,10.1016/S0031-9422(00)84796-2,,
767,uri,http://www.wikidata.org/entity/Q13021990,uri,http://www.wikidata.org/entity/Q104397053,literal,Stephania venosa,literal,NVMGTUCOAQKLLO-UHFFFAOYSA-N,literal,OC1C=2C=CC=CC2C=3C=4OCOC4C=C5C3C1N(C)CC5,literal,581496-1,,,en,literal,"7-Methyl-6,7,7a,8-tetrahydro-5H-benzo[g][1,3]dioxolo[4',5':4,5]benzo[1,2,3-de]quinolin-8-ol",literal,10.1021/NP50040A028,,
768,uri,http://www.wikidata.org/entity/Q17796506,uri,http://www.wikidata.org/entity/Q104919521,literal,Pachygone dasycarpa,literal,AVICOTFUCGWABJ-UIOOFZCWSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4NCCC5=CC(OC)=C6OC=7C=C8C(=CC7OC6=C54)C(N(C)CC8)C2,literal,581211-1,,,en,literal,(+)-2'-Norcocsuline,literal,10.1021/NP960568E,,
769,uri,http://www.wikidata.org/entity/Q15317015,uri,http://www.wikidata.org/entity/Q104403741,literal,Anisocycla jollyana,literal,IIQSJHUEZBTSAT-FQLXRVMXSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,580155-1,,,en,literal,Limacine,literal,10.1021/NP50124A017,,
770,uri,http://www.wikidata.org/entity/Q15331296,uri,http://www.wikidata.org/entity/Q104399486,literal,Fibraurea tinctoria,literal,YKOWIGFWFQCIKO-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=C(OC)C(OC)=CC4=CN3CC2,literal,580826-1,,,en,literal,"2,10,11-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1055/S-2007-971676,,
771,uri,http://www.wikidata.org/entity/Q105011451,uri,http://www.wikidata.org/entity/Q104399486,literal,Fibraurea chloroleuca,literal,YKOWIGFWFQCIKO-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=C(OC)C(OC)=CC4=CN3CC2,literal,580819-1,,,en,literal,"2,10,11-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1055/S-2007-971676,,
772,uri,http://www.wikidata.org/entity/Q15312631,uri,http://www.wikidata.org/entity/Q104399894,literal,Abuta rufescens,literal,NEVBZBLAKXUEPJ-UHFFFAOYSA-N,literal,OC=1C=CC2=C(C1)C3=NC=CC4=C(OC)C(OC)=C(OC)C2=C34,literal,580080-1,,,en,literal,Norrufescine,literal,10.1139/V79-264,,
773,uri,http://www.wikidata.org/entity/Q15312631,uri,http://www.wikidata.org/entity/Q104399894,literal,Abuta rufescens,literal,NEVBZBLAKXUEPJ-UHFFFAOYSA-N,literal,OC=1C=CC2=C(C1)C3=NC=CC4=C(OC)C(OC)=C(OC)C2=C34,literal,580080-1,,,en,literal,Norrufescine,literal,10.1016/0040-4020(75)85084-8,,
774,uri,http://www.wikidata.org/entity/Q15331296,uri,http://www.wikidata.org/entity/Q104936341,literal,Fibraurea tinctoria,literal,BIASRRRDJDMDEH-UQOYYSHTSA-N,literal,O=C1OC(C2=COC=C2)CC3(C1=CCC4(C(=O)C=CC(O)C43)C)C,literal,580826-1,,,en,literal,"(2R,6aR,10S,10aS,10bS)-2-(furan-3-yl)-10-hydroxy-6a,10b-dimethyl-2,6,10,10a-tetrahydro-1H-benzo[f]isochromene-4,7-dione",literal,10.1016/J.BMC.2008.09.023,,
775,uri,http://www.wikidata.org/entity/Q17796379,uri,http://www.wikidata.org/entity/Q104908697,literal,Stephania suberosa,literal,ABMKGESNDNGXSF-VQTJNVASSA-N,literal,O=C1C(OC)=CC23C4=C(OC)C=5OCOC5C=C4CCC3(N(C)CC2)C1,literal,581489-1,,,en,literal,"(1S,13R)-3,16-dimethoxy-20-methyl-5,7-dioxa-20-azapentacyclo[11.4.3.01,13.02,10.04,8]icosa-2,4(8),9,16-tetraen-15-one",literal,10.1016/S0031-9422(00)84726-3,,
776,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104908697,literal,Stephania pierrei,literal,ABMKGESNDNGXSF-VQTJNVASSA-N,literal,O=C1C(OC)=CC23C4=C(OC)C=5OCOC5C=C4CCC3(N(C)CC2)C1,literal,581472-1,,,en,literal,"(1S,13R)-3,16-dimethoxy-20-methyl-5,7-dioxa-20-azapentacyclo[11.4.3.01,13.02,10.04,8]icosa-2,4(8),9,16-tetraen-15-one",literal,10.1021/NP50099A005,,
777,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104908697,literal,Stephania pierrei,literal,ABMKGESNDNGXSF-VQTJNVASSA-N,literal,O=C1C(OC)=CC23C4=C(OC)C=5OCOC5C=C4CCC3(N(C)CC2)C1,literal,581472-1,,,en,literal,"(1S,13R)-3,16-dimethoxy-20-methyl-5,7-dioxa-20-azapentacyclo[11.4.3.01,13.02,10.04,8]icosa-2,4(8),9,16-tetraen-15-one",literal,10.1021/NP50091A005,,
778,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q104402411,literal,Menispermum dauricum,literal,DKIZAXAMEQMBAF-UHFFFAOYSA-N,literal,O=C1C=2C=C(OC)C=CC2C3=NC=CC4=CC(OC)=C(O)C1=C34,literal,581056-1,,,en,literal,6-O-Demethyl menisporphine,literal,10.1248/CPB.41.1866,,
779,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q104921796,literal,Menispermum dauricum,literal,AZMXHZHOWNCYDN-CPVQVEMSSA-N,literal,O=C1C(OC)=C(OC)C23N(C)CCC2(C1)C4(C(=O)C=C(OC)C(O)C4)CC3,literal,581056-1,,,en,literal,"(1R,4'S,6R,10R)-4'-hydroxy-3',4,5-trimethoxy-7-methylspiro[7-azatricyclo[4.3.3.01,6]dodec-4-ene-10,6'-cyclohex-2-ene]-1',3-dione",literal,10.1055/S-2001-11507,,
780,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104936712,literal,Stephania pierrei,literal,BIQLCSCFEQRHME-WDYNHAJCSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(NCC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,581472-1,,,en,literal,Norisotetrandrine,literal,10.1021/NP50091A005,,
781,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104936712,literal,Stephania pierrei,literal,BIQLCSCFEQRHME-WDYNHAJCSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(NCC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,581472-1,,,en,literal,Norisotetrandrine,literal,10.1021/NP50064A031,,
782,uri,http://www.wikidata.org/entity/Q15345405,uri,http://www.wikidata.org/entity/Q104395742,literal,Pachygone ovata,literal,CHHIMENHBRNBFH-UHFFFAOYSA-N,literal,OC=1C=CC2=CC1C3=CC(=CC=C3OC)CC4C=5C=6OC=7C=C8C(=CC7OC6C(O)=C(OC)C5CCN4C)CCNC8C2,literal,581224-1,,,en,literal,"16,26-Dimethoxy-22-methyl-29,31-dioxa-7,22-diazaoctacyclo[19.9.3.14,30.110,14.115,19.03,8.025,33.028,32]hexatriaconta-1(30),2,4(34),10(36),11,13,15,17,19(35),25(33),26,28(32)-dodecaene-13,27-diol",literal,10.1016/S0031-9422(00)80772-4,,
783,uri,http://www.wikidata.org/entity/Q9561567,uri,http://www.wikidata.org/entity/Q104402355,literal,Abuta grandifolia,literal,SKNSHDGCCINVFT-UHFFFAOYSA-N,literal,O=C1C=C2C3=NC=CC=4C(OC)=C(OC)C(OC)=C(C2=CC=C1O)C34,literal,147-2,,,en,literal,Grandirubrine,literal,10.3987/COM-93-S108,,
784,uri,http://www.wikidata.org/entity/Q15314247,uri,http://www.wikidata.org/entity/Q104911185,literal,Albertisia delagoensis,literal,AFGMWONXXNDGGE-IZZNHLLZSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC=7C=C8C(=CC7OC6=C(OC)C=C5CCN4C)CCNC8C2,literal,580107-1,,,en,literal,"(8S,21R)-27-methoxy-22-methyl-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),10(37),11,13,16,18,25,27,32,35-dodecaen-13-ol",literal,10.1016/J.FITOTE.2007.02.018,,
785,uri,http://www.wikidata.org/entity/Q15250624,uri,http://www.wikidata.org/entity/Q104908022,literal,Tinospora sagittata,literal,AALLCALQGXXWNA-UHFFFAOYSA-N,literal,O=C1OC(C2=COC=C2)CC3(C)C1CCC4(C)C3C5OC(=O)C4(O)C=C5,literal,581637-1,literal,857221-67-1,en,literal,columbin,literal,10.1002/RCM.2593,,
786,uri,http://www.wikidata.org/entity/Q15250624,uri,http://www.wikidata.org/entity/Q104908022,literal,Tinospora sagittata,literal,AALLCALQGXXWNA-UHFFFAOYSA-N,literal,O=C1OC(C2=COC=C2)CC3(C)C1CCC4(C)C3C5OC(=O)C4(O)C=C5,literal,581637-1,literal,857221-67-1,en,literal,columbin,literal,10.1002/HLCA.200800369,,
787,uri,http://www.wikidata.org/entity/Q15250624,uri,http://www.wikidata.org/entity/Q104908022,literal,Tinospora sagittata,literal,AALLCALQGXXWNA-UHFFFAOYSA-N,literal,O=C1OC(C2=COC=C2)CC3(C)C1CCC4(C)C3C5OC(=O)C4(O)C=C5,literal,581637-1,literal,857221-67-1,en,literal,columbin,literal,10.1002/JCCS.197500035,,
788,uri,http://www.wikidata.org/entity/Q15317015,uri,http://www.wikidata.org/entity/Q104938465,literal,Anisocycla jollyana,literal,BMNWTEXRVYGPQW-SYHDGPRRSA-N,literal,[O-][N+]1(C)CCC2=CC(OC)=C(O)C=3OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC)C(OC7=CC=C(C=C7)CC1C32)=C6,literal,580155-1,,,en,literal,"(1R,14R,15R)-6,20,25-trimethoxy-15,30-dimethyl-15-oxido-8,23-dioxa-30-aza-15-azoniaheptacyclo[22.6.2.29,12.13,7.114,18.027,31.022,33]hexatriaconta-3(36),4,6,9(35),10,12(34),18,20,22(33),24,26,31-dodecaen-21-ol",literal,10.1021/NP50124A017,,
789,uri,http://www.wikidata.org/entity/Q17796414,uri,http://www.wikidata.org/entity/Q104396913,literal,Stephania corymbosa,literal,JCTYWRARKVGOBK-CQSZACIVSA-N,literal,O1C=2C=C3C4=C(C2OC1)C5=CC=CC=C5CC4N(C)CC3,literal,581410-1,literal,548-08-3,en,literal,Roemerine,literal,10.1248/YAKUSHI1947.89.12_1691,,
790,uri,http://www.wikidata.org/entity/Q4269532,uri,http://www.wikidata.org/entity/Q104916687,literal,Menispermum canadense,literal,AQASRZOCERRGBL-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1OC2=CC=C(C=C2)CC3C4=CC(OC)=C(OC)C=C4CCN3C)CC5C6=CC(OC)=C(OC)C=C6CCN5C,literal,581040-1,,,en,literal,dauricine,literal,10.1016/S0031-9422(02)00162-0,,
791,uri,http://www.wikidata.org/entity/Q15331682,uri,http://www.wikidata.org/entity/Q104888245,literal,Cocculus pendulus,literal,DWAZEYVNMOERBJ-VWLOTQADSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC7=CC8=C(C=CN=C8C2)C=C7OC6=C(OC)C(O)=C5CCN4C,literal,580615-1,,,en,literal,"(21S)-27-methoxy-22-methyl-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),5,7,10(37),11,13,16,18,25(33),26,28(32),35-tetradecaene-13,26-diol",literal,10.1016/S0031-9422(00)84796-2,,
792,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104402141,literal,Stephania pierrei,literal,IIQSJHUEZBTSAT-URLMMPGGSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581472-1,,,en,literal,Thalrugosine,literal,10.1021/NP50091A005,,
793,uri,http://www.wikidata.org/entity/Q17796414,uri,http://www.wikidata.org/entity/Q104402141,literal,Stephania corymbosa,literal,IIQSJHUEZBTSAT-URLMMPGGSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581410-1,,,en,literal,Thalrugosine,literal,10.1248/CPB.33.135,,
794,uri,http://www.wikidata.org/entity/Q15619278,uri,http://www.wikidata.org/entity/Q104936712,literal,Stephania erecta,literal,BIQLCSCFEQRHME-WDYNHAJCSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(NCC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,581421-1,,,en,literal,Norisotetrandrine,literal,10.1021/NP50091A005,,
795,uri,http://www.wikidata.org/entity/Q15619278,uri,http://www.wikidata.org/entity/Q104936712,literal,Stephania erecta,literal,BIQLCSCFEQRHME-WDYNHAJCSA-N,literal,O1C2=CC=C(C=C2)CC3C4=CC(OC=5C(OC)=C(OC)C=C6C5C(NCC6)CC7=CC=C(OC)C1=C7)=C(OC)C=C4CCN3C,literal,581421-1,,,en,literal,Norisotetrandrine,literal,10.1021/NP50064A031,,
796,uri,http://www.wikidata.org/entity/Q15345405,uri,http://www.wikidata.org/entity/Q104395739,literal,Pachygone ovata,literal,UAPOCJPEYPOSTQ-UHFFFAOYSA-N,literal,OC=1C=CC2=CC1C3=CC(=CC=C3OC)CC4C5=C6OC=7C=C8C(=CC7OC6=C(OC)C(OC)=C5CCN4C)CCNC8C2,literal,581224-1,,,en,literal,"16,26,27-Trimethoxy-22-methyl-29,31-dioxa-7,22-diazaoctacyclo[19.9.3.14,30.110,14.115,19.03,8.025,33.028,32]hexatriaconta-1(30),2,4(34),10(36),11,13,15,17,19(35),25(33),26,28(32)-dodecaen-13-ol",literal,10.1016/S0031-9422(00)80772-4,,
797,uri,http://www.wikidata.org/entity/Q4269532,uri,http://www.wikidata.org/entity/Q104916311,literal,Menispermum canadense,literal,APIHNXDZCYDPTF-FIRIVFDPSA-N,literal,OC1=CC=C(C=C1OC2=CC=C(C=C2)CC3C4=CC(OC)=C(O)C=C4CCN3C)CC5C6=CC(OC)=C(OC)C=C6CCN5C,literal,581040-1,,,en,literal,"(1R)-1-{[4-(5-{[(1R)-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-1-yl]methyl}-2-hydroxyphenoxy)phenyl]methyl}-7-methoxy-2-methyl-3,4-dihydro-1H-isoquinolin-6-ol",literal,10.1139/CJR43B-003,,
798,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104402369,literal,Stephania pierrei,literal,JCAGCHGPDTYNCD-CYBMUJFWSA-N,literal,OC=1C=C2C=3C=4OCOC4C=C5C3C(N(C)CC5)CC2=CC1OC,literal,581472-1,,,en,literal,(-)-Phanostenine,literal,10.1021/NP50099A005,,
799,uri,http://www.wikidata.org/entity/Q17796414,uri,http://www.wikidata.org/entity/Q104402369,literal,Stephania corymbosa,literal,JCAGCHGPDTYNCD-CYBMUJFWSA-N,literal,OC=1C=C2C=3C=4OCOC4C=C5C3C(N(C)CC5)CC2=CC1OC,literal,581410-1,,,en,literal,(-)-Phanostenine,literal,10.1248/YAKUSHI1947.89.12_1691,,
800,uri,http://www.wikidata.org/entity/Q9561567,uri,http://www.wikidata.org/entity/Q104402141,literal,Abuta grandifolia,literal,IIQSJHUEZBTSAT-URLMMPGGSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,147-2,,,en,literal,Thalrugosine,literal,10.1055/S-1999-14017,,
801,uri,http://www.wikidata.org/entity/Q17796389,uri,http://www.wikidata.org/entity/Q104666962,literal,Stephania pierrei,literal,MPWZJVCAMFAIGV-UHFFFAOYSA-N,literal,OC1=CC2=C(C=C1OC)C3=C4OCOC4=CC5=C3C(N(C)CC5)C2,literal,581472-1,,,en,literal,N-Methylactinodaphnine,literal,10.1021/NP50084A023,,
802,uri,http://www.wikidata.org/entity/Q11133789,uri,http://www.wikidata.org/entity/Q104398862,literal,Stephania excentrica,literal,LENYISKFJJQKGE-UHFFFAOYSA-N,literal,O=C1C2=NC=CC3=CC=4OCOC4C(C=5C(OC)=CC=CC15)=C23,literal,581422-1,,,en,literal,"12-methoxy-8H-benzo[g][1,3]benzodioxolo[6,5,4-de]quinolin-8-one",literal,10.1021/NP960371M,,
803,uri,http://www.wikidata.org/entity/Q11133789,uri,http://www.wikidata.org/entity/Q104398862,literal,Stephania excentrica,literal,LENYISKFJJQKGE-UHFFFAOYSA-N,literal,O=C1C2=NC=CC3=CC=4OCOC4C(C=5C(OC)=CC=CC15)=C23,literal,581422-1,,,en,literal,"12-methoxy-8H-benzo[g][1,3]benzodioxolo[6,5,4-de]quinolin-8-one",literal,10.1080/10575639308043823,,
804,uri,http://www.wikidata.org/entity/Q15345405,uri,http://www.wikidata.org/entity/Q104958774,literal,Pachygone ovata,literal,CHHIMENHBRNBFH-IZZNHLLZSA-N,literal,OC=1C=CC2=CC1C3=CC(=CC=C3OC)CC4C=5C=6OC=7C=C8C(=CC7OC6C(O)=C(OC)C5CCN4C)CCNC8C2,literal,581224-1,,,en,literal,"(8S,21R)-16,26-dimethoxy-22-methyl-29,31-dioxa-7,22-diazaoctacyclo[19.9.3.14,30.110,14.115,19.03,8.025,33.028,32]hexatriaconta-1(30),2,4(34),10(36),11,13,15,17,19(35),25(33),26,28(32)-dodecaene-13,27-diol",literal,10.3987/R-1983-10-1927,,
805,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q105000918,literal,Menispermum dauricum,literal,FSXRARBVZZKCGJ-WPLONRSQSA-N,literal,O=C1C(OC)=C(OC)C23N(C)CCC2(C1)C4(C(=O)C=C(OC)C4O)C(Cl)C3,literal,581056-1,,,en,literal,Dauricumine,literal,10.1021/JO001494L,,
806,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q105000918,literal,Menispermum dauricum,literal,FSXRARBVZZKCGJ-WPLONRSQSA-N,literal,O=C1C(OC)=C(OC)C23N(C)CCC2(C1)C4(C(=O)C=C(OC)C4O)C(Cl)C3,literal,581056-1,,,en,literal,Dauricumine,literal,10.1016/J.PHYTOCHEM.2005.09.023,,
807,uri,http://www.wikidata.org/entity/Q15345405,uri,http://www.wikidata.org/entity/Q104958779,literal,Pachygone ovata,literal,CHHIMENHBRNBFH-UIOOFZCWSA-N,literal,OC=1C=CC2=CC1C3=CC(=CC=C3OC)CC4C=5C=6OC=7C=C8C(=CC7OC6C(O)=C(OC)C5CCN4C)CCNC8C2,literal,581224-1,,,en,literal,N2-Methylpachygonamine,literal,10.3987/R-1983-10-1927,,
808,uri,http://www.wikidata.org/entity/Q10960136,uri,http://www.wikidata.org/entity/Q104981381,literal,Stephania micrantha,literal,DIHXHTWYVOYYDC-UHFFFAOYSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,901054-1,,,en,literal,Kikemanin,literal,10.1021/NP50099A005,,
809,uri,http://www.wikidata.org/entity/Q10960136,uri,http://www.wikidata.org/entity/Q104981381,literal,Stephania micrantha,literal,DIHXHTWYVOYYDC-UHFFFAOYSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,901054-1,,,en,literal,Kikemanin,literal,10.1021/NP50054A017,,
810,uri,http://www.wikidata.org/entity/Q10960136,uri,http://www.wikidata.org/entity/Q104981381,literal,Stephania micrantha,literal,DIHXHTWYVOYYDC-UHFFFAOYSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,901054-1,,,en,literal,Kikemanin,literal,10.1016/S0031-9422(00)81451-X,,
811,uri,http://www.wikidata.org/entity/Q10960136,uri,http://www.wikidata.org/entity/Q104981381,literal,Stephania micrantha,literal,DIHXHTWYVOYYDC-UHFFFAOYSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,901054-1,,,en,literal,Kikemanin,literal,10.1055/S-2008-1074980,,
812,uri,http://www.wikidata.org/entity/Q10960136,uri,http://www.wikidata.org/entity/Q104981381,literal,Stephania micrantha,literal,DIHXHTWYVOYYDC-UHFFFAOYSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,901054-1,,,en,literal,Kikemanin,literal,10.1021/NP50022A007,,
813,uri,http://www.wikidata.org/entity/Q21321499,uri,http://www.wikidata.org/entity/Q104983017,literal,Stephania rotunda,literal,DKCQBFHZGAIJOJ-INIZCTEOSA-N,literal,OC=1C=C2C(=C(OC)C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,581482-1,,,en,literal,"(13aS)-2,3,9,10-tetramethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinolin-11-ol",literal,10.1248/YAKUSHI1947.86.10_871,,
814,uri,http://www.wikidata.org/entity/Q521885,uri,http://www.wikidata.org/entity/Q104963620,literal,Fibraurea,literal,CLMFOKCFOQCBFM-UHFFFAOYSA-N,literal,O=C1OC(C2=COC=C2)CC3(C1=CCC4(C)C3C5OC(=O)C4(OC6OC(CO)C(O)C(O)C6O)C=C5)C,literal,26937-1,,,en,literal,"5-(Furan-3-yl)-3,11-dimethyl-12-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6,14-dioxatetracyclo[10.2.2.02,11.03,8]hexadeca-8,15-diene-7,13-dione",literal,10.1021/NP0704248,,
815,uri,http://www.wikidata.org/entity/Q15323831,uri,http://www.wikidata.org/entity/Q104986975,literal,Tiliacora funifera,literal,DQIJJKSVYLLDQW-WUFINQPMSA-N,literal,OC=1C=CC2=CC1C3=CC(=CC=C3OC)CC4C5=C6OC=7C=C8C(=CC7OC6=C(OC)C=C5CCN4C)CCN(C)C8C2,literal,581540-1,,,en,literal,"(8S,21R)-16,27-dimethoxy-7,22-dimethyl-29,31-dioxa-7,22-diazaoctacyclo[19.9.3.14,30.110,14.115,19.03,8.025,33.028,32]hexatriaconta-1(30),2,4(34),10(36),11,13,15,17,19(35),25,27,32-dodecaen-13-ol",literal,10.1055/S-0028-1099894,,
816,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q104946002,literal,Menispermum dauricum,literal,BUBCJFLNVLBOBA-XGXHKWSGSA-N,literal,O=C1C(OC)=C(OC)C23N(C)CCC2(C1)C4(C(=O)C=C(OC)C4O)CC3,literal,581056-1,,,en,literal,"(1S,4'S,6S,10R)-4'-hydroxy-3',4,5-trimethoxy-7-methylspiro[7-azatricyclo[4.3.3.01,6]dodec-4-ene-10,5'-cyclopent-2-ene]-1',3-dione",literal,10.1016/J.PHYTOCHEM.2005.09.023,,
817,uri,http://www.wikidata.org/entity/Q9031536,uri,http://www.wikidata.org/entity/Q104946002,literal,Menispermum dauricum,literal,BUBCJFLNVLBOBA-XGXHKWSGSA-N,literal,O=C1C(OC)=C(OC)C23N(C)CCC2(C1)C4(C(=O)C=C(OC)C4O)CC3,literal,581056-1,,,en,literal,"(1S,4'S,6S,10R)-4'-hydroxy-3',4,5-trimethoxy-7-methylspiro[7-azatricyclo[4.3.3.01,6]dodec-4-ene-10,5'-cyclopent-2-ene]-1',3-dione",literal,10.1016/S0031-9422(98)00118-6,,
