,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
354,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q424577,literal,Persea americana,literal,UAHWPYUMFXYFJY-UHFFFAOYSA-N,literal,CC(=CCCC(=C)C=C)C,literal,123-35-3,literal,467921-1,en,literal,myrcene,literal,CHEMBL455491,literal,10.1021/JF00035A029
355,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q424577,literal,Persea americana,literal,UAHWPYUMFXYFJY-UHFFFAOYSA-N,literal,CC(=CCCC(=C)C=C)C,literal,123-35-3,literal,467921-1,en,literal,myrcene,literal,CHEMBL455491,literal,10.1021/JF00019A020
356,uri,http://www.wikidata.org/entity/Q584469,uri,http://www.wikidata.org/entity/Q67879974,literal,Sassafras albidum,literal,STRABSCAWZINIF-UHFFFAOYSA-N,literal,CC(=C1CCC2(CCCC(C2C1)(C)O)C)C,literal,53840-55-4,literal,30245337-2,en,literal,juniper camphor,,,literal,10.1055/S-2006-959379
357,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q63409422,literal,Persea americana,literal,LHYHMMRYTDARSZ-AJNGGQMLSA-N,literal,OC1(C)CCC(C(C)C)C2C=C(C)CCC21,literal,19912-62-0,literal,467921-1,en,literal,(-)-tau-muurolol,,,literal,10.1021/JF00035A029
358,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q5242815,literal,Persea americana,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,482-36-0,literal,467921-1,en,literal,hyperoside,,,literal,10.1002/(SICI)1099-1573(199812)12:8<562::AID-PTR356>3.0.CO;2-6
359,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q7247552,literal,Persea americana,literal,XFZJEEAOWLFHDH-NFJBMHMQSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,29106-49-8,literal,467921-1,en,literal,(+)-procyanidin B2,literal,CHEMBL38714,literal,10.1016/0031-9422(75)85197-1
360,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q7247552,literal,Persea americana,literal,XFZJEEAOWLFHDH-NFJBMHMQSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,29106-49-8,literal,467921-1,en,literal,(+)-procyanidin B2,literal,CHEMBL38714,literal,10.1021/JF000549H
361,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q5382492,literal,Persea americana,literal,LSHVYAFMTMFKBA-TZIWHRDSSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,1257-08-5,literal,467921-1,en,literal,Epicatechin gallate,literal,CHEMBL36327,literal,10.1021/JF000549H
362,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q5382492,literal,Persea americana,literal,LSHVYAFMTMFKBA-TZIWHRDSSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,1257-08-5,literal,467921-1,en,literal,Epicatechin gallate,literal,CHEMBL36327,literal,10.1021/JF061478A
363,uri,http://www.wikidata.org/entity/Q584469,uri,http://www.wikidata.org/entity/Q424577,literal,Sassafras albidum,literal,UAHWPYUMFXYFJY-UHFFFAOYSA-N,literal,CC(=CCCC(=C)C=C)C,literal,123-35-3,literal,30245337-2,en,literal,myrcene,literal,CHEMBL455491,literal,10.1055/S-2006-959379
364,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q4734900,literal,Persea americana,literal,LHYHMMRYTDARSZ-BYNSBNAKSA-N,literal,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C,literal,481-34-5,literal,467921-1,en,literal,(-)-α-cadinol,literal,CHEMBL486795,literal,10.1021/JF00035A029
365,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q67879706,literal,Persea americana,literal,KNKVJBRMGKXDGO-UHFFFAOYSA-N,literal,C=CCCCCCCCCCCCC1=CC=CO1,literal,25346-24-1,literal,467921-1,en,literal,avocadenofuran,,,literal,10.1021/JF00035A029
366,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q7247555,literal,Persea americana,literal,XFZJEEAOWLFHDH-VUGKQVTMSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,29106-51-2,literal,467921-1,en,literal,(-)-procyanidin B4,literal,CHEMBL447373,literal,10.1021/JF000549H
367,uri,http://www.wikidata.org/entity/Q584469,uri,http://www.wikidata.org/entity/Q4734900,literal,Sassafras albidum,literal,LHYHMMRYTDARSZ-BYNSBNAKSA-N,literal,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C,literal,481-34-5,literal,30245337-2,en,literal,(-)-α-cadinol,literal,CHEMBL486795,literal,10.1055/S-2006-959379
368,uri,http://www.wikidata.org/entity/Q37153,uri,http://www.wikidata.org/entity/Q7186527,literal,Persea americana,literal,NMHMNPHRMNGLLB-UHFFFAOYSA-N,literal,C1=CC(=CC=C1CCC(=O)O)O,literal,501-97-3,literal,467921-1,en,literal,3-(4-hydroxyphenyl)propionic acid,literal,CHEMBL1172560,literal,10.1007/S11418-006-0122-7
369,uri,http://www.wikidata.org/entity/Q24852789,uri,http://www.wikidata.org/entity/Q104253172,literal,Actinodaphne acuminata,literal,KATZGWUZXSGURX-NYYWCZLTSA-N,literal,O1C=CC(=C1CC=C(C)CC=2OC=C(C2)C)C,,,literal,462200-1,en,literal,Longifolin,,,literal,10.1016/S0031-9422(00)97884-1
370,uri,http://www.wikidata.org/entity/Q24852789,uri,http://www.wikidata.org/entity/Q104253172,literal,Actinodaphne acuminata,literal,KATZGWUZXSGURX-NYYWCZLTSA-N,literal,O1C=CC(=C1CC=C(C)CC=2OC=C(C2)C)C,,,literal,462200-1,en,literal,Longifolin,,,literal,10.1016/S0031-9422(00)98022-1
371,uri,http://www.wikidata.org/entity/Q24852789,uri,http://www.wikidata.org/entity/Q104253172,literal,Actinodaphne acuminata,literal,KATZGWUZXSGURX-NYYWCZLTSA-N,literal,O1C=CC(=C1CC=C(C)CC=2OC=C(C2)C)C,,,literal,462200-1,en,literal,Longifolin,,,literal,10.1016/0031-9422(89)80155-4
372,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q104398643,literal,Ocotea aciphylla,literal,ARPWINJFGMKMTO-CFTPUJHWSA-N,literal,OC1C(OC)CC2(CC=C)C(O)C1(OC)C(C3=CC=C4OCOC4=C3)C2C,,,literal,171499-2,en,literal,"(1R,2R,3S,5S,6S,7R,8R)-7-(1,3-benzodioxol-5-yl)-1,3-dimethoxy-6-methyl-5-prop-2-enylbicyclo[3.2.1]octane-2,8-diol",,,literal,10.1016/S0031-9422(00)81240-6
373,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q104398643,literal,Ocotea aciphylla,literal,ARPWINJFGMKMTO-CFTPUJHWSA-N,literal,OC1C(OC)CC2(CC=C)C(O)C1(OC)C(C3=CC=C4OCOC4=C3)C2C,,,literal,171499-2,en,literal,"(1R,2R,3S,5S,6S,7R,8R)-7-(1,3-benzodioxol-5-yl)-1,3-dimethoxy-6-methyl-5-prop-2-enylbicyclo[3.2.1]octane-2,8-diol",,,literal,10.1016/S0031-9422(00)84995-X
374,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q104398615,literal,Ocotea aciphylla,literal,SSPDVRMNHFFRCE-JDEKTIPCSA-N,literal,O=C1C(OC)=C2OC(C3=CC=C4OCOC4=C3)C(C)C2(CC=C)CC1OC,,,literal,171499-2,en,literal,armenin-B,,,literal,10.1016/S0031-9422(00)81240-6
375,uri,http://www.wikidata.org/entity/Q11037577,uri,http://www.wikidata.org/entity/Q104991662,literal,Neolitsea acuminatissima,literal,DYZJRZUDVUZRIP-INIZCTEOSA-N,literal,O(C=1C=C2C=3C=C(OC)C(OC)=C4C3C(N(C)CC4)CC2=CC1OC)C,,,literal,466920-1,en,literal,"(6aS)-2,3,9,10-Tetramethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline",,,literal,10.1021/NP010236W
376,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104396835,literal,Actinodaphne longifolia,literal,QRKWLDOOAQAGAE-OAHLLOKOSA-N,literal,OC1=CC=C(C=C1)CC2C3=C(O)C(OC)=CC=C3CCN2C,literal,64091-05-0,literal,462278-1,en,literal,Juziphine,,,literal,10.1515/ZNB-2009-0717
377,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104394578,literal,Actinodaphne longifolia,literal,DGQLNLBCBMJWPH-YBEMTRGBSA-N,literal,O=C1OC(=C)C(O)C1=CCCCCCCCCC,,,literal,462278-1,en,literal,Isolancifolide,,,literal,10.1016/S0031-9422(00)97884-1
378,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104394578,literal,Actinodaphne longifolia,literal,DGQLNLBCBMJWPH-YBEMTRGBSA-N,literal,O=C1OC(=C)C(O)C1=CCCCCCCCCC,,,literal,462278-1,en,literal,Isolancifolide,,,literal,10.1016/S0031-9422(00)98022-1
379,uri,http://www.wikidata.org/entity/Q663676,uri,http://www.wikidata.org/entity/Q104971355,literal,Sassafras randaiense,literal,CWLSQIXOLLQBDC-UHFFFAOYSA-N,literal,O=CC=CC1=CC=C(O)C(=C1)C=2C=C(C=CC2O)CC=C,,,literal,468633-1,en,literal,Magnaldehyde B,,,literal,10.1016/0031-9422(83)83070-2
380,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q105005433,literal,Ocotea aciphylla,literal,GAIYJSQKRRARSH-NWXLUKJOSA-N,literal,O=C1C(OC)=CC2(C(OC(C3=CC=C4OCOC4=C3)C2C)=C1OC)CC=C,,,literal,171499-2,en,literal,3'-Methoxyburchellin,,,literal,10.1016/S0031-9422(00)81240-6
381,uri,http://www.wikidata.org/entity/Q10906942,uri,http://www.wikidata.org/entity/Q104400929,literal,Neolitsea hiiranensis,literal,LWCKQMHMTSRRAA-ZDUSSCGKSA-N,literal,O=C1OC2C=C1CCC=C(C)CC=3OC=C(C32)C,,,literal,466970-1,en,literal,"(R,E)-3,11-Dimethyl-8,9-dihydro-4H-4,7-(metheno)furo[3,2-c][1]oxacycloundecin-6(12H)-one",,,literal,10.1002/JCCS.199500073
382,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q104917504,literal,Ocotea aciphylla,literal,ARPWINJFGMKMTO-HFCKHCKESA-N,literal,OC1C(OC)CC2(CC=C)C(O)C1(OC)C(C3=CC=C4OCOC4=C3)C2C,,,literal,171499-2,en,literal,"(1S,2S,3R,5S,6S,7R,8R)-7-(1,3-benzodioxol-5-yl)-1,3-dimethoxy-6-methyl-5-prop-2-enylbicyclo[3.2.1]octane-2,8-diol",,,literal,10.1016/S0031-9422(00)81240-6
383,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q105005432,literal,Ocotea aciphylla,literal,GAIYJSQKRRARSH-HXGDPMPDSA-N,literal,O=C1C(OC)=CC2(C(OC(C3=CC=C4OCOC4=C3)C2C)=C1OC)CC=C,,,literal,171499-2,en,literal,"(2R)-2-(1,3-Benzodioxole-5-yl)-3beta-methyl-3aalpha-allyl-5,7-dimethoxy-3,3a-dihydrobenzofuran-6(2H)-one",,,literal,10.1016/S0031-9422(00)81240-6
384,uri,http://www.wikidata.org/entity/Q10881814,uri,http://www.wikidata.org/entity/Q104667286,literal,Neolitsea konishii,literal,BHLYRWXGMIUIHG-UHFFFAOYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,,,literal,466982-1,en,literal,reticuline,,,literal,10.1021/NP010236W
385,uri,http://www.wikidata.org/entity/Q4676951,uri,http://www.wikidata.org/entity/Q104394353,literal,Actinodaphne pruinosa,literal,MBKKEBKZSKSAPX-LBPRGKRZSA-N,literal,OC=1C=C2C3=C(C1OC)C4=C(O)C(OC)=CC=C4CC3N(C)CC2,,,literal,462315-1,en,literal,CID 91884708,,,literal,10.3390/MOLECULES14082850
386,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104253177,literal,Actinodaphne longifolia,literal,BOKVLBSSPUTWLV-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)CC2C3=CC(O)=C(OC)C=C3CCN2C,,,literal,462278-1,en,literal,N-Methylcoclaurine,,,literal,10.1515/ZNB-2009-0717
387,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104667593,literal,Cinnamomum verum,literal,XUSYGBPHQBWGAD-UHFFFAOYSA-N,literal,O=C1OC2C3=CC(=C(O)C(O)=C3C14CCCC(C)(C)C4C2)C(C)C,,,literal,463752-1,en,literal,"(1R)-3,4-Dihydroxy-11,11-dimethyl-5-propan-2-yl-16-oxatetracyclo[6.6.2.01,10.02,7]hexadeca-2,4,6-trien-15-one",,,literal,10.1021/JF051513Y
388,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104249531,literal,Cinnamomum verum,literal,VLXDPFLIRFYIME-LUGNKYPNSA-N,literal,C1=C(C)C2C3C(CCC2(C)C3C1)C(C)C,,,literal,463752-1,en,literal,"(1R,2S,7S,8S)-1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene",,,literal,10.1515/ZNC-2002-11-1206
389,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104920039,literal,Cinnamomum verum,literal,AWGIRTJPUGDYCN-CVXNDSIQSA-N,literal,OC1COC(OC1)C=CC=2C=CC=CC2,literal,87562-73-0,literal,463752-1,en,literal,"(2r,5r)-2-[(1E)-2-phenylethenyl]-1,3-dioxan-5-ol",,,literal,10.1016/S0031-9422(00)80092-8
390,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104967402,literal,Cinnamomum verum,literal,CPAGSUNLIDWNFJ-MOIZWSIVSA-N,literal,O=C1OC2C(C)CCC3(O)C2(O)C4(O)C(=C(CC4(O)C3(C)C1)C(C)COC5OC(CO)C(O)C(O)C5O)C,,,literal,463752-1,en,literal,"(1R,5R,6S,9S,10R,11R,15R)-9,10,11,15-tetrahydroxy-1,6,12-trimethyl-13-[(2S)-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-2-yl]-4-oxatetracyclo[7.6.0.05,10.011,15]pentadec-12-en-3-one",,,literal,10.1002/HLCA.200900135
391,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q103816567,literal,Cinnamomum aromaticum,literal,AYXPYQRXGNDJFU-UHFFFAOYSA-N,literal,OC1(C)CCC2C(C3C(C)CCC31)C2(C)C,,,,,en,literal,ledol,,,literal,10.1007/S11418-006-0039-1
392,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104253172,literal,Actinodaphne longifolia,literal,KATZGWUZXSGURX-NYYWCZLTSA-N,literal,O1C=CC(=C1CC=C(C)CC=2OC=C(C2)C)C,,,literal,462278-1,en,literal,Longifolin,,,literal,10.1016/S0031-9422(00)97884-1
393,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104253172,literal,Actinodaphne longifolia,literal,KATZGWUZXSGURX-NYYWCZLTSA-N,literal,O1C=CC(=C1CC=C(C)CC=2OC=C(C2)C)C,,,literal,462278-1,en,literal,Longifolin,,,literal,10.1016/S0031-9422(00)98022-1
394,uri,http://www.wikidata.org/entity/Q18073505,uri,http://www.wikidata.org/entity/Q104253172,literal,Actinodaphne longifolia,literal,KATZGWUZXSGURX-NYYWCZLTSA-N,literal,O1C=CC(=C1CC=C(C)CC=2OC=C(C2)C)C,,,literal,462278-1,en,literal,Longifolin,,,literal,10.1016/0031-9422(89)80155-4
395,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q104166712,literal,Cinnamomum aromaticum,literal,FRMCCTDTYSRUBE-UHFFFAOYSA-N,literal,OC1(C)CCC2C(=C)CCC3C(C21)C3(C)C,,,,,en,literal,spathulenol,,,literal,10.1007/S11418-006-0039-1
396,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q103815938,literal,Cinnamomum aromaticum,literal,NPNUFJAVOOONJE-UHFFFAOYSA-N,literal,C=C1CCC=C(C)CCC2C1CC2(C)C,,,,,en,literal,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-, (1S,4E,9R)-",,,literal,10.1007/S11418-006-0039-1
397,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104253344,literal,Cinnamomum verum,literal,AYXPYQRXGNDJFU-CKVZAATNSA-N,literal,OC1(C)CCC2C(C3C(C)CCC31)C2(C)C,,,literal,463752-1,en,literal,"(1aR,4R,4aR,7R,7aS,7bS)-1,1,4,7-Tetramethyldecahydro-1H-cyclopropa[e]azulen-4-ol",,,literal,10.1515/ZNC-2002-11-1206
398,uri,http://www.wikidata.org/entity/Q10906942,uri,http://www.wikidata.org/entity/Q104976318,literal,Neolitsea hiiranensis,literal,DDFYILPCWYVCJM-PWKLFZQFSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2C(OC)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,,,literal,466970-1,en,literal,11alpha-Methoxyoleana-12-ene-3-one,,,literal,10.1016/J.PHYTOCHEM.2011.01.006
399,uri,http://www.wikidata.org/entity/Q24852789,uri,http://www.wikidata.org/entity/Q104979057,literal,Actinodaphne acuminata,literal,DGQLNLBCBMJWPH-YPDDLIOESA-N,literal,O=C1OC(=C)C(O)C1=CCCCCCCCCC,,,literal,462200-1,en,literal,Lancifolide,,,literal,10.1016/S0031-9422(00)97884-1
400,uri,http://www.wikidata.org/entity/Q10906942,uri,http://www.wikidata.org/entity/Q104991796,literal,Neolitsea hiiranensis,literal,DZHOALNFRCVIHK-CSMYWGQOSA-N,literal,O=C(OC)C(=C)C1CC2=C(C(=O)OC2(OC)CC1(C=C)C)C,,,literal,466970-1,en,literal,"methyl 2-[(5S,6S,7aR)-6-ethenyl-7a-methoxy-3,6-dimethyl-2-oxo-5,7-dihydro-4H-1-benzofuran-5-yl]prop-2-enoate",,,literal,10.1016/J.PHYTOCHEM.2011.01.006
401,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104667224,literal,Cinnamomum verum,literal,LHYHMMRYTDARSZ-ZAQQFOKRSA-N,literal,OC1(C)CCC(C(C)C)C2C=C(C)CCC21,,,literal,463752-1,en,literal,"(1R,4S,4aR)-1,6-dimethyl-4-propan-2-yl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",,,literal,10.1021/JF991395C
402,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q104978412,literal,Cinnamomum aromaticum,literal,DFYFOAFKHRTQLA-UHFFFAOYSA-N,literal,O=C(OC1C(C)CCC2(O)C31OC4(O)CC2(C)C5(O)CC(O)(C(C)C)C4(C)C53O)C,,,,,en,literal,Cinnzeylanine,,,literal,10.1016/J.JEP.2015.01.049
403,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104920040,literal,Cinnamomum verum,literal,AWGIRTJPUGDYCN-PKRZQGHMSA-N,literal,OC1COC(OC1)C=CC=2C=CC=CC2,,,literal,463752-1,en,literal,"(2s,5s)-2-[(1E)-2-phenylethenyl]-1,3-dioxan-5-ol",,,literal,10.1016/S0031-9422(00)80092-8
404,uri,http://www.wikidata.org/entity/Q11037577,uri,http://www.wikidata.org/entity/Q104996873,literal,Neolitsea acuminatissima,literal,FKYGKWBNOLSNKZ-UHFFFAOYSA-N,literal,O=C1C2=NCCC=3C=C(OC)C(OC)=C(C=4C=C(OC)C(OC)=CC14)C23,,,literal,466920-1,en,literal,"4,5,15,16-Tetramethoxy-10-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1(17),2,4,6,9,13,15-heptaen-8-one",,,literal,10.1021/NP010236W
405,uri,http://www.wikidata.org/entity/Q15443446,uri,http://www.wikidata.org/entity/Q104918516,literal,Beilschmiedia zenkeri,literal,ATLLKSBDVDILGN-QEGGNFSNSA-N,literal,O(C=1C=C2OC(C=3C=CC=CC3)CC(OC4C=5C(OC(C=6C=CC=CC6)C4)=CC(OC)=C(OC)C5OC)C2=C(OC)C1OC)C,,,literal,462990-1,en,literal,beilschmieflavonoid A,,,literal,10.1021/NP900341F
406,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q104201360,literal,Cinnamomum aromaticum,literal,XUEHVOLRMXNRKQ-UHFFFAOYSA-N,literal,C1=C(C)C2C3C(CCC(C)C23C1)C(C)C,,,,,en,literal,(-)-alpha-Cubebene,,,literal,10.1007/S11418-006-0039-1
407,uri,http://www.wikidata.org/entity/Q4676951,uri,http://www.wikidata.org/entity/Q104967605,literal,Actinodaphne pruinosa,literal,CPJQTONOKGWFSY-FZMZJTMJSA-N,literal,OC=1C=C2C3=C(C1OC)C4=C(O)C(OC)=CC=C4CC3N(CC2)CC(O)C,,,literal,462315-1,en,literal,"(6aS)-6-[(2S)-2-hydroxypropyl]-1,10-dimethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-2,11-diol",,,literal,10.3390/MOLECULES14082850
408,uri,http://www.wikidata.org/entity/Q663676,uri,http://www.wikidata.org/entity/Q104400306,literal,Sassafras randaiense,literal,KIQCVMGDSBIIGW-UHFFFAOYSA-N,literal,OC1=CC=C(O)C(=C1)C=2C=C(C=CC2O)CC=C,literal,87562-14-9,literal,468633-1,en,literal,"5'-(prop-2-en-1-yl)-[1,1'-biphenyl]-2,2',5-triol",,,literal,10.1016/0031-9422(83)83070-2
409,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q103815938,literal,Cinnamomum verum,literal,NPNUFJAVOOONJE-UHFFFAOYSA-N,literal,C=C1CCC=C(C)CCC2C1CC2(C)C,,,literal,463752-1,en,literal,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-, (1S,4E,9R)-",,,literal,10.1007/S11418-006-0039-1
410,uri,http://www.wikidata.org/entity/Q10906942,uri,http://www.wikidata.org/entity/Q104974239,literal,Neolitsea hiiranensis,literal,DBCAVZSSFGIHQZ-KGSLAXPJSA-N,literal,O=C1CCC2(C)C(CCC3(C4=CCC5(C)CCC(C)(C)CC5C4(C)CCC32)C)C1(C)C,,,literal,466970-1,en,literal,D-Friedoolean-14-en-3-one,,,literal,10.1002/JCCS.199500073
411,uri,http://www.wikidata.org/entity/Q10906942,uri,http://www.wikidata.org/entity/Q104990640,literal,Neolitsea hiiranensis,literal,DWNPMJOWAWGIMM-HTKHVQBFSA-N,literal,OC1(C)CCC2C(C3C1CCC3(O)C)C2(C)C,literal,70051-38-6,literal,466970-1,en,literal,"(1aR,4R,4aR,7S,7aS,7bR)-1,1,4,7-tetramethyl-octahydrocyclopropa[e]azulene-4,7-diol",,,literal,10.1016/J.PHYTOCHEM.2011.01.006
412,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q104200554,literal,Cinnamomum aromaticum,literal,WRHGORWNJGOVQY-UHFFFAOYSA-N,literal,C=C1CCC(C(C)C)C2C=C(C)CCC12,,,,,en,literal,gamma-Cadinene,,,literal,10.1007/S11418-006-0039-1
413,uri,http://www.wikidata.org/entity/Q4676951,uri,http://www.wikidata.org/entity/Q104399417,literal,Actinodaphne pruinosa,literal,JMRVKYVGFUVICI-NSHDSACASA-N,literal,OC=1C=C2C3=C(C1OC)C4=C(O)C(OC)=CC=C4CC3NCC2,,,literal,462315-1,en,literal,"(6aS)-1,10-dimethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-2,11-diol",,,literal,10.3390/MOLECULES14082850
414,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104201360,literal,Cinnamomum verum,literal,XUEHVOLRMXNRKQ-UHFFFAOYSA-N,literal,C1=C(C)C2C3C(CCC(C)C23C1)C(C)C,,,literal,463752-1,en,literal,(-)-alpha-Cubebene,,,literal,10.1007/S11418-006-0039-1
415,uri,http://www.wikidata.org/entity/Q10290739,uri,http://www.wikidata.org/entity/Q104932724,literal,Neolitsea aciculata,literal,BEEARZYDKRRUMX-CQYRHOJESA-N,literal,OC1CCC2(C3=CCC4(C)C(CCC4(C)C3CCC2C1(C)C)C(C)CCC(=C)C(C)C)C,literal,52222-75-0,literal,466918-1,en,literal,Agrostophyllinol,,,literal,10.1016/0031-9422(92)80369-P
416,uri,http://www.wikidata.org/entity/Q21156956,uri,http://www.wikidata.org/entity/Q104967402,literal,Cinnamomum aromaticum,literal,CPAGSUNLIDWNFJ-MOIZWSIVSA-N,literal,O=C1OC2C(C)CCC3(O)C2(O)C4(O)C(=C(CC4(O)C3(C)C1)C(C)COC5OC(CO)C(O)C(O)C5O)C,,,,,en,literal,"(1R,5R,6S,9S,10R,11R,15R)-9,10,11,15-tetrahydroxy-1,6,12-trimethyl-13-[(2S)-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-2-yl]-4-oxatetracyclo[7.6.0.05,10.011,15]pentadec-12-en-3-one",,,literal,10.1002/HLCA.200900135
417,uri,http://www.wikidata.org/entity/Q11037577,uri,http://www.wikidata.org/entity/Q104253010,literal,Neolitsea acuminatissima,literal,DBPGJIUVRZHFCM-FOIQADDNSA-N,literal,O=C1C=C2C3N(C)CCC2(C=C1OC)C4=CC(OC)=C(OC)C=C4C3,,,literal,466920-1,en,literal,o-Methylflavinantine,,,literal,10.1021/NP010236W
418,uri,http://www.wikidata.org/entity/Q254426,uri,http://www.wikidata.org/entity/Q104202885,literal,Ocotea aciphylla,literal,ZWZOJVXHAOTSDM-UHFFFAOYSA-N,literal,O=C1C=CCC2(CC=C)C(C)C(OC12O)C3=CC=C4OCOC4=C3,,,literal,171499-2,en,literal,"2-(1,3-benzodioxol-5-yl)-7a-hydroxy-3-methyl-3a-prop-2-enyl-3,4-dihydro-2H-1-benzofuran-7-one",,,literal,10.1016/0031-9422(91)83479-5
419,uri,http://www.wikidata.org/entity/Q370239,uri,http://www.wikidata.org/entity/Q104200554,literal,Cinnamomum verum,literal,WRHGORWNJGOVQY-UHFFFAOYSA-N,literal,C=C1CCC(C(C)C)C2C=C(C)CCC12,,,literal,463752-1,en,literal,gamma-Cadinene,,,literal,10.1007/S11418-006-0039-1
