,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
75,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136640,literal,Acorus calamus,literal,YMIHAYABXZORPU-SWLSCSKDSA-N,literal,CC(C)C1CCC(C(=C(C)C)C1=O)(C)C=C,literal,21698-46-4,literal,84009-1,en,literal,(-)-Isoshyobunone,literal,CHEMBL1814554,literal,10.1021/NP200181D
76,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q121802,literal,Acorus calamus,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,64997-52-0,literal,84009-1,en,literal,beta-sitosterol,,,literal,10.1002/JCCS.200800190
77,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27121540,literal,Acorus calamus,literal,ZJSIKVDEOWWVEH-UONOGXRCSA-N,literal,CC1=CC2C(CC1)C(=C)CCCC2(C)C,,,literal,84009-1,en,literal,"(1R,6R)-alpha-himachalene",,,literal,10.1080/10412905.2003.9698598
78,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q115967956,literal,Acorus calamus,literal,QKBMWRGCXJWSPL-SRVKXCTJSA-N,literal,O=C1C=C2C(O)(C)CCC(O)C2(C)CC1,,,literal,84009-1,en,literal,Calamusin I,,,literal,10.1021/NP300095C
79,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136638,literal,Acorus calamus,literal,GWHRSRIPLDHJHR-GZBFAFLISA-N,literal,CC(C)C1CCC(C(C1=O)C(=C)C)(C)C=C,,,literal,84009-1,en,literal,(+)-Shyobunone,literal,CHEMBL1814552,literal,10.1016/S0040-4020(01)91707-7
80,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136638,literal,Acorus calamus,literal,GWHRSRIPLDHJHR-GZBFAFLISA-N,literal,CC(C)C1CCC(C(C1=O)C(=C)C)(C)C=C,,,literal,84009-1,en,literal,(+)-Shyobunone,literal,CHEMBL1814552,literal,10.1021/NP200181D
81,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q207688,literal,Acorus calamus,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,112-80-1,literal,84009-1,en,literal,oleic acid,literal,CHEMBL8659,literal,10.1002/LIPI.19840860106
82,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q1995108,literal,Acorus calamus,literal,FAMPSKZZVDUYOS-HRGUGZIWSA-N,literal,CC1=CCC(C=CCC(=CCC1)C)(C)C,literal,6753-98-6,literal,84009-1,en,literal,humulene,literal,CHEMBL251280,literal,10.1080/10412905.2003.9698598
83,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q1995108,literal,Acorus calamus,literal,FAMPSKZZVDUYOS-HRGUGZIWSA-N,literal,CC1=CCC(C=CCC(=CCC1)C)(C)C,literal,6753-98-6,literal,84009-1,en,literal,humulene,literal,CHEMBL251280,literal,10.1016/J.PHYTOCHEM.2005.01.007
84,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136641,literal,Acorus calamus,literal,HBTHUBMUAHAWBC-YDHLFZDLSA-N,literal,CC1CCC(C12CC=C(C(=O)C2)C)C(C)C,literal,5956-05-8,literal,84009-1,en,literal,(-)-Acorenone,literal,CHEMBL1814555,literal,10.1016/S0040-4020(01)91707-7
85,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136641,literal,Acorus calamus,literal,HBTHUBMUAHAWBC-YDHLFZDLSA-N,literal,CC1CCC(C12CC=C(C(=O)C2)C)C(C)C,literal,5956-05-8,literal,84009-1,en,literal,(-)-Acorenone,literal,CHEMBL1814555,literal,10.1135/CCCC19613183
86,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136641,literal,Acorus calamus,literal,HBTHUBMUAHAWBC-YDHLFZDLSA-N,literal,CC1CCC(C12CC=C(C(=O)C2)C)C(C)C,literal,5956-05-8,literal,84009-1,en,literal,(-)-Acorenone,literal,CHEMBL1814555,literal,10.1016/J.PHYTOCHEM.2005.01.007
87,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136641,literal,Acorus calamus,literal,HBTHUBMUAHAWBC-YDHLFZDLSA-N,literal,CC1CCC(C12CC=C(C(=O)C2)C)C(C)C,literal,5956-05-8,literal,84009-1,en,literal,(-)-Acorenone,literal,CHEMBL1814555,literal,10.1021/NP200181D
88,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27137420,literal,Acorus calamus,literal,WTTJVINHCBCLGX-NQLNTKRDSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)OC,literal,112-63-0,literal,84009-1,en,literal,methyl linoleate,literal,CHEMBL3183866,literal,10.1016/J.PHYTOCHEM.2005.01.007
89,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q122043,literal,Acorus calamus,literal,BJHIKXHVCXFQLS-UYFOZJQFSA-N,literal,C(C(C(C(C(=O)CO)O)O)O)O,literal,57-48-7,literal,84009-1,en,literal,keto-D-fructose,,,literal,10.1002/LIPI.19840860106
90,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q115966737,literal,Acorus calamus,literal,JGPJOBKNJPPDNO-PUPMMZHASA-N,literal,O=C1C(=CC(O)C2(C1)C(C(=O)CC2C)C(C)C)C,,,literal,84009-1,en,literal,Calamusin F,,,literal,10.1021/NP300095C
91,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q23905964,literal,Acorus calamus,literal,WQZGKKKJIJFFOK-GASJEMHNSA-N,literal,C(C1C(C(C(C(O1)O)O)O)O)O,literal,2280-44-6,literal,84009-1,en,literal,D-glucopyranose,literal,CHEMBL1222250,literal,10.1002/LIPI.19840860106
92,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27105200,literal,Acorus calamus,literal,CDOSHBSSFJOMGT-JTQLQIEISA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,126-91-0,literal,84009-1,en,literal,(-)-linalool,literal,CHEMBL235672,literal,10.1080/10412905.2003.9698598
93,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27105200,literal,Acorus calamus,literal,CDOSHBSSFJOMGT-JTQLQIEISA-N,literal,CC(=CCCC(C)(C=C)O)C,literal,126-91-0,literal,84009-1,en,literal,(-)-linalool,literal,CHEMBL235672,literal,10.1016/J.PHYTOCHEM.2005.01.007
94,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q209685,literal,Acorus calamus,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,57-11-4,literal,84009-1,en,literal,stearic acid,literal,CHEMBL46403,literal,10.1002/LIPI.19840860106
95,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q26777012,literal,Acorus calamus,literal,IHPKGUQCSIINRJ-CSKARUKUSA-N,literal,CC(=CCC=C(C)C=C)C,literal,3779-61-1,literal,84009-1,en,literal,(3E)-β-ocimene,literal,CHEMBL2228374,literal,10.1080/10412905.2003.9698598
96,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27108631,literal,Acorus calamus,literal,JSNRRGGBADWTMC-NTCAYCPXSA-N,literal,CC(=CCCC(=CCCC(=C)C=C)C)C,literal,18794-84-8,literal,84009-1,en,literal,(6E)-β-farnesene,,,literal,10.1055/S-0028-1097281
97,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27121804,literal,Acorus calamus,literal,KQAZVFVOEIRWHN-UWVGGRQHSA-N,literal,CC1=CCC2(C1C2)C(C)C,literal,563-34-8,literal,84009-1,en,literal,(+)-alpha-thujene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
98,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27105253,literal,Acorus calamus,literal,WUOACPNHFRMFPN-SECBINFHSA-N,literal,CC1=CCC(CC1)C(C)(C)O,literal,10482-56-1,literal,84009-1,en,literal,(+)-α-terpineol,literal,CHEMBL447597,literal,10.1080/10412905.2003.9698598
99,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27105253,literal,Acorus calamus,literal,WUOACPNHFRMFPN-SECBINFHSA-N,literal,CC1=CCC(CC1)C(C)(C)O,literal,10482-56-1,literal,84009-1,en,literal,(+)-α-terpineol,literal,CHEMBL447597,literal,10.1016/J.PHYTOCHEM.2005.01.007
100,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136063,literal,Acorus calamus,literal,SXJVFYZNUGGHRG-GDDJFQTCSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)O)C)C(C)C,literal,34427-61-7,literal,84009-1,en,literal,"stigmast-5-ene-3beta,7alpha-diol",,,literal,10.1002/JCCS.200800190
101,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27121615,literal,Acorus calamus,literal,FAMPSKZZVDUYOS-UHFFFAOYSA-N,literal,CC1=CCC(C=CCC(=CCC1)C)(C)C,,,literal,84009-1,en,literal,alpha-humulene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
102,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27116866,literal,Acorus calamus,literal,XMRKUJJDDKYUHV-SDFJSLCBSA-N,literal,CC1=CCCC(=CCC(CC1)C(=C)C)C,literal,28387-44-2,literal,84009-1,en,literal,(-)-germacrene A,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
103,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27121450,literal,Acorus calamus,literal,GAIBLDCXCZKKJE-RXJOXMPGSA-N,literal,CC1=CCCC(=C)C=CC(CC1)C(C)C,literal,23986-74-5,literal,84009-1,en,literal,(-)-germacrene D,literal,CHEMBL105432,literal,10.1080/10412905.2003.9698598
104,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27119785,literal,Acorus calamus,literal,JSNRRGGBADWTMC-QINSGFPZSA-N,literal,CC(=CCCC(=CCCC(=C)C=C)C)C,literal,28973-97-9,literal,84009-1,en,literal,(6Z)-β-farnesene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
105,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27105194,literal,Acorus calamus,literal,CRPUJAZIXJMDBK-DTWKUNHWSA-N,literal,CC1(C2CCC(C2)C1=C)C,literal,5794-03-6,literal,84009-1,en,literal,(+)-camphene,literal,CHEMBL510535,literal,10.1080/10412905.2003.9698598
106,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27105194,literal,Acorus calamus,literal,CRPUJAZIXJMDBK-DTWKUNHWSA-N,literal,CC1(C2CCC(C2)C1=C)C,literal,5794-03-6,literal,84009-1,en,literal,(+)-camphene,literal,CHEMBL510535,literal,10.1016/J.PHYTOCHEM.2005.01.007
107,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27121788,literal,Acorus calamus,literal,NDVASEGYNIMXJL-NXEZZACHSA-N,literal,CC(C)C12CCC(=C)C1C2,literal,2009-00-9,literal,84009-1,en,literal,(+)-sabinene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
108,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q17992508,literal,Acorus calamus,literal,JJWIOXUMXIOXQN-UHFFFAOYSA-N,literal,C1CCCCCCCCCCCCCCC1,literal,295-65-8,literal,84009-1,en,literal,cyclohexadecane,,,literal,10.1080/10412905.2003.9698598
109,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27108981,literal,Acorus calamus,literal,NNWHUJCUHAELCL-UHFFFAOYSA-N,literal,CC=CC1=CC(=C(C=C1)OC)OC,literal,93-16-3,literal,84009-1,en,literal,isomethyleugenol,,,literal,10.1055/S-0028-1097281
110,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27131296,literal,Acorus calamus,literal,SPCXZDDGSGTVAW-XIDUGBJDSA-N,literal,CC1CCC2C(C2(C)C)C3=C(CCC13)C,literal,489-40-7,literal,84009-1,en,literal,(-)-alpha-gurjunene,,,literal,10.1080/10412905.2003.9698598
111,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27122111,literal,Acorus calamus,literal,NNWHUJCUHAELCL-PLNGDYQASA-N,literal,CC=CC1=CC(=C(C=C1)OC)OC,literal,6380-24-1,literal,84009-1,en,literal,(Z)-methylisoeugenol,literal,CHEMBL1164609,literal,10.1055/S-0028-1097281
112,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27137663,literal,Acorus calamus,literal,IWNCBADONFSAAW-NFVQQQKOSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC(C4=CC(=O)CCC34C)O)C)C(C)C,literal,36450-02-9,literal,84009-1,en,literal,6beta-hydroxystigmast-4-en-3-one,,,literal,10.1002/JCCS.200800190
113,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q209727,literal,Acorus calamus,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,84009-1,en,literal,palmitic acid,literal,CHEMBL82293,literal,10.1002/LIPI.19840860106
114,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q209727,literal,Acorus calamus,literal,IPCSVZSSVZVIGE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCC(=O)O,literal,57-10-3,literal,84009-1,en,literal,palmitic acid,literal,CHEMBL82293,literal,10.1016/J.PHYTOCHEM.2005.01.007
115,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27089415,literal,Acorus calamus,literal,DSSYKIVIOFKYAU-XCBNKYQSSA-N,literal,CC1(C2CCC1(C(=O)C2)C)C,literal,464-49-3,literal,84009-1,en,literal,(R)-camphor,literal,CHEMBL504760,literal,10.1016/J.PHYTOCHEM.2005.01.007
116,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27089415,literal,Acorus calamus,literal,DSSYKIVIOFKYAU-XCBNKYQSSA-N,literal,CC1(C2CCC1(C(=O)C2)C)C,literal,464-49-3,literal,84009-1,en,literal,(R)-camphor,literal,CHEMBL504760,literal,10.1135/CCCC19480177
117,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27136637,literal,Acorus calamus,literal,WXNXTCLYINNSQL-FCHSOHFDSA-N,literal,CC1CCC2=C1C=C3C(OOC3(CC2C)O)(C)C,,,literal,84009-1,en,literal,"(+)-Dioxosarcoguaiacol, (rel)-",literal,CHEMBL1814551,literal,10.1021/NP200181D
118,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27103655,literal,Acorus calamus,literal,WTARULDDTDQWMU-IUCAKERBSA-N,literal,CC1(C2CCC(=C)C1C2)C,literal,18172-67-3,literal,84009-1,en,literal,(-)-beta-pinene,literal,CHEMBL3184774,literal,10.1080/10412905.2003.9698598
119,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27103655,literal,Acorus calamus,literal,WTARULDDTDQWMU-IUCAKERBSA-N,literal,CC1(C2CCC(=C)C1C2)C,literal,18172-67-3,literal,84009-1,en,literal,(-)-beta-pinene,literal,CHEMBL3184774,literal,10.1016/J.PHYTOCHEM.2005.01.007
120,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q121802,literal,Acorus calamus,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,19044-06-5,literal,84009-1,en,literal,beta-sitosterol,,,literal,10.1002/JCCS.200800190
121,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27138010,literal,Acorus calamus,literal,JLJAVUZBHSLLJL-GKHNXXNSSA-N,literal,CC1C(C(OC1C2=CC(=C(C=C2)OC)OC)C3=CC(=C(C=C3)OC)OC)C,literal,19950-55-1,literal,84009-1,en,literal,Veraguensin,,,literal,10.1055/S-0030-1249833
122,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27108635,literal,Acorus calamus,literal,IHPKGUQCSIINRJ-UHFFFAOYSA-N,literal,CC(=CCC=C(C)C=C)C,literal,13877-91-3,literal,84009-1,en,literal,beta-ocimene,literal,CHEMBL3187449,literal,10.1016/J.PHYTOCHEM.2005.01.007
123,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27119784,literal,Acorus calamus,literal,JSNRRGGBADWTMC-UHFFFAOYSA-N,literal,CC(=CCCC(=CCCC(=C)C=C)C)C,literal,77129-48-7,literal,84009-1,en,literal,beta-farnesene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
124,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27119784,literal,Acorus calamus,literal,JSNRRGGBADWTMC-UHFFFAOYSA-N,literal,CC(=CCCC(=CCCC(=C)C=C)C)C,literal,77129-48-7,literal,84009-1,en,literal,beta-farnesene,,,literal,10.1055/S-0028-1097281
125,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27132237,literal,Acorus calamus,literal,OPFTUNCRGUEPRZ-QLFBSQMISA-N,literal,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,literal,515-13-9,literal,84009-1,en,literal,"(1S,2S,4R)-β-elemene",literal,CHEMBL448502,literal,10.1016/S0040-4020(01)91707-7
126,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27132237,literal,Acorus calamus,literal,OPFTUNCRGUEPRZ-QLFBSQMISA-N,literal,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,literal,515-13-9,literal,84009-1,en,literal,"(1S,2S,4R)-β-elemene",literal,CHEMBL448502,literal,10.1080/10412905.2003.9698598
127,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27132237,literal,Acorus calamus,literal,OPFTUNCRGUEPRZ-QLFBSQMISA-N,literal,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,literal,515-13-9,literal,84009-1,en,literal,"(1S,2S,4R)-β-elemene",literal,CHEMBL448502,literal,10.1016/J.PHYTOCHEM.2005.01.007
128,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q26777005,literal,Acorus calamus,literal,IHPKGUQCSIINRJ-NTMALXAHSA-N,literal,CC(=CCC=C(C)C=C)C,literal,3338-55-4,literal,84009-1,en,literal,(3Z)-β-ocimene,,,literal,10.1080/10412905.2003.9698598
129,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q26777005,literal,Acorus calamus,literal,IHPKGUQCSIINRJ-NTMALXAHSA-N,literal,CC(=CCC=C(C)C=C)C,literal,3338-55-4,literal,84009-1,en,literal,(3Z)-β-ocimene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
130,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q115967288,literal,Acorus calamus,literal,FAIWITAHODURJZ-HJPIBITLSA-N,literal,O=C1CC(C)C2(CC(=O)C(O)(C)CC2)C1(O)C(C)C,,,literal,84009-1,en,literal,Calamusin D,,,literal,10.1021/NP300095C
131,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27108601,literal,Acorus calamus,literal,IRAQOCYXUMOFCW-OSFYFWSMSA-N,literal,CC1CCC2C13CC=C(C(C3)C2(C)C)C,literal,469-61-4,literal,84009-1,en,literal,cedr-8-ene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
132,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27108304,literal,Acorus calamus,literal,FGCUSSRGQNHZRW-UMVBOHGHSA-N,literal,CC1CC(=O)C=C(C12CCC(C2)C(=C)C)C,literal,54878-25-0,literal,84009-1,en,literal,solavetivone,literal,CHEMBL465907,literal,10.17221/1847-HORTSCI
133,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q27089406,literal,Acorus calamus,literal,FUCYIEXQVQJBKY-ZFWWWQNUSA-N,literal,CC1=CC2C(CCC(=C2CC1)C)C(C)C,literal,483-76-1,literal,84009-1,en,literal,(+)-δ-cadinene,literal,CHEMBL445759,literal,10.1016/S0040-4020(01)91707-7
134,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q15634093,literal,Acorus calamus,literal,OPHQOIGEOHXOGX-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1OC)OC)C=O,literal,86-81-7,literal,84009-1,en,literal,"3,4,5-trimethoxybenzaldehyde",literal,CHEMBL3577781,literal,10.1080/10412905.2003.9698598
135,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105025555,literal,Acorus calamus,literal,HBZPFOFGXNILSW-UKRRQHHQSA-N,literal,O1C2C(=C3CCC(=CC13C(C)(C)CC2)C)C,,,literal,84009-1,en,literal,"(1S,8R)-3,7,11,11-tetramethyl-12-oxatricyclo[6.3.1.01,6]dodeca-2,6-diene",,,literal,10.1080/10412905.2003.9698598
136,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105156742,literal,Acorus calamus,literal,LSSIJCQOMTUIIN-GVARAGBVSA-N,literal,O=C1CC2(CCC1C)C(C)CC(=O)C2(O)C(C)C,literal,185154-96-5,literal,84009-1,en,literal,1-Hydroxyepiacorone,,,literal,10.1016/S0031-9422(96)00401-3
137,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105122296,literal,Acorus calamus,literal,IXNRGYSRFBDZLB-ISVAXAHUSA-N,literal,OC(C)C(OC)C1=CC(OC)=C(OC)C=C1OC,,,literal,84009-1,en,literal,"(1S,2S)-1-methoxy-1-(2,4,5-trimethoxyphenyl)propan-2-ol",,,literal,10.1016/S0031-9422(96)00401-3
138,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q104253247,literal,Acorus calamus,literal,CUUMXRBKJIDIAY-ZDUSSCGKSA-N,literal,C1=CC=2C(=CCC(C2C=C1C)C(C)C)C,literal,21391-99-1,literal,84009-1,en,literal,alpha-calacorene,,,literal,10.1080/10412905.2003.9698598
139,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105143741,literal,Acorus calamus,literal,KOBSLTSXWKEUCB-NWDGAFQWSA-N,literal,O=C1C(=C(C)C)CC2=C(C)CCC2C(C)C1,,,literal,84009-1,en,literal,"(8S,8aR)-3,8-dimethyl-5-propan-2-ylidene-1,2,4,7,8,8a-hexahydroazulen-6-one",,,literal,10.1016/0031-9422(79)80070-9
140,uri,http://www.wikidata.org/entity/Q2544575,uri,http://www.wikidata.org/entity/Q105206652,literal,Acorus gramineus,literal,PDPGPZQOSGGKIP-UXHICEINSA-N,literal,OC1=CC=C(C=C1OC)C(O)C(OC2=C(OC)C=C(C=C2OC)CCCO)CO,,,literal,84019-1,en,literal,"(1S,2R)-1-(3-Methoxy-4-hydroxyphenyl)-2-[2,6-dimethoxy-4-(3-hydroxypropyl)phenoxy]-1,3-propanediol",,,literal,10.1016/J.BMCL.2012.08.016
141,uri,http://www.wikidata.org/entity/Q2544575,uri,http://www.wikidata.org/entity/Q104200554,literal,Acorus gramineus,literal,WRHGORWNJGOVQY-UHFFFAOYSA-N,literal,C=C1CCC(C(C)C)C2C=C(C)CCC12,,,literal,84019-1,en,literal,gamma-Cadinene,,,literal,10.1016/J.PHYTOCHEM.2005.01.007
142,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q104375113,literal,Acorus calamus,literal,UKMCCFHULJHJNS-RVFLFKIDSA-N,literal,O=C1C=C2CC(O)CCC2(C)C3CCC4(C)C(CCC4C13)C(C=CC(CC)C(C)C)C,literal,36449-99-7,literal,84009-1,en,literal,7-Oxostigmasterol,,,literal,10.1055/S-0030-1249833
143,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105227677,literal,Acorus calamus,literal,QTFJNWQFKJITEE-UHFFFAOYSA-N,literal,O=C1CC(=C)CCC=C(C)CCC1C(C)C,,,literal,84009-1,en,literal,Preisocalamenediol,,,literal,10.1248/CPB.19.638
144,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105227677,literal,Acorus calamus,literal,QTFJNWQFKJITEE-UHFFFAOYSA-N,literal,O=C1CC(=C)CCC=C(C)CCC1C(C)C,,,literal,84009-1,en,literal,Preisocalamenediol,,,literal,10.1021/NP200181D
145,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q104985433,literal,Acorus calamus,literal,DNAVOCNYHNNEQI-UHFFFAOYSA-N,literal,O=CC=CC1=CC(OC)=C(OC)C=C1OC,,,literal,84009-1,en,literal,"3-(2,4,5-trimethoxyphenyl)prop-2-enal",,,literal,10.1055/S-0030-1249833
146,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q104985433,literal,Acorus calamus,literal,DNAVOCNYHNNEQI-UHFFFAOYSA-N,literal,O=CC=CC1=CC(OC)=C(OC)C=C1OC,,,literal,84009-1,en,literal,"3-(2,4,5-trimethoxyphenyl)prop-2-enal",,,literal,10.1016/S0031-9422(00)85528-4
147,uri,http://www.wikidata.org/entity/Q2544575,uri,http://www.wikidata.org/entity/Q105208987,literal,Acorus gramineus,literal,PHIVNUJAJIMVQE-WOJBJXKFSA-N,literal,OC1=CC=C(C=C1OC)C(O)C(OC2=CC=C(C=C2C)CCCO)CO,,,literal,84019-1,en,literal,"(1R,2R)-1-(4-hydroxy-3-methoxyphenyl)-2-[4-(3-hydroxypropyl)-2-methylphenoxy]propane-1,3-diol",,,literal,10.1021/NP200541M
148,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105025480,literal,Acorus calamus,literal,HBTHUBMUAHAWBC-UHFFFAOYSA-N,literal,O=C1C(=CCC2(C1)C(C)CCC2C(C)C)C,,,literal,84009-1,en,literal,"1-isopropyl-4,8-dimethylspiro[4.5]dec-8-en-7-one",,,literal,10.7897/2230-8407.04320
149,uri,http://www.wikidata.org/entity/Q158008,uri,http://www.wikidata.org/entity/Q105220594,literal,Acorus calamus,literal,QGRQKLHZONWMTM-FRRDWIJNSA-N,literal,O=C1C(C(=C)C)C(C=C)CCC1C(C)C,,,literal,84009-1,en,literal,"(2S,3S,6S)-3-ethenyl-6-isopropyl-2-(prop-1-en-2-yl)cyclohexan-1-one",,,literal,10.1055/S-0028-1097281
