,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
62,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q105364330,literal,Plumbago zeylanica,literal,YUPNHTWYVBHLMG-UPONEAKYSA-N,literal,O=C1C=2C(O)=CC=CC2C(O)C(C)C1,literal,687109-1,literal,ent-trans-Isoshinanolone,literal,10.1016/0031-9422(86)88047-5,en,,,,
63,uri,http://www.wikidata.org/entity/Q10960467,uri,http://www.wikidata.org/entity/Q2550553,literal,Ceratostigma minus,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,686553-1,literal,plumbagin,literal,10.1016/S0031-9422(00)90660-5,en,literal,481-42-5,literal,CHEMBL295316
64,uri,http://www.wikidata.org/entity/Q157375,uri,http://www.wikidata.org/entity/Q27108675,literal,Limonium,literal,CRBYNQCDRNZCNX-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2O)O)O)O)O,literal,32154-1,literal,"2',3,4,4',6'-pentahydroxychalcone",literal,10.1016/S0031-9422(00)88547-7,en,literal,73692-51-0,,
65,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago zeylanica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,687109-1,literal,beta-sitosterol,literal,10.1016/J.FITOTE.2004.03.009,en,literal,83-46-5,,
66,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago zeylanica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,687109-1,literal,beta-sitosterol,literal,10.1016/0031-9422(86)88047-5,en,literal,83-46-5,,
67,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago zeylanica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,687109-1,literal,beta-sitosterol,literal,10.1016/0031-9422(83)80232-5,en,literal,83-46-5,,
68,uri,http://www.wikidata.org/entity/Q11093003,uri,http://www.wikidata.org/entity/Q199678,literal,Limonium suffruticosum,literal,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,literal,OC[CH](O)[CH]1OC(=O)C(=C1O)O,literal,686993-1,literal,vitamin C,literal,10.1007/978-3-662-04480-3_6,en,literal,50-81-7,literal,CHEMBL196
69,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q105145966,literal,Limonium sinense,literal,KTTNFIOZYNBKEY-YIOJSCHVSA-N,literal,O=C(OC1C(O)C(O)C(OC1OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=CC(O)=C(O)C4)C)C5=CC(O)=C(O)C(O)=C5,literal,686978-1,literal,2''-O-Galloylquercitrin,literal,10.1055/S-2000-8547,en,,,,
70,uri,http://www.wikidata.org/entity/Q10880362,uri,http://www.wikidata.org/entity/Q15425833,literal,Limonium bicolor,literal,FBSFWRHWHYMIOG-UHFFFAOYSA-N,literal,COC(=O)C1=CC(=C(C(=C1)O)O)O,literal,686662-1,literal,methyl gallate,literal,10.1007/S10600-005-0050-X,en,literal,99-24-1,literal,CHEMBL65675
71,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q121802,literal,Limonium axillare,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,686655-1,literal,beta-sitosterol,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,19044-06-5,,
72,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q121802,literal,Limonium axillare,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,686655-1,literal,beta-sitosterol,literal,10.3109/13880209409083017,en,literal,19044-06-5,,
73,uri,http://www.wikidata.org/entity/Q50847393,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago scandens,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,30243613-2,literal,beta-sitosterol,literal,10.1016/0031-9422(86)88047-5,en,literal,64997-52-0,,
74,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q125031226,literal,Plumbago zeylanica,literal,YTRIGSXSIOSWHA-LWRIQDNHSA-N,literal,O=C1C=2C(O)=CC=CC2C(=O)C3(C)C1CC45OC53C(=O)C=6C(O)=CC=CC6C4=O,literal,687109-1,literal,10-(2-methylbutanoyl)desacetylisoapressin,literal,10.1080/14786419.2017.1366476,en,,,,
75,uri,http://www.wikidata.org/entity/Q621864,uri,http://www.wikidata.org/entity/Q18207933,literal,Limonium perezii,literal,CQUUHDQRJWXDPY-UHFFFAOYSA-N,literal,C1=CC2=C(C=C1O)C(=O)C=C(N2)C(=O)O,literal,686918-1,literal,6-hydroxykynurenic acid,literal,10.1055/S-0028-1097441,en,literal,3778-29-8,,
76,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q105279768,literal,Limonium gmelini,literal,UVDNRKMZMPBBTJ-ZFWWWQNUSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C=C3O)C(O)C2)C1,literal,686792-1,literal,"(2S,3S)-2-(2,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1007/S10600-006-0052-3,en,,,,
77,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q27102643,literal,Limonium sinense,literal,NPNNKDMSXVRADT-WEVVVXLNSA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,literal,686978-1,literal,(E)-N-feruloyltyramine,literal,10.1055/S-2000-8540,en,literal,65646-26-6,literal,CHEMBL206555
78,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q15410900,literal,Plumbago zeylanica,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,687109-1,literal,sitogluside,literal,10.1016/J.FITOTE.2004.03.009,en,literal,474-58-8,literal,CHEMBL506678
79,uri,http://www.wikidata.org/entity/Q10960467,uri,http://www.wikidata.org/entity/Q105344925,literal,Ceratostigma minus,literal,XZGTWOLFKJHYAB-WVSKRKQGSA-N,literal,O=C1C=2C(OC3OC(CO)C(O)C(O)C3O)=CC=CC2C(=O)C(C)C1,literal,686553-1,literal,"(2S)-2-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydronaphthalene-1,4-dione",literal,10.1016/S0031-9422(00)90660-5,en,,,,
80,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q104667336,literal,Limonium sinense,literal,IXDHJNNHLVGCLC-MXXRNXGISA-N,literal,O=C(OC1C(O)C(O)C(OC1OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=C(O)C(O)=C(O)C4)C)C5=CC(O)=C(O)C(O)=C5,literal,686978-1,literal,"[(2S,3R,4R,5R,6S)-2-[5,7-dihydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)chromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl] 3,4,5-trihydroxybenzoate",literal,10.1055/S-2000-8547,en,,,,
81,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q104998836,literal,Limonium popovii,literal,FOMYLMGOSTVYEE-LEENXRGASA-N,literal,O=C(OCC1OC(OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C=4C=C(O)C(O)=C(O)C4)C(O)C(O)C1O)C5=CC(O)=C(O)C(O)=C5,literal,686928-1,literal,Myricetin 3-O-beta-D-galactoside 6''-O-gallate,literal,10.1007/S10600-005-0012-3,en,,,,
82,uri,http://www.wikidata.org/entity/Q27952,uri,http://www.wikidata.org/entity/Q27103917,literal,Limonium vulgare,literal,ACZVSMNFVFBOTM-UHFFFAOYSA-N,literal,C[N+](C)(C)CCC(=O)[O-],literal,687035-1,literal,beta-alanine betaine,literal,10.1104/PP.103.020453,en,literal,6458-06-6,,
83,uri,http://www.wikidata.org/entity/Q27952,uri,http://www.wikidata.org/entity/Q27103917,literal,Limonium vulgare,literal,ACZVSMNFVFBOTM-UHFFFAOYSA-N,literal,C[N+](C)(C)CCC(=O)[O-],literal,687035-1,literal,beta-alanine betaine,literal,10.1104/PP.97.3.1199,en,literal,6458-06-6,,
84,uri,http://www.wikidata.org/entity/Q27952,uri,http://www.wikidata.org/entity/Q27103917,literal,Limonium vulgare,literal,ACZVSMNFVFBOTM-UHFFFAOYSA-N,literal,C[N+](C)(C)CCC(=O)[O-],literal,687035-1,literal,beta-alanine betaine,literal,10.1104/PP.126.3.1241,en,literal,6458-06-6,,
85,uri,http://www.wikidata.org/entity/Q2039140,uri,http://www.wikidata.org/entity/Q105364327,literal,Plumbago,literal,YUPNHTWYVBHLMG-UHFFFAOYSA-N,literal,O=C1C=2C(O)=CC=CC2C(O)C(C)C1,literal,30241542-2,literal,"4,8-dihydroxy-3-methyl-3,4-dihydro-2H-naphthalen-1-one",literal,10.1016/S0031-9422(02)00519-8,en,,,,
86,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q15410900,literal,Limonium axillare,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,686655-1,literal,sitogluside,literal,10.3109/13880209409083017,en,literal,474-58-8,literal,CHEMBL506678
87,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q105191605,literal,Limonium sinense,literal,OGGVSBOPKJAJQA-IAGOWNOFSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC(OC)=C(O)C(OC)=C3)C1O,literal,686978-1,literal,"(2R,3S)-3,4',5,7-Tetrahydroxy-3',5'-dimethoxy-2,3-dihydroflavone",literal,10.1055/S-2000-8540,en,,,,
88,uri,http://www.wikidata.org/entity/Q905943,uri,http://www.wikidata.org/entity/Q27103917,literal,Limonium latifolium,literal,ACZVSMNFVFBOTM-UHFFFAOYSA-N,literal,C[N+](C)(C)CCC(=O)[O-],literal,686835-1,literal,beta-alanine betaine,literal,10.1034/J.1399-3054.2000.100302.X,en,literal,6458-06-6,,
89,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q27097940,literal,Limonium sinense,literal,VSHUQLRHTJOKTA-XBXARRHUSA-N,literal,C1=CC(=CC=C1CCNC(=O)C=CC2=CC(=C(C=C2)O)O)O,literal,686978-1,literal,N-caffeoyltyramine,literal,10.1055/S-2000-8540,en,literal,103188-48-3,literal,CHEMBL206646
90,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago zeylanica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,687109-1,literal,beta-sitosterol,literal,10.1016/J.FITOTE.2004.03.009,en,literal,64997-52-0,,
91,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago zeylanica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,687109-1,literal,beta-sitosterol,literal,10.1016/0031-9422(86)88047-5,en,literal,64997-52-0,,
92,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q121802,literal,Plumbago zeylanica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,687109-1,literal,beta-sitosterol,literal,10.1016/0031-9422(83)80232-5,en,literal,64997-52-0,,
93,uri,http://www.wikidata.org/entity/Q17242313,uri,http://www.wikidata.org/entity/Q27103917,literal,Limonium platyphyllum,literal,ACZVSMNFVFBOTM-UHFFFAOYSA-N,literal,C[N+](C)(C)CCC(=O)[O-],literal,686924-1,literal,beta-alanine betaine,literal,10.1034/J.1399-3054.2000.100302.X,en,literal,6458-06-6,,
94,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q105183185,literal,Limonium sinense,literal,NPNNKDMSXVRADT-UHFFFAOYSA-N,literal,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O,literal,686978-1,literal,N-feruloyltyramine; Moupinamide,literal,10.1055/S-2000-8540,en,literal,65646-26-6,,
95,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q105384266,literal,Plumbago zeylanica,literal,ZVFWDSLLUZMSDS-DLDJOBQVSA-N,literal,O=C(OC)CC(C(=O)C=1C=CC=C(OC2OC(CO)C(O)C(O)C2O)C1O)C,literal,687109-1,literal,"methyl (3S)-4-[2-hydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-methyl-4-oxobutanoate",literal,10.1016/S0031-9422(02)00519-8,en,,,,
96,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27114671,literal,Plumbago zeylanica,literal,YUPNHTWYVBHLMG-KSBSHMNSSA-N,literal,CC1CC(=O)C2=C(C1O)C=CC=C2O,literal,687109-1,literal,Isoshinanolone,literal,10.1039/P19880000407,en,,,literal,CHEMBL2023569
97,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q1649777,literal,Limonium sinense,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,686978-1,literal,quercitrin,literal,10.1055/S-2000-8540,en,literal,522-12-3,literal,CHEMBL82242
98,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q1649777,literal,Limonium sinense,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,686978-1,literal,quercitrin,literal,10.1055/S-2000-8547,en,literal,522-12-3,literal,CHEMBL82242
99,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q105152515,literal,Limonium gmelini,literal,LJEHGUMLAXBRJI-GYPOYYOSSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2C=4C(O)=CC(O)=C5C4OC(C6=CC(O)=C(O)C=C6O)C(O)C5)C1,literal,686792-1,literal,"(2R,3R)-2-(2,4,5-trihydroxyphenyl)-8-[(2R,3R,4R)-3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol",literal,10.1007/S10600-006-0068-8,en,,,,
100,uri,http://www.wikidata.org/entity/Q10878176,uri,http://www.wikidata.org/entity/Q27136596,literal,Limonium wrightii,literal,RUVUHIUYGJBLGI-XJZKHKOHSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(C)C,literal,687038-1,literal,beta-sitostenone,literal,10.4268/CJCMM20120413,en,literal,1058-61-3,literal,CHEMBL66926
101,uri,http://www.wikidata.org/entity/Q10880362,uri,http://www.wikidata.org/entity/Q424567,literal,Limonium bicolor,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686662-1,literal,apigenin,literal,10.1007/S10600-005-0050-X,en,literal,520-36-5,literal,CHEMBL28
102,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q425004,literal,Limonium axillare,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,686655-1,literal,stigmasterol,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,83-48-7,literal,CHEMBL400247
103,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q425004,literal,Limonium axillare,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,686655-1,literal,stigmasterol,literal,10.3109/13880209409083017,en,literal,83-48-7,literal,CHEMBL400247
104,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27138273,literal,Plumbago zeylanica,literal,JSJIIHRNDMLJGK-UHFFFAOYSA-N,literal,CC1(C=CC2=C(O1)C=C3C(=C2OC)C=CC(=O)O3)C,literal,687109-1,literal,xanthoxyletin,literal,10.1016/S0031-9422(02)00519-8,en,literal,84-99-1,literal,CHEMBL501358
105,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q415011,literal,Limonium axillare,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,686655-1,literal,luteolin,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,491-70-3,literal,CHEMBL151
106,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q415011,literal,Limonium axillare,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,686655-1,literal,luteolin,literal,10.3109/13880209409083017,en,literal,491-70-3,literal,CHEMBL151
107,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q82077975,literal,Plumbago zeylanica,literal,LHPOSZYLQOYNDN-UHFFFAOYSA-N,literal,CC1=C(C(=O)C2=C(C1=O)C=CC=C2O)Cl,literal,687109-1,literal,"3-Chloro-5-hydroxy-2-methylnaphthalene-1,4-dione",literal,10.1016/J.FITOTE.2004.03.009,en,literal,21890-57-3,,
108,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q27137795,literal,Limonium gmelini,literal,SBEOEJNITMVWLK-CFSKSFDZSA-N,literal,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,literal,686792-1,literal,myricetin-3-O-beta-D-xylopyranoside,literal,10.1007/S10600-005-0012-3,en,,,,
109,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q82048003,literal,Plumbago zeylanica,literal,ZNMRQYJUVCXNGK-UHFFFAOYSA-N,literal,CC1(C=CC2=C3C(=C(C=C2O1)OC)C=CC(=O)O3)C,literal,687109-1,literal,5-Methoxyseselin,literal,10.1016/S0031-9422(02)00519-8,en,literal,31525-76-5,,
110,uri,http://www.wikidata.org/entity/Q10878176,uri,http://www.wikidata.org/entity/Q63409374,literal,Limonium wrightii,literal,KZJWDPNRJALLNS-UHFFFAOYSA-N,literal,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,literal,687038-1,literal,"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.4268/CJCMM20120413,en,,,,
111,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q3139901,literal,Limonium sinense,literal,FTODBIPDTXRIGS-ZDUSSCGKSA-N,literal,COC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686978-1,literal,homoeriodictyol,literal,10.1055/S-2000-8547,en,literal,446-71-9,literal,CHEMBL490170
112,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q6948223,literal,Limonium axillare,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,686655-1,literal,Myricitrin,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,17912-87-7,literal,CHEMBL454576
113,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q51617505,literal,Limonium sinense,literal,XMOCLSLCDHWDHP-IUODEOHRSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,686978-1,literal,(-)-epigallocatechin,literal,10.1055/S-2000-8540,en,literal,970-74-1,,
114,uri,http://www.wikidata.org/entity/Q17242313,uri,http://www.wikidata.org/entity/Q310919,literal,Limonium platyphyllum,literal,UCMIRNVEIXFBKS-UHFFFAOYSA-N,literal,C(CN)C(=O)O,literal,686924-1,literal,β-alanine,literal,10.1034/J.1399-3054.2000.100302.X,en,literal,107-95-9,literal,CHEMBL297569
115,uri,http://www.wikidata.org/entity/Q21036,uri,http://www.wikidata.org/entity/Q416138,literal,Armeria maritima,literal,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,19793-2,literal,isorhamnetin,literal,10.1016/0305-1978(95)97456-7,en,literal,480-19-3,literal,CHEMBL379064
116,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q393339,literal,Limonium sinense,literal,WMBWREPUVVBILR-WIYYLYMNSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,686978-1,literal,epigallocatechin gallate,literal,10.1055/S-2000-8540,en,literal,989-51-5,literal,CHEMBL297453
117,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q393339,literal,Limonium sinense,literal,WMBWREPUVVBILR-WIYYLYMNSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,686978-1,literal,epigallocatechin gallate,literal,10.1055/S-2000-8547,en,literal,989-51-5,literal,CHEMBL297453
118,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q27285508,literal,Limonium sinense,literal,WVRDOLPMKOCJRJ-DENIHFKCSA-N,literal,COC1=CC(=CC(=C1O)O)C(=O)OC2CC3=C(C=C(C=C3OC2C4=CC(=C(C(=C4)O)O)O)O)O,literal,686978-1,literal,epigallocatechin 3-O-(3-O-methyl)gallate,literal,10.1055/S-2000-8547,en,literal,83104-87-4,literal,CHEMBL562716
119,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q739601,literal,Plumbago zeylanica,literal,CWPGNVFCJOPXFB-UHFFFAOYSA-N,literal,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,literal,687109-1,literal,lapachol,literal,10.1016/J.PHYTOL.2009.11.007,en,literal,84-79-7,literal,CHEMBL15193
120,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q951449,literal,Limonium axillare,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686655-1,literal,myricetin,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,529-44-2,literal,CHEMBL164
121,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q951449,literal,Limonium axillare,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686655-1,literal,myricetin,literal,10.3109/13880209409083017,en,literal,529-44-2,literal,CHEMBL164
122,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium sinense,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,686978-1,literal,gallic acid,literal,10.1055/S-2000-8540,en,literal,149-91-7,literal,CHEMBL288114
123,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium sinense,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,686978-1,literal,gallic acid,literal,10.1055/S-2000-8547,en,literal,149-91-7,literal,CHEMBL288114
124,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium popovii,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,686928-1,literal,gallic acid,literal,10.1007/S10600-005-0012-3,en,literal,149-91-7,literal,CHEMBL288114
125,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q27136632,literal,Limonium gmelini,literal,JSBXKZFDEDBAQA-WUFIRYPCSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C(=C5)O)O)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O,literal,686792-1,literal,epigallocatechin-(4β→8)-epigallocatechin-3-O-gallate,literal,10.1007/S10600-006-0068-8,en,literal,86588-88-7,literal,CHEMBL161077
126,uri,http://www.wikidata.org/entity/Q21036,uri,http://www.wikidata.org/entity/Q393336,literal,Armeria maritima,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,19793-2,literal,kaempferol,literal,10.1016/0305-1978(95)97456-7,en,literal,520-18-3,literal,CHEMBL150
