,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
152,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q104993054,literal,Bruguiera gymnorhiza,literal,FCBPGJGLXFXABE-HUTLCRKWSA-N,literal,O=CC1(C)CCCC2(C)C1CCC34CC(=C)C(O)(CCC32)C4,literal,719531-1,literal,"(1R,4R,5R,9S,10S,13S)-13-hydroxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carbaldehyde",literal,10.1021/NP040062T,en,,,,
153,uri,http://www.wikidata.org/entity/Q8252764,uri,http://www.wikidata.org/entity/Q105127763,literal,Bruguiera sexangula,literal,JGXFMIJHKASCIZ-LQLJJDJVSA-N,literal,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(OC)C(O)=C(OC)C4,literal,719546-1,literal,"5-hydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-7-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.55.1175,en,,,,
154,uri,http://www.wikidata.org/entity/Q5756689,uri,http://www.wikidata.org/entity/Q104936009,literal,Cassipourea guianensis,literal,BHJXMJSQJLEOMC-RNJXMRFFSA-N,literal,OC1CSSC1C2N(C)CCC2,literal,719636-1,literal,Guinesine A,literal,10.1016/S0040-4039(01)80479-2,en,,,,
155,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104908468,literal,Ceriops tagal,literal,AAZCYGRPIATBDB-XAMWDVODSA-N,literal,O=C(CO)C1(C=C2CCC3C(C)(C)CCCC3(C)C2CC1)C,literal,719711-1,literal,"1-[(2R,4aS,4bS,8aS)-2,4b,8,8-tetramethyl-4,4a,5,6,7,8a,9,10-octahydro-3H-phenanthren-2-yl]-2-hydroxyethanone",literal,10.3390/MOLECULES13020212,en,,,,
156,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104401712,literal,Ceriops tagal,literal,VOQSZICWRNPAMF-IUGYEWCASA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,literal,719711-1,literal,"(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-3a-(hydroxymethyl)-5a,5b,8,8,11a-pentamethyl-1-(prop-1-en-2-yl)-hexadecahydrocyclopenta[a]chrysen-9-yl (2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1021/NP0502793,en,,,,
157,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104987927,literal,Ceriops tagal,literal,DSOJBUJYPBMGGO-JIDJIRCESA-N,literal,OOC(C(=C)C)CCC(O)(C)C1CCC2(C)C1CCC3C4(C)CCC(O)C(C)(C)C4CCC32C,literal,719711-1,literal,"(3S,5R,8R,9R,10R,13R,14R,17S)-17-[(2S,5S)-5-hydroperoxy-2-hydroxy-6-methylhept-6-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1021/NP0502793,en,,,,
158,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104971144,literal,Ceriops tagal,literal,CWBPOOVULYCSDV-HIORVUNJSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C(OC)=C6,literal,719711-1,literal,3beta-E-Feruloyllupeol,literal,10.1021/NP0502793,en,,,,
159,uri,http://www.wikidata.org/entity/Q15388413,uri,http://www.wikidata.org/entity/Q104389627,literal,Cassipourea madagascariensis,literal,ZNUAKACHFYTNFX-QGTGJCAVSA-N,literal,OCC(=C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,literal,719653-1,literal,"(1R,3aR,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-1-(3-hydroxyprop-1-en-2-yl)-3a,5a,5b,8,8,11a-hexamethyl-hexadecahydrocyclopenta[a]chrysen-9-ol",literal,10.1021/NP050376W,en,,,,
160,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104401483,literal,Ceriops tagal,literal,FVWJYYTZTCVBKE-PGROKZIJSA-N,literal,OCC12CCC(C(=C)C)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,719711-1,literal,"(1R,3aS,5aR,5bR,7aR,9R,11aR,11bR,13aR,13bR)-3a-(hydroxymethyl)-1-isopropenyl-5a,5b,8,8,11a-pentamethyl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-ol",literal,10.1080/10286020.2010.485566,en,,,,
161,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q104389627,literal,Ceriops decandra,literal,ZNUAKACHFYTNFX-QGTGJCAVSA-N,literal,OCC(=C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,literal,941633-1,literal,"(1R,3aR,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-1-(3-hydroxyprop-1-en-2-yl)-3a,5a,5b,8,8,11a-hexamethyl-hexadecahydrocyclopenta[a]chrysen-9-ol",literal,10.1071/CH05087,en,,,,
162,uri,http://www.wikidata.org/entity/Q15388146,uri,http://www.wikidata.org/entity/Q104974149,literal,Cassipourea gummiflua,literal,DAZPQMCIGXENBY-LHEWDLALSA-N,literal,S1SC2CN3CCCC3C2SSC4C1CN5CCCC54,literal,719638-1,literal,Cassipourine,literal,10.1039/J39670000283,en,,,,
163,uri,http://www.wikidata.org/entity/Q4907085,uri,http://www.wikidata.org/entity/Q104399192,literal,Bruguiera parviflora,literal,NIKLINODNHPPMX-OZEIOSDOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,literal,719540-1,literal,"[(3aR,5aR,5bR,7aR,11aR,11bR,13aR,13bR)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] 3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1002/CHIN.200533207,en,,,,
164,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104977005,literal,Ceriops tagal,literal,DDYVXKLAJBJNHL-UHFFFAOYSA-N,literal,O=C1C(O)=C(C)C2(C)CCC3CC(C(=O)CO)(C)CCC3(C)C2C1,literal,719711-1,literal,"2-Hydroxy-7-(2-hydroxyacetyl)-1,4b,7,10a-tetramethyl-4,4a,5,6,8,8a,9,10-octahydrophenanthren-3-one",literal,10.1021/NP100484W,en,,,,
165,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q104398019,literal,Ceriops decandra,literal,QGJZLNKBHJESQX-ULZDWRHHSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,941633-1,literal,Epibetulinic acid,literal,10.1071/CH05087,en,,,,
166,uri,http://www.wikidata.org/entity/Q4978700,uri,http://www.wikidata.org/entity/Q105005104,literal,Bruguiera cylindrica,literal,FZPSABBXYRSWMG-UHHDTAQUSA-N,literal,O=C(OC1CCC2(C)C3CCC4(C(=CCC5(C)CCC(C)(C)CC45)C3(C)CCC2C1(C)C)C)C=CC6=CC=C(O)C=C6,literal,719525-1,literal,"3alpha-[(E)-3-(4-Hydroxyphenyl)acryloyloxy]-14,15-didehydrotaraxerane",literal,10.1021/NP0305122,en,,,,
167,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q104970611,literal,Ceriops tagal,literal,CVAILKMOFONEDU-KRJMWWHISA-N,literal,O=C1C(O)=CC2C(C1=C)(C)CCC3CC(C(=O)O)(C)CCC23C,literal,719711-1,literal,"1,2,4abeta,4b,5,6,7,8,8abeta,9,10,10a-Dodecahydro-3-hydroxy-4balpha,7,10abeta-trimethyl-1-methylene-2-oxophenanthrene-7alpha-carboxylic acid",literal,10.1002/CBDV.201000299,en,,,,
168,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105119071,literal,Ceriops decandra,literal,IRRXAUMIYZICTI-GXUNQHPWSA-N,literal,OCC(O)C1(C)CCC2(C)C(CCC3(C(=CCCC32)C)C)C1,literal,941633-1,literal,Fagonene,literal,10.1002/CBDV.201000299,en,,,,
169,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q104400259,literal,Bruguiera gymnorhiza,literal,NGUMVQCHIOFLOU-UHFFFAOYSA-N,literal,OC1CSSCC(O)CSSCC(O)CSSC1,literal,719531-1,literal,Gymnorrhizol,literal,10.1016/J.TETLET.2004.05.068,en,,,,
170,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q104400259,literal,Bruguiera gymnorhiza,literal,NGUMVQCHIOFLOU-UHFFFAOYSA-N,literal,OC1CSSCC(O)CSSCC(O)CSSC1,literal,719531-1,literal,Gymnorrhizol,literal,10.1016/J.PHYTOCHEM.2009.06.014,en,,,,
171,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q104400259,literal,Bruguiera gymnorhiza,literal,NGUMVQCHIOFLOU-UHFFFAOYSA-N,literal,OC1CSSCC(O)CSSCC(O)CSSC1,literal,719531-1,literal,Gymnorrhizol,literal,10.1002/CHIN.200444234,en,,,,
172,uri,http://www.wikidata.org/entity/Q15388413,uri,http://www.wikidata.org/entity/Q104396771,literal,Cassipourea madagascariensis,literal,ZUBZPUNHXGLZSQ-BHMAJAPKSA-N,literal,O=C1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)CO)CCC5(C)CCC43C)C1(C)C,literal,719653-1,literal,"(1R,3aR,5aR,5bR,7aR,11aR,11bR,13aR,13bS)-1-(3-hydroxyprop-1-en-2-yl)-3a,5a,5b,8,8,11a-hexamethyl-tetradecahydro-1H-cyclopenta[a]chrysen-9-one",literal,10.1021/NP050376W,en,,,,
173,uri,http://www.wikidata.org/entity/Q4978700,uri,http://www.wikidata.org/entity/Q105005105,literal,Bruguiera cylindrica,literal,FZPSABBXYRSWMG-UPNWXMIISA-N,literal,O=C(OC1CCC2(C)C3CCC4(C(=CCC5(C)CCC(C)(C)CC45)C3(C)CCC2C1(C)C)C)C=CC6=CC=C(O)C=C6,literal,719525-1,literal,"[(3R,4aR,6aR,6aS,8aR,12aR,14aR,14bR)-4,4,6a,6a,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,8,9,10,12,12a,13,14,14a-tetradecahydropicen-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",literal,10.1021/NP0305122,en,,,,
174,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q104977004,literal,Ceriops decandra,literal,DDYVXKLAJBJNHL-DYWRSEPTSA-N,literal,O=C1C(O)=C(C)C2(C)CCC3CC(C(=O)CO)(C)CCC3(C)C2C1,literal,941633-1,literal,"1,4balpha,7beta,10abeta-Tetramethyl-2-hydroxy-7-(hydroxyacetyl)-4abeta,4b,5,6,7,8,8abeta,9,10,10a-decahydrophenanthrene-3(4H)-one",literal,10.1002/CBDV.201000299,en,,,,
175,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105028119,literal,Bruguiera gymnorhiza,literal,HHAMKMUMKLXDFQ-GVUXFJDWSA-N,literal,O=C(O)C1(C)CCCC2(C)C1CCC34CC(CO)C(CCC32)C4,literal,719531-1,literal,17-Hydroxykaura-18-oic acid,literal,10.1021/NP040062T,en,,,,
176,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105219805,literal,Ceriops tagal,literal,QFVOYBUQQBFCRH-UHFFFAOYSA-N,literal,O=C(O)C1(C)CCCC2(C)C1CCC34CC(=C)C(O)(CCC32)C4,literal,719711-1,literal,steviol,literal,10.1002/CBDV.201000299,en,,,,
177,uri,http://www.wikidata.org/entity/Q4907085,uri,http://www.wikidata.org/entity/Q105157474,literal,Bruguiera parviflora,literal,LUJLGKGMUFEQQU-RWCJCYTQSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,719540-1,literal,"[(1R,3aR,5aR,5bR,7aR,9R,11aS,11bR,13aR,13bS)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] (Z)-3-(4-hydroxyphenyl)prop-2-enoate",literal,10.1248/CPB.53.95,en,,,,
178,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105157477,literal,Ceriops decandra,literal,LUJLGKGMUFEQQU-YSAFWIGWSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,941633-1,literal,Diosulpecin A,literal,10.1071/CH05087,en,,,,
179,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105230701,literal,Ceriops tagal,literal,QYUWZMVAARIGMO-IOVUFMFVSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C(=O)O)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,719711-1,literal,3beta-O-cis-coumaroylbetulinic acid,literal,10.1080/10286020.2010.485566,en,,,,
180,uri,http://www.wikidata.org/entity/Q8252764,uri,http://www.wikidata.org/entity/Q105245030,literal,Bruguiera sexangula,literal,RTATXGUCZHCSNG-ZFDPGQBLSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5,literal,719546-1,literal,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.55.1175,en,,,,
181,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105141511,literal,Ceriops tagal,literal,KIGXWSPZHNNLTH-AEFUXCPASA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(CO)CCC43C)C1(C)C)C=CC(=CC=C(O)C=C)C,literal,719711-1,literal,"[(1R,3aS,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bR)-3a-(hydroxymethyl)-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] (2Z,4E,6E)-7-hydroxy-4-methylnona-2,4,6,8-tetraenoate",literal,10.1080/10286020.2010.485566,en,,,,
182,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105182945,literal,Bruguiera gymnorhiza,literal,NPBAXCRDRPTPBM-SKDRFNHKSA-N,literal,OC=1C=C(O)C2=C(C1)CC3OC2(C)CC3,literal,719531-1,literal,(+)-Bruguierol C,literal,10.1055/S-2005-837784,en,,,,
183,uri,http://www.wikidata.org/entity/Q4141635,uri,http://www.wikidata.org/entity/Q105268821,literal,Bruguiera exaristata,literal,UAINLAXRDPKCOO-JGPRNRPPSA-N,literal,O=C(OC1CC2N(C)C(CC2)C1)C(C)C,literal,719530-1,literal,"(1R,3R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl 2-methylpropanoate",literal,10.1071/CH9691271,en,,,,
184,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105255361,literal,Ceriops tagal,literal,SLJTWDNVZKIDAU-UXEXATSUSA-N,literal,O=C(O)C12CCC(C(=C)C)C2C3CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,719711-1,literal,"(1R,3aS,5aR,5bR,7aR,11aR,11bR,13aR,13bS)-5a,5b,8,8,11a-pentamethyl-9-oxo-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,10,11,11b,12,13,13a,13b-tetradecahydro-1H-cyclopenta[a]chrysene-3a-carboxylic acid",literal,10.1021/NP0502793,en,,,,
185,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105211959,literal,Bruguiera gymnorhiza,literal,PNIOLRUIMUJAKL-UHFFFAOYSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2CCC4C(CCC43C)C(O)(C)CC=CC(OO)(C)C)C1(C)C)CCCCCCCCCCCCCCCCC,literal,719531-1,literal,"[17-(6-hydroperoxy-2-hydroxy-6-methylhept-4-en-2-yl)-1-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] octadecanoate",literal,10.1055/S-2005-873171,en,,,,
186,uri,http://www.wikidata.org/entity/Q4978700,uri,http://www.wikidata.org/entity/Q105157472,literal,Bruguiera cylindrica,literal,LUJLGKGMUFEQQU-AGSNCRLHSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,719525-1,literal,3alpha-Z-Coumaroyllupeol,literal,10.1071/CH05010,en,,,,
187,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105182410,literal,Ceriops tagal,literal,NNZPKJGWSFLBKX-BSKKOURMSA-N,literal,O=C1C(=CO)C2(C)CCC3CC(C=C)(C)CCC3(C)C2CC1,literal,719711-1,literal,Tagalsin F,literal,10.1016/J.PHYTOCHEM.2005.04.018,en,,,,
188,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105234040,literal,Ceriops tagal,literal,RCXANGLYPFOYKX-XJJQXQETSA-N,literal,O=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,literal,719711-1,literal,29-Nor-20-oxolupeol,literal,10.1002/CBDV.201000299,en,,,,
189,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105157476,literal,Ceriops decandra,literal,LUJLGKGMUFEQQU-UITYVUBJSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,941633-1,literal,5alpha-Lupane-20(29)-ene-3beta-ol (4-hydroxy-cis-cinnamate),literal,10.1071/CH05087,en,,,,
190,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105228466,literal,Ceriops decandra,literal,QUWSFOAAHUTMOI-NDNUHCHRSA-N,literal,O=C(OC)C1(C)CCCC2(C)C1CCC34CC(O)C(CO)(CCC32)C4,literal,941633-1,literal,Ceriopsin B,literal,10.1016/S0031-9422(02)00087-0,en,,,,
191,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105224113,literal,Bruguiera gymnorhiza,literal,QMPZNDBIBKPBLS-SOTAWHFNSA-N,literal,OCC(O)C1(C=C2CCC3C(C)(C)CCC(O)C3(C)C2CC1)C,literal,719531-1,literal,"(1R)-1-[(2S,4aR,4bR,5S,8aR)-5-hydroxy-2,4b,8,8-tetramethyl-4,4a,5,6,7,8a,9,10-octahydro-3H-phenanthren-2-yl]ethane-1,2-diol",literal,10.1016/S0031-9422(98)00705-5,en,,,,
192,uri,http://www.wikidata.org/entity/Q8252764,uri,http://www.wikidata.org/entity/Q105179058,literal,Bruguiera sexangula,literal,NGOWJAIPSPMOOJ-UHFFFAOYSA-N,literal,O=C(OC1CC2N(C)C(CC2)C1)CCC,literal,719546-1,literal,8-methyl-8-azabicyclo[3.2.1]octan-3-yl butanoate,literal,10.1071/CH9691271,en,,,,
193,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105140578,literal,Ceriops decandra,literal,KFVUFODCZDRVSS-UHFFFAOYSA-N,literal,O=C(O)C1(C)CCCC2(C)C1CCC34CC(=O)C(C)(CCC32)C4,literal,941633-1,literal,"5,9,13-trimethyl-14-oxotetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",literal,10.1002/CBDV.201000299,en,,,,
194,uri,http://www.wikidata.org/entity/Q15121401,uri,http://www.wikidata.org/entity/Q105155702,literal,Cassipourea malosana,literal,LQRHGTVFFPMWCG-IVJIMCHNSA-N,literal,OC1=CC=C(C=C1)C2OC=3C(=C(O)C=C4OC5(OC=6C=C(O)C=C(O)C6C(C43)C5O)C7=CC=C(O)C=C7)CC2O,literal,719654-1,literal,"(1R,5S,6R,13S,21R)-5,13-bis(4-hydroxyphenyl)-4,12,14-trioxapentacyclo[11.7.1.02,11.03,8.015,20]henicosa-2(11),3(8),9,15,17,19-hexaene-6,9,17,19,21-pentol",literal,10.1016/0031-9422(92)83307-K,en,,,,
195,uri,http://www.wikidata.org/entity/Q15121401,uri,http://www.wikidata.org/entity/Q105257993,literal,Cassipourea malosana,literal,SQJLTDFIOMWZDE-QUYVSAIISA-N,literal,OC1=CC=C(C=C1)C2OC=3C=C(O)C=C(O)C3CC2OC4OC(C)C(O)C(O)C4O,literal,719654-1,literal,Afzelechin 3-rhamnoside,literal,10.1016/0031-9422(92)80229-8,en,,,,
196,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105253790,literal,Ceriops tagal,literal,SIJFODAQNXURGQ-OHKNZIPOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C(OC)=C6,literal,719711-1,literal,(3E)-Feruloylbetulin,literal,10.1021/NP0502793,en,,,,
197,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105253790,literal,Ceriops tagal,literal,SIJFODAQNXURGQ-OHKNZIPOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C(OC)=C6,literal,719711-1,literal,(3E)-Feruloylbetulin,literal,10.1080/10286020.2010.485566,en,,,,
198,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105241015,literal,Bruguiera gymnorhiza,literal,RMRLASQFTPYVGV-YGPNDZQQSA-N,literal,OCC(O)C1(C)CC2=CCC3C(C)(C)CCC(O)C3(C)C2CC1,literal,719531-1,literal,Ceriopsin C,literal,10.1055/S-2005-837784,en,,,,
199,uri,http://www.wikidata.org/entity/Q2946677,uri,http://www.wikidata.org/entity/Q105155173,literal,Ceriops tagal,literal,LPHDABIHBXFBNX-UHFFFAOYSA-N,literal,O=C(O)C1(C)CCC2(C)C(CCC3(C(=C(O)C(=O)CC32)C)C)C1,literal,719711-1,literal,"7-Hydroxy-2,4a,8,8a-tetramethyl-6-oxo-1,3,4,4b,5,9,10,10a-octahydrophenanthrene-2-carboxylic acid",literal,10.1021/NP100484W,en,,,,
200,uri,http://www.wikidata.org/entity/Q4907085,uri,http://www.wikidata.org/entity/Q105179872,literal,Bruguiera parviflora,literal,NIKLINODNHPPMX-YMLVVWJUSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,literal,719540-1,literal,"[(1R,3aR,5aR,5bR,7aR,9S,11aS,11bR,13aR,13bS)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] (Z)-3-(3,4-dihydroxyphenyl)prop-2-enoate",literal,10.1248/CPB.53.95,en,,,,
201,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105211958,literal,Bruguiera gymnorhiza,literal,PNIOLRUIMUJAKL-MZOLOXAHSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2CCC4C(CCC43C)C(O)(C)CC=CC(OO)(C)C)C1(C)C)CCCCCCCCCCCCCCCCC,literal,719531-1,literal,bruguierins C,literal,10.1021/NP058112X,en,,,,
202,uri,http://www.wikidata.org/entity/Q4978700,uri,http://www.wikidata.org/entity/Q105179869,literal,Bruguiera cylindrica,literal,NIKLINODNHPPMX-HBWVHPEESA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,literal,719525-1,literal,CID 12149208,literal,10.1071/CH05010,en,,,,
203,uri,http://www.wikidata.org/entity/Q15386544,uri,http://www.wikidata.org/entity/Q105206336,literal,Bruguiera gymnorhiza,literal,PDDAWBKYAQATSA-UHFFFAOYSA-N,literal,OC1CSSCC(O)CSSC1,literal,719531-1,literal,"1,2,6,7-tetrathiecane-4,9-diol",literal,10.1016/J.PHYTOCHEM.2009.06.014,en,,,,
204,uri,http://www.wikidata.org/entity/Q4907085,uri,http://www.wikidata.org/entity/Q105179869,literal,Bruguiera parviflora,literal,NIKLINODNHPPMX-HBWVHPEESA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C)C=CC6=CC=C(O)C(O)=C6,literal,719540-1,literal,CID 12149208,literal,10.1248/CPB.53.95,en,,,,
205,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105267702,literal,Ceriops decandra,literal,TYSAUBJSWFSOCQ-NHUPTLIOSA-N,literal,O=C(OC)C1(C)CCCC2(C)C1CCC34CC5(O)COC5(CCC32)C4,literal,941633-1,literal,Ceriopsin F,literal,10.1016/S0031-9422(02)00627-1,en,,,,
206,uri,http://www.wikidata.org/entity/Q4141635,uri,http://www.wikidata.org/entity/Q105161753,literal,Bruguiera exaristata,literal,MDIDMOWWLBGYPG-ILWJIGKKSA-N,literal,O=C(OC1CC2N(C)C(CC2)C1)C,literal,719530-1,literal,acetyltropine,literal,10.1071/CH9691271,en,literal,3423-26-5,,
207,uri,http://www.wikidata.org/entity/Q15388741,uri,http://www.wikidata.org/entity/Q105215743,literal,Ceriops decandra,literal,PWCNHZBWVVQRMD-OKNJWWMWSA-N,literal,OCC1OC23CCC4C(C)(C)CCC(O)C4(C)C3CCC1(C)C2,literal,941633-1,literal,Ceriopsin D,literal,10.1016/S0031-9422(02)00087-0,en,,,,
