,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
55,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104400835,literal,Helminthostachys zeylanica,literal,ROCKAKPPZWGROR-QGZVFWFLSA-N,literal,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)CC3C(=C)CCCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"2-(3,4-Dihydroxyphenyl)-6-[[(1S)-2,2-dimethyl-6-methylidenecyclohexyl]methyl]-5-hydroxy-7-methoxychromen-4-one",literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
56,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q115952068,literal,Helminthostachys zeylanica,literal,BEKKBGJECYLADF-UHFFFAOYSA-N,literal,O=C1C=C(OC=2C1=C(O)C=C3OCC4CCCC(C)(C)C4CC32)C=5C=CC(O)=C(OC)C5,literal,17116690-1,en,literal,Ugonin B,literal,10.1248/CPB.21.1849,,,,
57,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136353,literal,Ophioglossum costatum,literal,TTYVGHVGKPQQDZ-ZOTWRPDGSA-N,literal,CC(=CCC1=C(C(=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)O)C,literal,17167400-1,en,literal,pedunculosumoside D,literal,10.1021/NP100745Z,,,literal,1283600-06-5
58,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105200275,literal,Helminthostachys zeylanica,literal,OUMROOGWSGORIY-SNVBAGLBSA-N,literal,O=C1C=C(OC=2C=C3OC(C)C(C3=CC12)(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"(2R)-7-(3,4-dihydroxyphenyl)-2,3,3-trimethyl-2H-furo[3,2-g]chromen-5-one",literal,10.1021/NP900148A,,,,
59,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27135456,literal,Ophioglossum pedunculosum,literal,XUFSGVREMRKLBR-UHFFFAOYSA-N,literal,C1C2=C(C=CC(=C2O)O)C3=C(O1)C(=O)C4=C(C=C(C=C4O3)O)O,literal,17167850-1,en,literal,ophioglonin,literal,10.1021/NP100745Z,literal,CHEMBL480269,literal,850894-18-7
60,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q27136407,literal,Ophioglossum petiolatum,literal,NWYYMLNNXGJOKK-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)CO)O)O,literal,17167890-1,en,literal,ophioglonol,literal,10.1021/NP0401819,literal,CHEMBL1773608,literal,850894-19-8
61,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105243313,literal,Helminthostachys zeylanica,literal,RQGIPLQXOXXTRU-AVRWGWEMSA-N,literal,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C4OC5(C)CCCC(C)(C)C5CC43,literal,17116690-1,en,literal,"2-[(8aS,10aR)-4-hydroxy-8,8,10a-trimethyl-6,7,8a,9-tetrahydro-5H-xanthen-1-yl]-3,5,7-trihydroxychromen-4-one",literal,10.1021/NP900148A,,,,
62,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136355,literal,Ophioglossum pedunculosum,literal,VWMQUPAZXJVKFZ-KJBTZJKUSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)OC5C(C(C(C(O5)CO)O)O)O,literal,17167850-1,en,literal,pedunculosumoside F,literal,10.1021/NP100745Z,literal,CHEMBL1773607,literal,1283600-08-7
63,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105182869,literal,Helminthostachys zeylanica,literal,NOXOLBDOTGSZPB-BCHFMIIMSA-N,literal,O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C4OC5(C=CCC(C)(C)C5CC43)C,literal,17116690-1,en,literal,"2-[(8aR,10aS)-4-hydroxy-8,8,10a-trimethyl-8a,9-dihydro-7H-xanthen-1-yl]-5,7-dihydroxy-3-methoxychromen-4-one",literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
64,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105192729,literal,Helminthostachys zeylanica,literal,OISBJOVEPZACQR-HOTGVXAUSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)CC3C(=C)C(O)CCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[[(1R,5S)-5-hydroxy-2,2-dimethyl-6-methylidenecyclohexyl]methyl]chromen-4-one",literal,10.1021/NP900148A,,,,
65,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136410,literal,Ophioglossum costatum,literal,ZBYBUYZJKQWRDO-FSFQXNNFSA-N,literal,C1C2=C(C=CC(=C2O)O)C3=C(O1)C(=O)C4=C(C=C(C=C4O3)OC5C(C(C(C(O5)CO)O)O)O)O,literal,17167400-1,en,literal,ophioglonin 7-O-beta-D-glucopyranoside,literal,10.1021/NP100745Z,,,literal,850754-67-5
66,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104983105,literal,Helminthostachys zeylanica,literal,DKEBDGCVXCFMIM-QGZVFWFLSA-N,literal,O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(O)C3CC4C(=CCCC4(C)C)C,literal,17116690-1,en,literal,Ugonin H,literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
67,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27135456,literal,Ophioglossum costatum,literal,XUFSGVREMRKLBR-UHFFFAOYSA-N,literal,C1C2=C(C=CC(=C2O)O)C3=C(O1)C(=O)C4=C(C=C(C=C4O3)O)O,literal,17167400-1,en,literal,ophioglonin,literal,10.1021/NP100745Z,literal,CHEMBL480269,literal,850894-18-7
68,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136355,literal,Ophioglossum costatum,literal,VWMQUPAZXJVKFZ-KJBTZJKUSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)OC5C(C(C(C(O5)CO)O)O)O,literal,17167400-1,en,literal,pedunculosumoside F,literal,10.1021/NP100745Z,literal,CHEMBL1773607,literal,1283600-08-7
69,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104920044,literal,Helminthostachys zeylanica,literal,AWGPELCDBUFEAW-SQJMNOBHSA-N,literal,O=C1C=C(OC2=CC(O)=C3C(OC4(C)CCCC(C)(C)C4C3)=C12)C=5C=CC(O)=C(O)C5,literal,17116690-1,en,literal,Ugonin S,literal,10.1021/NP900148A,,,,
70,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q27136410,literal,Ophioglossum petiolatum,literal,ZBYBUYZJKQWRDO-FSFQXNNFSA-N,literal,C1C2=C(C=CC(=C2O)O)C3=C(O1)C(=O)C4=C(C=C(C=C4O3)OC5C(C(C(C(O5)CO)O)O)O)O,literal,17167890-1,en,literal,ophioglonin 7-O-beta-D-glucopyranoside,literal,10.1021/NP0401819,,,literal,850754-67-5
71,uri,http://www.wikidata.org/entity/Q2220785,uri,http://www.wikidata.org/entity/Q105174869,literal,Botrychium multifidum,literal,MYFQBSFOYRALBJ-VADOKVSRSA-N,literal,OC1=CC=CC(=C1O)CCC=2C=CC=3OC(C=CC3C2)(C)CCC=C(C)CO,literal,1193380-2,en,literal,"3-[2-[(2S)-2-[(3E)-5-Hydroxy-4-methyl-3-pentenyl]-2-methyl-2H-1-benzopyran-6-yl]ethyl]-1,2-benzenediol",literal,10.1248/CPB.34.3727,,,,
72,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136356,literal,Ophioglossum pedunculosum,literal,OKDKCOPTHQRHSA-VQIXPAPJSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)O,literal,17167850-1,en,literal,pedunculosumoside G,literal,10.1021/NP100745Z,,,literal,1283600-09-8
73,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105283883,literal,Helminthostachys zeylanica,literal,VCPZVNMTXCALPA-INIZCTEOSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)CC3C(=C)CCCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,ugonin J,literal,10.1021/NP900148A,,,,
74,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105283883,literal,Helminthostachys zeylanica,literal,VCPZVNMTXCALPA-INIZCTEOSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)CC3C(=C)CCCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,ugonin J,literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
75,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105351883,literal,Helminthostachys zeylanica,literal,YPVUORZILHLSOT-JTQLQIEISA-N,literal,O=C1C=C(OC=2C=C3OC(C)C(C3=C(O)C12)(C)C)C=4C=CC(O)=CC4,literal,17116690-1,en,literal,"(2S)-4-hydroxy-7-(4-hydroxyphenyl)-2,3,3-trimethyl-2H-furo[3,2-g]chromen-5-one",literal,10.1021/NP900148A,,,,
76,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q27135456,literal,Ophioglossum petiolatum,literal,XUFSGVREMRKLBR-UHFFFAOYSA-N,literal,C1C2=C(C=CC(=C2O)O)C3=C(O1)C(=O)C4=C(C=C(C=C4O3)O)O,literal,17167890-1,en,literal,ophioglonin,literal,10.1021/NP0401819,literal,CHEMBL480269,literal,850894-18-7
77,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q15410155,literal,Helminthostachys zeylanica,literal,LUJMEECXHPYQOF-UHFFFAOYSA-N,literal,CC(=O)C1=CC(=CC=C1)O,literal,17116690-1,en,literal,3'-hydroxyacetophenone,literal,10.1055/S-2003-45112,literal,CHEMBL404719,literal,121-71-1
78,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136351,literal,Ophioglossum pedunculosum,literal,HTSBCGPVSFENKR-LMYGLBCJSA-N,literal,CC(=CCC1=C(C(=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)OC5C(C(C(C(O5)CO)O)O)O)C,literal,17167850-1,en,literal,pedunculosumoside B,literal,10.1021/NP100745Z,,,literal,1283600-04-3
79,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104939135,literal,Helminthostachys zeylanica,literal,BOAOVCBBXQMNMX-UHFFFAOYSA-N,literal,O=C1C=C2OC3=C(O)C=4C(O)=CC(O)=CC4OC3=C2C(=C1O)CC5C(=CCCC5(C)C)C,literal,17116690-1,en,literal,Ugonin M,literal,10.1021/NP900148A,,,,
80,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q409478,literal,Ophioglossum pedunculosum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,17167850-1,en,literal,quercetin,literal,10.1021/NP100745Z,literal,CHEMBL50,literal,117-39-5
81,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136353,literal,Ophioglossum pedunculosum,literal,TTYVGHVGKPQQDZ-ZOTWRPDGSA-N,literal,CC(=CCC1=C(C(=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)CO)O)O)C,literal,17167850-1,en,literal,pedunculosumoside D,literal,10.1021/NP100745Z,,,literal,1283600-06-5
82,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105322497,literal,Helminthostachys zeylanica,literal,WYRBYPPKPYWQQK-GKVSMKOHSA-N,literal,O=C1C=2OC3=CC(O)=C4OC5(C=CCC(C)(C)C5CC4=C3C2OC=6C=C(O)C=C(O)C16)C,literal,17116690-1,en,literal,"(4S,9S)-12,19,21-trihydroxy-5,5,9-trimethyl-10,15,24-trioxahexacyclo[12.11.0.0²,¹¹.0⁴,⁹.0¹⁶,²⁵.0¹⁸,²³]pentacosa-1(14),2(11),7,12,16(25),18,20,22-octaen-17-one",literal,10.1021/NP900148A,,,,
83,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q409478,literal,Ophioglossum costatum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,17167400-1,en,literal,quercetin,literal,10.1021/NP100745Z,literal,CHEMBL50,literal,117-39-5
84,uri,http://www.wikidata.org/entity/Q92854916,uri,http://www.wikidata.org/entity/Q83079348,literal,Sceptridium ternatum,literal,DGUWNYKZOJRCQQ-UHFFFAOYSA-N,literal,O=C1C(OC)=C(OC2=C(OC)C(OC)=CC(O)=C12)C=3C=CC(O)=C(OC)C3,literal,77093914-1,en,literal,Ternatin (flavonoid),literal,10.1248/CPB.34.3727,,,literal,571-71-1
85,uri,http://www.wikidata.org/entity/Q17120413,uri,http://www.wikidata.org/entity/Q105174869,literal,Botrychium rugulosum,literal,MYFQBSFOYRALBJ-VADOKVSRSA-N,literal,OC1=CC=CC(=C1O)CCC=2C=CC=3OC(C=CC3C2)(C)CCC=C(C)CO,literal,35341-2,en,literal,"3-[2-[(2S)-2-[(3E)-5-Hydroxy-4-methyl-3-pentenyl]-2-methyl-2H-1-benzopyran-6-yl]ethyl]-1,2-benzenediol",literal,10.1248/CPB.34.3727,,,,
86,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136410,literal,Ophioglossum pedunculosum,literal,ZBYBUYZJKQWRDO-FSFQXNNFSA-N,literal,C1C2=C(C=CC(=C2O)O)C3=C(O1)C(=O)C4=C(C=C(C=C4O3)OC5C(C(C(C(O5)CO)O)O)O)O,literal,17167850-1,en,literal,ophioglonin 7-O-beta-D-glucopyranoside,literal,10.1021/NP100745Z,,,literal,850754-67-5
87,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q393336,literal,Ophioglossum petiolatum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,17167890-1,en,literal,kaempferol,literal,10.1021/NP0401819,literal,CHEMBL150,literal,520-18-3
88,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104400834,literal,Helminthostachys zeylanica,literal,VCPZVNMTXCALPA-MRXNPFEDSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)CC3C(=C)CCCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"2-(3,4-dihydroxyphenyl)-6-[[(1S)-2,2-dimethyl-6-methylidenecyclohexyl]methyl]-5,7-dihydroxychromen-4-one",literal,10.1021/NP900148A,,,,
89,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q104400834,literal,Helminthostachys zeylanica,literal,VCPZVNMTXCALPA-MRXNPFEDSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)CC3C(=C)CCCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"2-(3,4-dihydroxyphenyl)-6-[[(1S)-2,2-dimethyl-6-methylidenecyclohexyl]methyl]-5,7-dihydroxychromen-4-one",literal,10.1016/J.PHYTOCHEM.2003.09.009,,,,
90,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105243314,literal,Helminthostachys zeylanica,literal,RQGIPLQXOXXTRU-CJAUYULYSA-N,literal,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C4OC5(C)CCCC(C)(C)C5CC43,literal,17116690-1,en,literal,Ugonin N,literal,10.1021/NP900148A,,,,
91,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105192727,literal,Helminthostachys zeylanica,literal,OISBJOVEPZACQR-CVEARBPZSA-N,literal,O=C1C=C(OC2=CC(O)=C(C(O)=C12)CC3C(=C)C(O)CCC3(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,ugonin Q,literal,10.1021/NP900148A,,,,
92,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105208221,literal,Helminthostachys zeylanica,literal,PFXULLDGLDNOOD-VOTSOKGWSA-N,literal,OC1=CC=C(C=C1)C=CC=2C=C(O)C(=C(O)C2)CC3C(=CCCC3(C)C)C,literal,17116690-1,en,literal,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[(2,6,6-trimethylcyclohex-2-en-1-yl)methyl]benzene-1,3-diol",literal,10.1055/S-2003-45112,,,,
93,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q409478,literal,Ophioglossum petiolatum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,17167890-1,en,literal,quercetin,literal,10.1021/NP0401819,literal,CHEMBL50,literal,117-39-5
94,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q27136354,literal,Ophioglossum pedunculosum,literal,MGXHVYURWVASGT-JGKQFCEOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)CO)O)OC6C(C(C(C(O6)CO)O)O)O,literal,17167850-1,en,literal,pedunculosumoside E,literal,10.1021/NP100745Z,literal,CHEMBL1773498,literal,1283600-07-6
95,uri,http://www.wikidata.org/entity/Q17120400,uri,http://www.wikidata.org/entity/Q27136354,literal,Ophioglossum costatum,literal,MGXHVYURWVASGT-JGKQFCEOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)CO)O)OC6C(C(C(C(O6)CO)O)O)O,literal,17167400-1,en,literal,pedunculosumoside E,literal,10.1021/NP100745Z,literal,CHEMBL1773498,literal,1283600-07-6
96,uri,http://www.wikidata.org/entity/Q2664653,uri,http://www.wikidata.org/entity/Q110199554,literal,Helminthostachys,literal,QJGHPSMBMKFFEE-UHFFFAOYSA-N,literal,O=C1C(OC)=C(OC=2C1=C(O)C=C3OC(C)C(C32)(C)C)C=4C=CC(O)=CC4,literal,17116640-1,en,literal,ugonin C,literal,10.1248/CPB.21.1851,,,,
97,uri,http://www.wikidata.org/entity/Q3235483,uri,http://www.wikidata.org/entity/Q105268375,literal,Helminthostachys zeylanica,literal,TZSQNOYZVLLQQY-VIFPVBQESA-N,literal,O=C1C=C(OC=2C=C3OC(C)C(C3=C(O)C12)(C)C)C=4C=CC(O)=C(O)C4,literal,17116690-1,en,literal,"(2S)-7-(3,4-dihydroxyphenyl)-4-hydroxy-2,3,3-trimethyl-2H-furo[3,2-g]chromen-5-one",literal,10.1021/NP900148A,,,,
98,uri,http://www.wikidata.org/entity/Q11037950,uri,http://www.wikidata.org/entity/Q23804606,literal,Ophioglossum pedunculosum,literal,LKXBGSZMRNJAST-UKWZQOBBSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,literal,17167850-1,en,literal,3-O-methylquercetin-7-O-beta-D-glucopyranoside,literal,10.1021/NP100745Z,literal,CHEMBL260805,,
99,uri,http://www.wikidata.org/entity/Q15248500,uri,http://www.wikidata.org/entity/Q415011,literal,Ophioglossum petiolatum,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,17167890-1,en,literal,luteolin,literal,10.1021/NP0401819,literal,CHEMBL151,literal,491-70-3
