,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id,structure_cas.type,structure_cas
62,uri,http://www.wikidata.org/entity/Q21314964,uri,http://www.wikidata.org/entity/Q105009162,literal,Mirabilis himalaica,literal,GIRHERUVBSWUPK-KQRHIHSGSA-N,literal,OCC1OC(OC2C(OC)=CC(=CC2OC)C3OCC4C(OCC34)C=5C=C(OC)C(O)C(OC)C5)C(O)C(O)C1O,literal,604662-1,en,literal,"(2S,3R,4S,5S,6R)-2-[(1S,6R)-4-[(3S,3aR,6S,6aR)-3-[(3R,4S)-4-hydroxy-3,5-dimethoxycyclohexa-1,5-dien-1-yl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxycyclohexa-2,4-dien-1-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1016/S0031-9422(97)00114-3,,,,
63,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q2501558,literal,Mirabilis jalapa,literal,FSLPMRQHCOLESF-SFMCKYFRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,literal,162591-2,en,literal,α-amyrin,literal,10.1086/331761,literal,CHEMBL455357,literal,638-95-9
64,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q105168571,literal,Mirabilis jalapa,literal,MNTFQBBYPKFUJE-UHFFFAOYSA-N,literal,O=C1C(=COC2=CC(O)=C(C(O)=C12)C)C=3C=CC=CC3OC,literal,162591-2,en,literal,"5,7-Dihydroxy-3-(2-methoxyphenyl)-6-methylchromen-4-one",literal,10.1021/NP0004092,,,,
65,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q104667682,literal,Mirabilis jalapa,literal,ZGMORAIVFRLFQJ-ZCFIWIBFSA-N,literal,OC1=CC=C2C(=C1O)C(NCC2)C,literal,162591-2,en,literal,"(1R)-1-methyl-1,2,3,4-tetrahydroisoquinoline-7,8-diol",literal,10.1002/1522-2675(200208)85:8<2342::AID-HLCA2342>3.0.CO;2-S,,,,
66,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q620730,literal,Mirabilis jalapa,literal,DHMQDGOQFOQNFH-UHFFFAOYSA-N,literal,C(C(=O)O)N,literal,162591-2,en,literal,glycine,literal,10.1079/9781780642635.0298,literal,CHEMBL773,literal,56-40-6
67,uri,http://www.wikidata.org/entity/Q21314964,uri,http://www.wikidata.org/entity/Q121802,literal,Mirabilis himalaica,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,604662-1,en,literal,beta-sitosterol,literal,10.1016/S0031-9422(97)00114-3,,,literal,64997-52-0
68,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q104667907,literal,Mirabilis jalapa,literal,QJXFVFPOYZLTLU-BLVKFPJESA-N,literal,O=C1C=2C(O)=C(C(OC)=C(C2OC3COC=4C(O)=CC=CC4C13O)C)C,literal,162591-2,en,literal,"(6aR,12aS)-4,11,12a-trihydroxy-9-methoxy-8,10-dimethyl-6,6a-dihydrochromeno[3,4-b]chromen-12-one",literal,10.1002/1522-2675(200208)85:8<2342::AID-HLCA2342>3.0.CO;2-S,,,,
69,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q27102199,literal,Mirabilis jalapa,literal,XONDRGRALZTVKD-ZMIZWQJLSA-N,literal,C(C(C(C(CO)(C(=O)O)O)O)O)O,literal,162591-2,en,literal,2-carboxy-D-arabinitol,literal,10.1016/0031-9422(93)85343-P,,,,
70,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q483752,literal,Mirabilis jalapa,literal,KZSNJWFQEVHDMF-BYPYZUCNSA-N,literal,CC(C)C(C(=O)O)N,literal,162591-2,en,literal,L-valine,literal,10.1079/9781780642635.0298,literal,CHEMBL43068,literal,72-18-4
71,uri,http://www.wikidata.org/entity/Q21314960,uri,http://www.wikidata.org/entity/Q3116775,literal,Mirabilis viscosa,literal,SQFSKOYWJBQGKQ-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,162666-2,en,literal,kaempferide,literal,10.1016/S0305-1978(96)00081-6,literal,CHEMBL40919,literal,491-54-3
72,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q483745,literal,Mirabilis jalapa,literal,ROHFNLRQFUQHCH-YFKPBYRVSA-N,literal,CC(C)CC(C(=O)O)N,literal,162591-2,en,literal,L-leucine,literal,10.1079/9781780642635.0298,literal,CHEMBL291962,literal,61-90-5
73,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q422634,literal,Mirabilis jalapa,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,162591-2,en,literal,lignoceric acid,literal,10.1135/CCCC19760295,literal,CHEMBL1173620,literal,557-59-5
74,uri,http://www.wikidata.org/entity/Q21314960,uri,http://www.wikidata.org/entity/Q82224184,literal,Mirabilis viscosa,literal,LFPHMXIOQBBTSS-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O,literal,162666-2,en,literal,6-Hydroxykaempferol,literal,10.1016/S0305-1978(96)00081-6,,,literal,4324-55-4
75,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q415957,literal,Mirabilis jalapa,literal,TZBJGXHYKVUXJN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,literal,162591-2,en,literal,genistein,literal,10.1021/NP0004092,literal,CHEMBL44,literal,446-72-0
76,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q418628,literal,Mirabilis jalapa,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,literal,162591-2,en,literal,oleanolic acid,literal,10.1086/331761,literal,CHEMBL168,literal,508-02-1
77,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q105277039,literal,Mirabilis jalapa,literal,UPWSFMIXMFRGQP-OTWHNJEPSA-N,literal,O=C1C2=C(O)C(=C(OC)C=C2OC3C(OC=4C(O)=CC=CC4C13O)OC)C,literal,162591-2,en,literal,"(6R,6aR,12aR)-4,11,12a-trihydroxy-6,9-dimethoxy-10-methyl-6,6a-dihydrochromeno[3,4-b]chromen-12-one",literal,10.1021/NP0004092,,,literal,333798-11-1
78,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q105262479,literal,Mirabilis jalapa,literal,SVVJHZVKJUTXBA-ZSWICHLFSA-N,literal,O=C(OC)CCCCCCC(O)CCC=CCC=CCCC,literal,162591-2,en,literal,"methyl (8R,11Z,14Z)-8-hydroxyoctadeca-11,14-dienoate",literal,10.1016/S0031-9422(00)80529-4,,,,
79,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q864222,literal,Mirabilis jalapa,literal,WUADCCWRTIWANL-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,literal,162591-2,en,literal,biochanin A,literal,10.1021/NP0004092,literal,CHEMBL131921,literal,491-80-5
80,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q2700587,literal,Mirabilis jalapa,literal,OILXMJHPFNGGTO-ZAUYPBDWSA-N,literal,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,162591-2,en,literal,brassicasterol,literal,10.1086/331761,,,literal,474-67-9
81,uri,http://www.wikidata.org/entity/Q939902,uri,http://www.wikidata.org/entity/Q170304,literal,Mirabilis alipes,literal,VYFYYTLLBUKUHU-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1CCN)O)O,literal,162538-2,en,literal,dopamine,literal,10.1002/JPS.3030330804,literal,CHEMBL59,literal,51-61-6
82,uri,http://www.wikidata.org/entity/Q21314960,uri,http://www.wikidata.org/entity/Q2967432,literal,Mirabilis viscosa,literal,SCZVLDHREVKTSH-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,162666-2,en,literal,chryseriol,literal,10.1016/S0305-1978(96)00081-6,literal,CHEMBL214321,literal,491-71-4
83,uri,http://www.wikidata.org/entity/Q21314960,uri,http://www.wikidata.org/entity/Q6110552,literal,Mirabilis viscosa,literal,XUWTZJRCCPNNJR-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC)O,literal,162666-2,en,literal,Jaceidin,literal,10.1016/S0305-1978(96)00081-6,literal,CHEMBL161878,literal,10173-01-0
84,uri,http://www.wikidata.org/entity/Q21314960,uri,http://www.wikidata.org/entity/Q424567,literal,Mirabilis viscosa,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,162666-2,en,literal,apigenin,literal,10.1016/S0305-1978(96)00081-6,literal,CHEMBL28,literal,520-36-5
85,uri,http://www.wikidata.org/entity/Q13710,uri,http://www.wikidata.org/entity/Q104667704,literal,Mirabilis jalapa,literal,ZVSXALWTWGTZSP-ACJLOTCBSA-N,literal,O=C1C2=C(O)C(=C(OC)C=C2OC3COC=4C(O)=CC=CC4C13O)C,literal,162591-2,en,literal,"(6aR,12aS)-4,11,12a-trihydroxy-9-methoxy-10-methyl-6,6a-dihydrochromeno[3,4-b]chromen-12-one",literal,10.1002/1522-2675(200208)85:8<2342::AID-HLCA2342>3.0.CO;2-S,,,,
86,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q27896637,literal,Boerhavia diffusa,literal,IWTJDVBNIUPPPB-FPNUYMRSSA-N,literal,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCC(CC)C(C)C)C)C,literal,326899-2,en,literal,β-sitosteryl palmitate,literal,10.1248/CPB.37.3214,,,literal,2308-85-2
87,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q4596807,literal,Pisonia umbellifera,literal,OLBNOBQOQZRLMP-UHFFFAOYSA-N,literal,COC1=CC(=O)C=C(C1=O)OC,literal,605102-1,en,literal,"2,6-dimethoxyquinone",literal,10.1055/S-0030-1250534,literal,CHEMBL448515,literal,530-55-2
88,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q27135837,literal,Pisonia umbellifera,literal,ACSWAJLDOHJFNA-VMPITWQZSA-N,literal,COC1=C(C=C(C=C1)CCNC(=O)C=CC2=CC(=C(C=C2)O)OC)O,literal,605102-1,en,literal,N-trans-feruloyl-4'-O-methyldopamine,literal,10.1055/S-0030-1250534,,,literal,78510-20-0
89,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q27135837,literal,Pisonia aculeata,literal,ACSWAJLDOHJFNA-VMPITWQZSA-N,literal,COC1=C(C=C(C=C1)CCNC(=O)C=CC2=CC(=C(C=C2)O)OC)O,literal,326897-2,en,literal,N-trans-feruloyl-4'-O-methyldopamine,literal,10.1021/NP1008575,,,literal,78510-20-0
90,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q422590,literal,Boerhavia diffusa,literal,UKMSUNONTOPOIO-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,326899-2,en,literal,behenic acid,literal,10.1248/CPB.37.3214,literal,CHEMBL1173474,literal,112-85-6
91,uri,http://www.wikidata.org/entity/Q4669573,uri,http://www.wikidata.org/entity/Q3347189,literal,Abronia latifolia,literal,FHHSEFRSDKWJKJ-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC(=C(C=C3)O)O)O,literal,326895-2,en,literal,nepetin,literal,10.1080/10575639308043848,literal,CHEMBL172350,literal,520-11-6
92,uri,http://www.wikidata.org/entity/Q4669573,uri,http://www.wikidata.org/entity/Q598356,literal,Abronia latifolia,literal,KIGVXRGRNLQNNI-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)OC)O,literal,326895-2,en,literal,axillarin,literal,10.1080/10575639308043848,literal,CHEMBL487810,literal,5188-73-8
93,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q27136462,literal,Pisonia umbellifera,literal,YOSRLTNUOCHBEA-SGVKAIFKSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,literal,605102-1,en,literal,calenduloside f,literal,10.1016/0031-9422(96)00253-1,literal,CHEMBL1095348,literal,51415-02-2
94,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q27135838,literal,Pisonia umbellifera,literal,AUJXJFHANFIVKH-GQCTYLIASA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)OC)O,literal,605102-1,en,literal,methyl (E)-ferulate,literal,10.1055/S-0030-1250534,literal,CHEMBL32969,,
95,uri,http://www.wikidata.org/entity/Q4669573,uri,http://www.wikidata.org/entity/Q409478,literal,Abronia latifolia,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,326895-2,en,literal,quercetin,literal,10.1080/10575639308043848,literal,CHEMBL50,literal,117-39-5
96,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q27135838,literal,Pisonia aculeata,literal,AUJXJFHANFIVKH-GQCTYLIASA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)OC)O,literal,326897-2,en,literal,methyl (E)-ferulate,literal,10.1021/NP1008575,literal,CHEMBL32969,,
97,uri,http://www.wikidata.org/entity/Q4669573,uri,http://www.wikidata.org/entity/Q415011,literal,Abronia latifolia,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,326895-2,en,literal,luteolin,literal,10.1080/10575639308043848,literal,CHEMBL151,literal,491-70-3
98,uri,http://www.wikidata.org/entity/Q17246621,uri,http://www.wikidata.org/entity/Q27136466,literal,Colignonia scandens,literal,NFZYDZXHKFHPGA-QQHDHSITSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,literal,604451-1,en,literal,Chikusetsusaponin-V,literal,10.1016/S0305-1978(97)00098-7,literal,CHEMBL488317,literal,34367-04-9
99,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q82752353,literal,Boerhavia diffusa,literal,OKFARPKORSESQZ-UHFFFAOYSA-N,literal,C(=C(C)CCCCCCCCCCCCCC)CC,literal,326899-2,en,literal,4-methyloctadec-3-ene,literal,10.1016/S0031-9422(00)97415-6,,,literal,495397-60-9
100,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q72481451,literal,Pisonia umbellifera,literal,UHOAHNLBCNGCHE-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C(=O)CCO,literal,605102-1,en,literal,beta-Hydroxypropiosyringone,literal,10.1055/S-0030-1250534,,,literal,136196-47-9
101,uri,http://www.wikidata.org/entity/Q2821975,uri,http://www.wikidata.org/entity/Q409366,literal,Abronia villosa,literal,MQYXUWHLBZFQQO-QGTGJCAVSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,literal,122-2,en,literal,lupeol,literal,10.1016/J.PHYTOL.2010.08.004,literal,CHEMBL289191,literal,545-47-1
102,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q2756479,literal,Boerhavia diffusa,literal,SGNBVLSWZMBQTH-PODYLUTMSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,326899-2,en,literal,campesterol,literal,10.1248/CPB.37.3214,literal,CHEMBL520535,literal,474-62-4
103,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q4027534,literal,Boerhavia diffusa,literal,CZMRCDWAGMRECN-UGDNZRGBSA-N,literal,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,literal,326899-2,en,literal,sucrose,literal,10.1248/CPB.39.1551,literal,CHEMBL253582,literal,57-50-1
104,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q409608,literal,Boerhavia diffusa,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,literal,326899-2,en,literal,arachidic acid,literal,10.1248/CPB.37.3214,literal,CHEMBL1173381,literal,506-30-9
105,uri,http://www.wikidata.org/entity/Q13630041,uri,http://www.wikidata.org/entity/Q83026019,literal,Boerhavia coccinea,literal,XPBBNYGLZGUZMO-UHFFFAOYSA-N,literal,C1=CC2=C(C(=C1)O)OC3=C2C(=O)C4=C(C=C(C=C4O3)O)O,literal,326873-2,en,literal,Ayamenin C,literal,10.1021/NP50074A041,,,literal,132915-53-8
106,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q82910181,literal,Pisonia umbellifera,literal,AUXYOVQIZNPKSO-MWODSPESSA-N,literal,O=C1OCC2C(OCC12)C3=CC(OC)=C(O)C(OC)=C3,literal,605102-1,en,literal,Zhepeiresinol,literal,10.1055/S-0030-1250534,,,literal,151636-98-5
107,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q27135836,literal,Pisonia aculeata,literal,VYFQDBFEAYEXCL-UHFFFAOYSA-N,literal,CC1=C(C2=C(C(=C1O)C)OC=C(C2=O)C3=CC=CC=C3O)O,literal,326897-2,en,literal,"6,8-dimethylisogenistein",literal,10.1021/NP1008575,,,literal,1303568-40-2
108,uri,http://www.wikidata.org/entity/Q12207142,uri,http://www.wikidata.org/entity/Q407560,literal,Boerhavia repens,literal,YYGNTYWPHWGJRM-AAJYLUCBSA-N,literal,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,literal,604264-1,en,literal,squalene,literal,10.1016/0031-9422(90)80156-B,literal,CHEMBL458402,literal,111-02-4
109,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q5385831,literal,Pisonia aculeata,literal,VXOZCESVZIRHCJ-KGHQQZOUSA-N,literal,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C24C=CC5(C3(CCC(C5)O)C)OO4)C,literal,326897-2,en,literal,ergosterol endoperoxide,literal,10.1021/NP1008575,literal,CHEMBL434750,literal,2061-64-5
110,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q411695,literal,Pisonia umbellifera,literal,KCDXJAYRVLXPFO-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C=O,literal,605102-1,en,literal,syringaldehyde,literal,10.1055/S-0030-1250534,literal,CHEMBL225303,literal,134-96-3
111,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q5408256,literal,Pisonia aculeata,literal,SUTUBQHKZRNZRA-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=C(C=C2O1)OC)O,literal,326897-2,en,literal,eugenin,literal,10.1021/NP1008575,literal,CHEMBL446974,literal,480-34-2
112,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q411695,literal,Pisonia aculeata,literal,KCDXJAYRVLXPFO-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C=O,literal,326897-2,en,literal,syringaldehyde,literal,10.1021/NP1008575,literal,CHEMBL225303,literal,134-96-3
113,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q33495,literal,Pisonia aculeata,literal,MWOOGOJBHIARFG-UHFFFAOYSA-N,literal,COC1=C(C=CC(=C1)C=O)O,literal,326897-2,en,literal,vanillin,literal,10.1021/NP1008575,literal,CHEMBL13883,literal,121-33-5
114,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q425004,literal,Boerhavia diffusa,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,326899-2,en,literal,stigmasterol,literal,10.1248/CPB.37.3214,literal,CHEMBL400247,literal,83-48-7
115,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q425004,literal,Pisonia aculeata,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,326897-2,en,literal,stigmasterol,literal,10.1021/NP1008575,literal,CHEMBL400247,literal,83-48-7
116,uri,http://www.wikidata.org/entity/Q12207142,uri,http://www.wikidata.org/entity/Q415945,literal,Boerhavia repens,literal,BOTWFXYSPFMFNR-PYDDKJGSSA-N,literal,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,literal,604264-1,en,literal,phytol,literal,10.1016/0031-9422(90)80156-B,literal,CHEMBL3039479,literal,150-86-7
117,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q121802,literal,Pisonia aculeata,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,326897-2,en,literal,beta-sitosterol,literal,10.1021/NP1008575,,,literal,83-46-5
118,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q209685,literal,Boerhavia diffusa,literal,QIQXTHQIDYTFRH-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCC(=O)O,literal,326899-2,en,literal,stearic acid,literal,10.1248/CPB.37.3214,literal,CHEMBL46403,literal,57-11-4
119,uri,http://www.wikidata.org/entity/Q311457,uri,http://www.wikidata.org/entity/Q104666859,literal,Boerhavia diffusa,literal,IRFJPHPNKCAISA-UHFFFAOYSA-N,literal,O=C1OC=2C=C(O)C=CC2C=3C(=O)C4=C(O)C(=C(O)C=C4OC13)C,literal,326899-2,en,literal,boeravinone F,literal,10.1248/CPB.39.1863,,,,
120,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q27135815,literal,Pisonia aculeata,literal,YZBKMZJFKYGNON-UHFFFAOYSA-N,literal,COC1=C(C(=C2C(=O)C=COC2=C1)O)OC,literal,326897-2,en,literal,pisonin A,literal,10.1021/NP1008575,literal,CHEMBL1802140,literal,1307255-83-9
121,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q105025395,literal,Pisonia umbellifera,literal,HBOJXVDFLHJNLK-LURJTMIESA-N,literal,O=C(C1=CC(OC)=C(O)C(OC)=C1)C(O)C,literal,605102-1,en,literal,"(2S)-2-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)propan-1-one",literal,10.1055/S-0030-1250534,,,,
122,uri,http://www.wikidata.org/entity/Q17465442,uri,http://www.wikidata.org/entity/Q105340244,literal,Guapira graciliflora,literal,XQZLKKCAKOIHJV-KQDUGEPKSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(O)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8O)C1O,literal,604530-1,en,literal,3beta-[3-O-[3-O-(beta-D-Xylopyranosyl)-beta-D-galactopyranosyl]-beta-D-glucopyranuronosyloxy]oleana-12-ene-28-oic acid 28-(beta-D-glucopyranosyl) ester,literal,10.1002/HLCA.201000071,,,,
123,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q105381543,literal,Pisonia umbellifera,literal,ZQMCMXRXLGCJJJ-QMMMGPOBSA-N,literal,O=C(OC)C(C1=CC=C(O)C(OC)=C1)CO,literal,605102-1,en,literal,methyl (2R)-3-hydroxy-2-(4-hydroxy-3-methoxyphenyl)propanoate,literal,10.1055/S-0030-1250534,,,,
124,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q105323843,literal,Pisonia umbellifera,literal,XADGCRVOLDLTQY-LURJTMIESA-N,literal,O=C(C1=CC=C(O)C(OC)=C1)C(O)C,literal,605102-1,en,literal,"(S)-alpha,4'-Dihydroxy-3'-methoxypropiophenone",literal,10.1055/S-0030-1250534,,,,
125,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q105019049,literal,Pisonia umbellifera,literal,GTMFXAIMOULWTC-XBNIQZBLSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(OC8OC(CO)C(O)C(O)C8O)C(OC9OCC(O)C(O)C9O)C1O,literal,605102-1,en,literal,2'-O-Glucopyranosylmomordin IIc,literal,10.1016/0031-9422(96)00253-1,,,,
126,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q105348264,literal,Pisonia umbellifera,literal,YGUTYWCRKWUWOT-MRVPVSSYSA-N,literal,O=C(OC)C(C1=CC(OC)=C(O)C(OC)=C1)CO,literal,605102-1,en,literal,Berfussinol,literal,10.1055/S-0030-1250534,,,,
127,uri,http://www.wikidata.org/entity/Q3725162,uri,http://www.wikidata.org/entity/Q104977430,literal,Pisonia umbellifera,literal,DEQOWNUIAOHMGK-UHFFFAOYSA-N,literal,O=C1C=C(OC)C(OC)(OC)C(OC)=C1,literal,605102-1,en,literal,"3,4,4,5-tetramethoxycyclohexa-2,5-dien-1-one",literal,10.1055/S-0030-1250534,,,,
128,uri,http://www.wikidata.org/entity/Q15238862,uri,http://www.wikidata.org/entity/Q105178993,literal,Pisonia aculeata,literal,NGKYQPBOCVCCDD-WVMJFEGXSA-N,literal,COc1cc(CC=CC(=O)NCC(O)c2ccc(O)cc2)ccc1O,literal,326897-2,en,literal,(E)-N-[(2R)-2-hydroxy-2-(4-hydroxyphenyl)ethyl]-4-(4-hydroxy-3-methoxyphenyl)but-2-enamide,literal,10.1021/NP1008575,,,,
