,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
60,uri,http://www.wikidata.org/entity/Q10930143,uri,http://www.wikidata.org/entity/Q105216815,literal,Taxillus theifer,literal,PYVVKTYHVHGNMI-NPMXOYFQSA-N,literal,O=C(OC(C1=CC=C(OC)C(OC)=C1)C(OC2=CC=C(C=CC)C=C2OC)C)C,literal,913404-1,,,en,literal,"[(1S,2S)-1-(3,4-dimethoxyphenyl)-2-(2-methoxy-4-prop-1-enylphenoxy)propyl] acetate",literal,10.1080/14786419.2010.529443,,
61,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q121802,literal,Loranthus tanakae,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,550266-1,literal,19044-06-5,en,literal,beta-sitosterol,literal,10.1248/CPB.36.1180,,
62,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q1649777,literal,Dendrophthoe longiflora,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,548312-1,literal,522-12-3,en,literal,quercitrin,literal,10.1248/CPB.54.740,literal,CHEMBL82242
63,uri,http://www.wikidata.org/entity/Q10914052,uri,http://www.wikidata.org/entity/Q1649777,literal,Loranthus kaoi,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,912765-1,literal,522-12-3,en,literal,quercitrin,literal,10.38212/2224-6614.2870,literal,CHEMBL82242
64,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105307132,literal,Dendrophthoe falcata,literal,WJYJVUIWBMPWGZ-YOYVCSERSA-N,literal,O=C(OC1CC(OC(O)(C)C)C2(C)C(CCC3(C)C2C(O)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548263-1,,,en,literal,"[(1R,3S,4aS,6aR,6bS,8aR,12aR,14R,14aS,14bS)-14-hydroxy-1-(2-hydroxypropan-2-yloxy)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl] acetate",literal,10.1248/CPB.54.740,,
65,uri,http://www.wikidata.org/entity/Q15050563,uri,http://www.wikidata.org/entity/Q180912,literal,Taxillus chinensis,literal,DRLFMBDRBRZALE-UHFFFAOYSA-N,literal,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,literal,552130-1,literal,8041-44-9,en,literal,melatonin,literal,10.1016/S0024-3205(03)00252-2,literal,CHEMBL45
66,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q105114939,literal,Scurrula parasitica,literal,IKTUZVAVHCTHSU-ULZPOIKGSA-N,literal,O=C1OC2C3OCC4(O)C5OC5C(O)(C1C2C(=C)C)C34C,literal,551550-1,literal,35481-77-7,en,literal,CID 10880921,literal,10.1248/CPB.35.182,,
67,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q105114939,literal,Scurrula parasitica,literal,IKTUZVAVHCTHSU-ULZPOIKGSA-N,literal,O=C1OC2C3OCC4(O)C5OC5C(O)(C1C2C(=C)C)C34C,literal,551550-1,literal,35481-77-7,en,literal,CID 10880921,literal,10.1142/S0192415X14500025,,
68,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q105286733,literal,Loranthus tanakae,literal,VIBQTHVPSCUSGA-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCC,literal,550266-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) hexadecanoate",literal,10.1248/CPB.36.1180,,
69,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105289468,literal,Ileostylus micranthus,literal,VNBGHGMZQVPXNW-ORXSZNTHSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCC,literal,548834-1,,,en,literal,"[(1R,3aR,5S,5aR,5bR,6S,7aR,9S,11aS,11bR,13aR,13bR)-5,6-dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] octadecanoate",literal,10.1016/J.PHYTOL.2011.07.011,,
70,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q105237456,literal,Scurrula atropurpurea,literal,RJGPWUHEMVYSDA-UHFFFAOYSA-N,literal,O=C(O)CCCCCCC#CC#CC=CCCCCC,literal,551495-1,,,en,literal,"octadec-12-en-8,10-diynoic acid",literal,10.1248/CPB.51.343,,
71,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q105114374,literal,Scurrula atropurpurea,literal,IKGXIBQEEMLURG-FNKLJWKFSA-N,literal,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,551495-1,,,en,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.51.343,,
72,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q105248520,literal,Scurrula atropurpurea,literal,RZPOXAOUEYNXNO-VLSJDARNSA-N,literal,O=C(C=CC12OC2(C)CC(OC3OC(CO)C(O)C(O)C3O)CC1(C)C)C,literal,551495-1,,,en,literal,Icariside B2,literal,10.1248/CPB.51.343,,
73,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q121802,literal,Psittacanthus cucullaris,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,551367-1,literal,64997-52-0,en,literal,beta-sitosterol,literal,10.1021/NP980543A,,
74,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105341534,literal,Dendrophthoe falcata,literal,XTFVPZUVGUQJDI-AARHHMMNSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(O)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548263-1,,,en,literal,"3beta-Acetoxyoleana-12-ene-1beta,11alpha-diol",literal,10.1248/CPB.54.740,,
75,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q105237454,literal,Scurrula atropurpurea,literal,RJGPWUHEMVYSDA-SREVYHEPSA-N,literal,O=C(O)CCCCCCC#CC#CC=CCCCCC,literal,551495-1,,,en,literal,"(12Z)-octadec-12-en-8,10-diynoic acid",literal,10.1248/CPB.51.343,,
76,uri,http://www.wikidata.org/entity/Q104865676,uri,http://www.wikidata.org/entity/Q104193958,literal,Scurrula fusca,literal,OXQKEKGBFMQTML-UHFFFAOYSA-N,literal,OCC(O)C(O)C(O)C(O)C(O)CO,literal,551520-1,literal,488-38-0,en,literal,perseitol,literal,10.1248/CPB.50.489,,
77,uri,http://www.wikidata.org/entity/Q15377333,uri,http://www.wikidata.org/entity/Q105115441,literal,Agelanthus dodoneifolius,literal,ILSJICRXKSNXIV-UONOGXRCSA-N,literal,O=C1OC(CC=C1)CC(O)CCC2=CC=C(O)C=C2,literal,969266-1,,,en,literal,Dodoneine,literal,10.1021/NP070355X,,
78,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q105255902,literal,Loranthus tanakae,literal,SMGALHQWCQAJSC-UHFFFAOYSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=CC4,literal,550266-1,,,en,literal,"5-Hydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxychromen-4-one",literal,10.1248/CPB.36.1180,,
79,uri,http://www.wikidata.org/entity/Q18079900,uri,http://www.wikidata.org/entity/Q104999884,literal,Lysiana subfalcata,literal,FQUBLGQMXQHASY-UHFFFAOYSA-N,literal,O=C(O)C(=CCCNC(=N)N)CC(=O)O,literal,550445-1,,,en,literal,2-(3-carbamimidamidopropylidene)butanedioic acid,literal,10.1016/J.BMCL.2007.12.060,,
80,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q105289469,literal,Loranthus tanakae,literal,VNBGHGMZQVPXNW-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCC,literal,550266-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) octadecanoate",literal,10.1248/CPB.36.1180,,
81,uri,http://www.wikidata.org/entity/Q18079900,uri,http://www.wikidata.org/entity/Q104999883,literal,Lysiana subfalcata,literal,FQUBLGQMXQHASY-DJWKRKHSSA-N,literal,O=C(O)C(=CCCNC(=N)N)CC(=O)O,literal,550445-1,,,en,literal,2-(3-Carbamimidamidopropylidene)butanedioic acid,literal,10.1016/J.BMCL.2007.12.060,,
82,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q121802,literal,Hyphear tanakae,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,548829-1,literal,64997-52-0,en,literal,beta-sitosterol,literal,10.1248/CPB.36.1180,,
83,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q115952079,literal,Loranthus tanakae,literal,WOGSMORPVRYINS-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCCCCCCCC,literal,550266-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) tetracosanoate",literal,10.1248/CPB.36.1180,,
84,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105307132,literal,Dendrophthoe longiflora,literal,WJYJVUIWBMPWGZ-YOYVCSERSA-N,literal,O=C(OC1CC(OC(O)(C)C)C2(C)C(CCC3(C)C2C(O)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548312-1,,,en,literal,"[(1R,3S,4aS,6aR,6bS,8aR,12aR,14R,14aS,14bS)-14-hydroxy-1-(2-hydroxypropan-2-yloxy)-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl] acetate",literal,10.1248/CPB.54.740,,
85,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q110177001,literal,Ileostylus micranthus,literal,GYGGJZCRRDXTBB-XCDMZMAZSA-N,literal,O=C1OC(C=C)C2=CC3OC(=O)C4(C)C(O)C5OC5C(C2=C1)(C)C34,literal,548834-1,,,en,literal,"(1S,2R,4S,5R,6R,9R,12R,17R)-12-ethenyl-5-hydroxy-1,6-dimethyl-3,8,13-trioxapentacyclo[7.7.1.02,4.06,17.011,16]heptadeca-10,15-diene-7,14-dione",literal,10.1021/NP50077A015,,
86,uri,http://www.wikidata.org/entity/Q18074580,uri,http://www.wikidata.org/entity/Q104888307,literal,Hyphear grewinkii,literal,PJBFZQDIPOPUJJ-GFWIWRPESA-N,literal,OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CCC4(C)C3(C)C(O)CC2C1(C)C,literal,548821-1,,,en,literal,"(1R,3aR,5aR,5bR,6S,7aR,9S,11aS,11bR,13aR,13bS)-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-6,9-diol",literal,10.1016/0031-9422(73)80531-X,,
87,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q1649777,literal,Hyphear tanakae,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,548829-1,literal,522-12-3,en,literal,quercitrin,literal,10.1248/CPB.36.1180,literal,CHEMBL82242
88,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q15410999,literal,Loranthus tanakae,literal,VXZBFBRLRNDJCS-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,550266-1,literal,7138-40-1,en,literal,heptacosanoic acid,literal,10.1248/CPB.36.1180,,
89,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105154176,literal,Dendrophthoe falcata,literal,LMXRXGYYXFRPQX-HIZRWBBDSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(OC)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548263-1,,,en,literal,3beta-Acetoxy-11alpha-methoxyoleana-12-ene-1beta-ol,literal,10.1248/CPB.54.740,,
90,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q105133806,literal,Scurrula atropurpurea,literal,JRBUVHZXBJFVBZ-UHFFFAOYSA-N,literal,O=C(O)CCCCCCC#CC#CCCCCCCC,literal,551495-1,,,en,literal,"8,10-octadecadiynoic acid",literal,10.1248/CPB.51.343,,
91,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105286734,literal,Ileostylus micranthus,literal,VIBQTHVPSCUSGA-ZUZZRNIWSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCC,literal,548834-1,,,en,literal,"[(1R,3aR,5S,5aR,5bR,6S,7aR,9S,11aS,11bR,13aR,13bR)-5,6-dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] hexadecanoate",literal,10.1016/J.PHYTOL.2011.07.011,,
92,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105215849,literal,Dendrophthoe falcata,literal,PWHYTLPFYVEITP-WWWXVJAFSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(O)C=C4C5C(C)C(C)CCC5(C)CCC43C)C1(C)C)C,literal,548263-1,,,en,literal,"3beta-Acetoxyurs-12-ene-1beta,11alpha-diol",literal,10.1248/CPB.54.740,,
93,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q110179299,literal,Ileostylus micranthus,literal,GZTSNSCACHZNOF-YFQWHVQYSA-N,literal,O=C1OC(C(C)C)C23OC3C4OC(=O)C5(C)CC(O)CC(C2=C1)(C)C45,literal,548834-1,,,en,literal,"2,3-Dihydro,2-hydroxypodolide",literal,10.1021/NP50077A015,,
94,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105257152,literal,Dendrophthoe falcata,literal,SOSLMHZOJATCCP-PADPQNGGSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=CC4,literal,548263-1,,,en,literal,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",literal,10.1248/CPB.54.740,,
95,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105341534,literal,Dendrophthoe longiflora,literal,XTFVPZUVGUQJDI-AARHHMMNSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(O)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548312-1,,,en,literal,"3beta-Acetoxyoleana-12-ene-1beta,11alpha-diol",literal,10.1248/CPB.54.740,,
96,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q1649777,literal,Loranthus tanakae,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,550266-1,literal,522-12-3,en,literal,quercitrin,literal,10.1248/CPB.36.1180,literal,CHEMBL82242
97,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q115952439,literal,Loranthus tanakae,literal,KVQXXBQOZHLGBV-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCCCC,literal,550266-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) icosanoate",literal,10.1248/CPB.36.1180,,
98,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q121802,literal,Loranthus tanakae,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,550266-1,literal,83-46-5,en,literal,beta-sitosterol,literal,10.1248/CPB.36.1180,,
99,uri,http://www.wikidata.org/entity/Q164391,uri,http://www.wikidata.org/entity/Q105255901,literal,Loranthus europaeus,literal,SMGALHQWCQAJSC-NXYBHTNZSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=CC4,literal,549404-1,,,en,literal,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",literal,10.1021/NP50036A034,,
100,uri,http://www.wikidata.org/entity/Q10930143,uri,http://www.wikidata.org/entity/Q105300264,literal,Taxillus theifer,literal,WAJJUZTXPZDQSU-PQRODAJWSA-N,literal,O=C(OC(C1=CC=C(OC)C(OC)=C1)C(C)C2(OC)C=C(C(=O)C=C2OC)CC=C)C,literal,913404-1,,,en,literal,"[(1R,2R)-2-[(1S)-1,2-dimethoxy-4-oxo-5-prop-2-enylcyclohexa-2,5-dien-1-yl]-1-(3,4-dimethoxyphenyl)propyl] acetate",literal,10.1080/14786419.2010.529443,,
101,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105312041,literal,Ileostylus micranthus,literal,WSQWPVHORPUSOR-SPTWOZHASA-N,literal,OC1CCC2(C)C(CCC3C4CCC(C(C)CC=C(CC)C(C)C)C4(C)CCC32)C1,literal,548834-1,,,en,literal,"(3S,5S,8R,9S,10S,13R,14S,17R)-17-[(2R)-5-ethyl-6-methylhept-4-en-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/J.PHYTOL.2011.07.011,,
102,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105140248,literal,Ileostylus micranthus,literal,KEXSMNABMQFSDY-DEIJXFBXSA-N,literal,O=C1OC(C2=CC3OC(=O)C4(C)CC(O)CC(C2=C1)(C)C34)C(C)C,literal,548834-1,,,en,literal,2-alpha-Hydroxynagilactone,literal,10.1021/NP50077A015,,
103,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105286907,literal,Dendrophthoe falcata,literal,VINLXEARMQYDRP-VMIGUQFHSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(OCC)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548263-1,,,en,literal,3beta-Acetoxy-11alpha-ethoxyoleana-12-ene-1beta-ol,literal,10.1248/CPB.54.740,,
104,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q1649777,literal,Scurrula atropurpurea,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,551495-1,literal,522-12-3,en,literal,quercitrin,literal,10.1248/CPB.51.343,literal,CHEMBL82242
105,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105154176,literal,Dendrophthoe longiflora,literal,LMXRXGYYXFRPQX-HIZRWBBDSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(OC)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548312-1,,,en,literal,3beta-Acetoxy-11alpha-methoxyoleana-12-ene-1beta-ol,literal,10.1248/CPB.54.740,,
106,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105215849,literal,Dendrophthoe longiflora,literal,PWHYTLPFYVEITP-WWWXVJAFSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(O)C=C4C5C(C)C(C)CCC5(C)CCC43C)C1(C)C)C,literal,548312-1,,,en,literal,"3beta-Acetoxyurs-12-ene-1beta,11alpha-diol",literal,10.1248/CPB.54.740,,
107,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q105002700,literal,Taxillus kaempferi,literal,FVQOMEDMFUMIMO-IWEPXQKTSA-N,literal,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(O)=C3)C1OC4OC(CO)C(O)C(O)C4O,literal,552147-1,,,en,literal,Isoglucodistylin,literal,10.1246/BCSJ.55.3051,,
108,uri,http://www.wikidata.org/entity/Q164391,uri,http://www.wikidata.org/entity/Q104398641,literal,Loranthus europaeus,literal,ZYBCUEHWXIHKHJ-LNBCOLIQSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(OC)=CC=C13)C=4C=CC(O)=C(O)C4,literal,549404-1,,,en,literal,"4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-3-(beta-D-glucopyranosyloxy)-5-hydroxy-7-methoxy-",literal,10.1021/NP50036A034,,
109,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q15720543,literal,Taxillus kaempferi,literal,XUJNKPZDIVKHBE-GKOVUGPKSA-N,literal,O=C(OCC1OC(OC2C(=O)C=3C(O)=CC(O)=CC3OC2C4=CC=C(O)C(O)=C4)C(O)C(O)C1O)C5=CC(O)=C(O)C(O)=C5,literal,552147-1,,,en,literal,taxillusin,literal,10.1248/YAKUSHI1947.116.2_148,,
110,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q15720543,literal,Taxillus kaempferi,literal,XUJNKPZDIVKHBE-GKOVUGPKSA-N,literal,O=C(OCC1OC(OC2C(=O)C=3C(O)=CC(O)=CC3OC2C4=CC=C(O)C(O)=C4)C(O)C(O)C1O)C5=CC(O)=C(O)C(O)=C5,literal,552147-1,,,en,literal,taxillusin,literal,10.1246/BCSJ.56.542,,
111,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q115951756,literal,Hyphear tanakae,literal,SECUUYKZNJZFAK-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCCCCCC,literal,548829-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) docosanoate",literal,10.1248/CPB.36.1180,,
112,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q15410900,literal,Hyphear tanakae,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,548829-1,literal,474-58-8,en,literal,sitogluside,literal,10.1248/CPB.36.1180,literal,CHEMBL506678
113,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q15410900,literal,Psittacanthus cucullaris,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,551367-1,literal,474-58-8,en,literal,sitogluside,literal,10.1021/NP980543A,literal,CHEMBL506678
114,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q105183066,literal,Psittacanthus cucullaris,literal,NPJICTMALKLTFW-PYOHOBBFSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C(CCC45)C(C)CCC(CC)C(C)C)C3(C)CC2)C(O)C(O)C1O,literal,551367-1,,,en,literal,"(2R,3R,4S,5S,6S)-2-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP980543A,,
115,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q1649777,literal,Taxillus kaempferi,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,552147-1,literal,522-12-3,en,literal,quercitrin,literal,10.1248/YAKUSHI1947.116.2_148,literal,CHEMBL82242
