,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
380,uri,http://www.wikidata.org/entity/Q4162026,uri,http://www.wikidata.org/entity/Q104971224,literal,Dioscorea nipponica,literal,CWFOAVBXINFPCW-PHRJPNOBSA-N,literal,O=C(C=CC1=CC=C(O)C=C1)CC(O)CCC2=CC=C(O)C=C2,,,literal,318323-1,en,literal,"(1E,5R)-1,7-Bis(4-hydroxyphenyl)-5-hydroxy-1-heptene-3-one",,,literal,10.1016/J.BMCL.2013.04.073
381,uri,http://www.wikidata.org/entity/Q15227255,uri,http://www.wikidata.org/entity/Q105008078,literal,Dioscorea tenuipes,literal,GGGUGZHBAOMSFJ-UHFFFAOYSA-N,literal,OC1CCC2(C)C3CCC4(C(=CCC5(C)CCC(C)(C)CC45)C3(C)CCC2C1(C)C)C,,,literal,318678-1,en,literal,taraxerol,,,literal,10.1248/CPB.16.498
382,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105010744,literal,Tacca chantrieri,literal,GLBBNXPRMRGGIZ-PLTXRRTJSA-N,literal,O=C(OC1C(=O)C2(O)CC3OC3C(OC(=O)C)C2(C)C4C(OC(=O)C)C(O)C5(C)C(C(OC(=O)C)C6C5C(C=C7OC(=O)C(O)(C)C76C)C)C14)C,,,literal,827891-1,en,literal,"[(1S,2S,3R,5S,7S,9S,10R,11S,12S,13S,14R,15R,16S,17S,22S,23S,24R,25R)-3,10,13-triacetyloxy-5,14,22-trihydroxy-11,15,17,22,23-pentamethyl-4,21-dioxo-8,20-dioxaheptacyclo[13.10.0.02,12.05,11.07,9.016,24.019,23]pentacos-18-en-25-yl] acetate",,,literal,10.1002/HLCA.200390162
383,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105004416,literal,Tacca chantrieri,literal,FYCJCVBJGPSOAX-JRKGWYQISA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)C(O)C7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(OC9OC(C)C(O)C(O)C9O)C1O,,,literal,827891-1,,literal,Q105004416,,,literal,10.1016/S0031-9422(02)00168-1
384,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q104964517,literal,Tacca chantrieri,literal,CMHDLIJKTBWHGX-COXSAYEESA-N,literal,O=C(OCC1OC(OC2CC3=CCC4C(CCC5(C)C6C(=C(OC6CC45)CCC(C)COC7OC(CO)C(O)C(O)C7O)C)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(OC9OC(C)C(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C1O)C,,,literal,827891-1,,literal,Q104964517,,,literal,10.1021/NP020094L
385,uri,http://www.wikidata.org/entity/Q10960205,uri,http://www.wikidata.org/entity/Q105011659,literal,Dioscorea parviflora,literal,GMCGZPQYTRHQRU-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,318383-1,en,literal,Trigofoenoside D,,,literal,10.1007/S11418-006-0126-3
386,uri,http://www.wikidata.org/entity/Q11177408,uri,http://www.wikidata.org/entity/Q105014101,literal,Dioscorea panthaica,literal,GOKDEZKNKCIMJT-PCWGPMBDSA-N,literal,OCC1OC(OCC(C)CC(OC)C=2OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,318374-1,,literal,Q105014101,,,literal,10.1007/S11418-006-0126-3
387,uri,http://www.wikidata.org/entity/Q4162026,uri,http://www.wikidata.org/entity/Q105006159,literal,Dioscorea nipponica,literal,GBYSOQCWRCFSHV-CAPMNFNCSA-N,literal,OC1=CC=C(C=C1)C=CC2OC(C3=CC=C(O)C=C3)CC(O)C2,,,literal,318323-1,en,literal,(2S)-2alpha-(4-Hydroxyphenyl)-6alpha-(4-hydroxystyryl)tetrahydro-2H-pyran-4beta-ol,,,literal,10.1016/J.BMCL.2013.04.073
388,uri,http://www.wikidata.org/entity/Q15606813,uri,http://www.wikidata.org/entity/Q105026650,literal,Dioscorea floribunda,literal,HDXIQHTUNGFJIC-MKSIUTCMSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,,,literal,317970-1,en,literal,"(2S,3R,4R,5R,6S)-2-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-[(1S,2S,4S,5'R,6R,7S,8R,9S,12S,13R,16S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxane]-16-yl]oxyoxan-3-yl]oxy-6-methyloxane-3,4,5-triol",,,literal,10.1016/0031-9422(75)85125-9
389,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105024654,literal,Tacca chantrieri,literal,GZVIQGVWSNEONZ-RTBURBONSA-N,literal,OC1=CC=C(C=C1)CCC(O)CC(O)CCC2=CC=C(O)C=C2,,,literal,827891-1,en,literal,"(3R,5R)-1,7-bis(4-hydroxyphenyl)heptane-3,5-diol",,,literal,10.1021/NP010470M
390,uri,http://www.wikidata.org/entity/Q15600357,uri,http://www.wikidata.org/entity/Q104996105,literal,Dioscorea spongiosa,literal,FJKKWBCBTYEUBC-WTZOPFFZSA-N,literal,O=C(C1=CCC2C3CC=C4CC(OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC12C)C,,,literal,931765-1,en,literal,"1-[(3S,8R,9S,10R,13S,14S)-3-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone",,,literal,10.1248/BPB.33.316
391,uri,http://www.wikidata.org/entity/Q15600357,uri,http://www.wikidata.org/entity/Q104996105,literal,Dioscorea spongiosa,literal,FJKKWBCBTYEUBC-WTZOPFFZSA-N,literal,O=C(C1=CCC2C3CC=C4CC(OC5OC(CO)C(OC6OC(C)C(O)C(O)C6O)C(O)C5O)CCC4(C)C3CCC12C)C,,,literal,931765-1,en,literal,"1-[(3S,8R,9S,10R,13S,14S)-3-[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone",,,literal,10.1007/S11418-006-0126-3
392,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105029019,literal,Tacca chantrieri,literal,HITNONHMKMEYEQ-NHUQRZGQSA-N,literal,OC1=CC=C(C=C1OC)CCC(O)CC(OC2OC(CO)C(O)C(O)C2O)CCC3=CC=C(O)C(OC)=C3,,,literal,827891-1,en,literal,"[(1R,3R)-1-(3-Methoxy-4-hydroxyphenethyl)-3-hydroxy-5-(3-methoxy-4-hydroxyphenyl)pentyl]beta-D-glucopyranoside",,,literal,10.1021/NP010470M
393,uri,http://www.wikidata.org/entity/Q11046800,uri,http://www.wikidata.org/entity/Q105003179,literal,Dioscorea tokoro,literal,FWCXELAAYFYCSR-SZKNJENVSA-N,literal,OC1CC2CCC3C(CCC4(C)C3CC5OC6(OCC(C)CC6)C(C)C54)C2(C)CC1O,,,literal,318693-1,en,literal,"(1S,2R,4R,5'R,6R,7S,8R,9S,12R,13S,15R,16R,18S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-15,16-diol",,,literal,10.1016/S0031-9422(00)86621-2
394,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q104973402,literal,Tacca chantrieri,literal,DACLCJIHILFMRQ-HUUCEWRRSA-N,literal,OC1=CC=C(C=C1O)CCC(O)CC(O)CCC2=CC=C(O)C(O)=C2,,,literal,827891-1,en,literal,"3,5-Dihydroxy-1,7-bis(3,4-dihydroxyphenyl)heptane",,,literal,10.1021/NP010470M
395,uri,http://www.wikidata.org/entity/Q311239,uri,http://www.wikidata.org/entity/Q105005000,literal,Dioscorea bulbifera,literal,FZLCCQVZOOLAJI-RDWYMFLLSA-N,literal,O=C(OC)C12OC2C3OC(=O)C41C5OC(=O)C6(OC(C7=COC=C7)CC6(C)C4C3)C5,,,literal,323908-2,en,literal,"methyl (1S,2R,5R,7R,9S,10S,12S,13R,15S)-7-(furan-3-yl)-9-methyl-4,16-dioxo-3,6,14,17-tetraoxahexacyclo[10.3.2.12,5.01,10.05,9.013,15]octadecane-15-carboxylate",,,literal,10.1002/HLCA.200790168
396,uri,http://www.wikidata.org/entity/Q2706691,uri,http://www.wikidata.org/entity/Q104987849,literal,Tacca integrifolia,literal,DSIMBHGLGKGFRL-GUVCCSFUSA-N,literal,OCC1OC(OC2C(O)C(O)C(OC2C)OC3C(O)C(OC(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)C3OC%10OC(C)C(O)C(O)C%10O)CO)C(O)C(O)C1O,,,literal,827904-1,en,literal,Chantrieroside A,,,literal,10.1002/CBDV.200900042
397,uri,http://www.wikidata.org/entity/Q161378,uri,http://www.wikidata.org/entity/Q104970427,literal,Dioscorea communis,literal,CUQPYVKUCVOYHG-UHFFFAOYSA-N,literal,O(C1=CC2=CC=C3C=4OCOC4C=CC3=C2C(OC)=C1OC)C,,,literal,20005752-1,en,literal,"7,8,9-trimethoxy-2H-phenanthro[1,2-d][1,3]dioxole",,,literal,10.1016/J.PHYTOCHEM.2006.10.028
398,uri,http://www.wikidata.org/entity/Q161378,uri,http://www.wikidata.org/entity/Q104995999,literal,Dioscorea communis,literal,FJDQIWUEUCBKGI-UHFFFAOYSA-N,literal,OC=1C=C2C(=CC1OC)C=3C(OC)=CC(OC)=CC3CC2,,,literal,20005752-1,en,literal,"3,5,7-trimethoxy-9,10-dihydrophenanthren-2-ol",,,literal,10.1016/J.PHYTOCHEM.2006.10.028
399,uri,http://www.wikidata.org/entity/Q15600357,uri,http://www.wikidata.org/entity/Q105011650,literal,Dioscorea spongiosa,literal,GMCGZPQYTRHQRU-FEAAGXMESA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,931765-1,,literal,Q105011650,,,literal,10.1021/NP0205957
400,uri,http://www.wikidata.org/entity/Q11177408,uri,http://www.wikidata.org/entity/Q105014098,literal,Dioscorea panthaica,literal,GOKDEZKNKCIMJT-JXKIHRBPSA-N,literal,OCC1OC(OCC(C)CC(OC)C=2OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,318374-1,,literal,Q105014098,,,literal,10.1055/S-2001-18856
401,uri,http://www.wikidata.org/entity/Q15602923,uri,http://www.wikidata.org/entity/Q104992679,literal,Dioscorea membranacea,literal,FBIOTKKGJNFUMI-KRWDZBQOSA-N,literal,O=C1OC2=C(OC)C(OC=3C=C(OC)C=C4C=CC1=C2C34)OC,,,literal,318257-1,en,literal,Dioscorealide A,,,literal,10.1021/OL034926Y
402,uri,http://www.wikidata.org/entity/Q15602923,uri,http://www.wikidata.org/entity/Q104992679,literal,Dioscorea membranacea,literal,FBIOTKKGJNFUMI-KRWDZBQOSA-N,literal,O=C1OC2=C(OC)C(OC=3C=C(OC)C=C4C=CC1=C2C34)OC,,,literal,318257-1,en,literal,Dioscorealide A,,,literal,10.1016/J.BMC.2006.08.012
403,uri,http://www.wikidata.org/entity/Q15602923,uri,http://www.wikidata.org/entity/Q104992679,literal,Dioscorea membranacea,literal,FBIOTKKGJNFUMI-KRWDZBQOSA-N,literal,O=C1OC2=C(OC)C(OC=3C=C(OC)C=C4C=CC1=C2C34)OC,,,literal,318257-1,en,literal,Dioscorealide A,,,literal,10.1002/CHIN.200348207
404,uri,http://www.wikidata.org/entity/Q15227296,uri,http://www.wikidata.org/entity/Q105033222,literal,Dioscorea futschauensis,literal,HSSJYSJXBOCKQM-CVQZQQHESA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,60478-70-8,literal,317986-1,en,literal,"(3β,22α,25S)-26-(β-D-Glucopyranosyloxy)-22-methoxyfurost-5-en-3-yl O-6-deoxy-α-L-mannopyranosyl-(1→2)-O-[6-deoxy-α-L-mannopyranosyl-(1→4)]-β-D-glucopyranoside",,,literal,10.1007/S11418-006-0126-3
405,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105034080,literal,Tacca chantrieri,literal,HUWFAHDWVXUYMW-KDBXNTIXSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(C)C(C)CCC(C)C6CCC7C8CC=C9CC(OC%10OC(CO)C(O)C(O)C%10O)CCC9(C)C8CCC67C,,,literal,827891-1,en,literal,Taccasteroside B,,,literal,10.1248/CPB.52.1396
406,uri,http://www.wikidata.org/entity/Q15604981,uri,http://www.wikidata.org/entity/Q105011659,literal,Dioscorea saxatilis,literal,GMCGZPQYTRHQRU-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,318568-1,en,literal,Trigofoenoside D,,,literal,10.1007/S11418-006-0126-3
407,uri,http://www.wikidata.org/entity/Q15227310,uri,http://www.wikidata.org/entity/Q104973584,literal,Dioscorea zingiberensis,literal,DAIAMOGGSOXZSO-UHFFFAOYSA-N,literal,OCC1OC(OC2C(OC3CC4=CCC5C(CCC6(C)C5CC7OC8(OCC(C)CC8)C(C)C76)C4(C)CC3)OC(CO)C(O)C2OC9OC(C)C(O)C(O)C9O)C(O)C(O)C1O,literal,89203-43-0,literal,318807-1,en,literal,Melongoside H,,,literal,10.1016/S0928-3420(99)80031-7
408,uri,http://www.wikidata.org/entity/Q15227296,uri,http://www.wikidata.org/entity/Q105011657,literal,Dioscorea futschauensis,literal,GMCGZPQYTRHQRU-RDQBWXAHSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,317986-1,en,literal,Protoneogracillin,,,literal,10.1007/S11418-006-0126-3
409,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105029237,literal,Tacca chantrieri,literal,HJGNLNQZLLETFV-LKMOPKASSA-N,literal,O=C(OC1OC(COC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C(O)C4O)C(C)C(C)CCC(C)C7CCC8C9CC=C%10CC(OC%11OC(CO)C(O)C(O)C%11O)CCC%10(C)C9CCC78C,,,literal,827891-1,,literal,Q105029237,,,literal,10.1248/CPB.52.1396
410,uri,http://www.wikidata.org/entity/Q15566430,uri,http://www.wikidata.org/entity/Q105126679,literal,Dioscorea dumetorum,literal,JFFVCKNYHMIHTF-UHFFFAOYSA-N,literal,O=C1OC(CC(=C1)C)CC2N(C)CCCC2,,,literal,317919-1,en,literal,Dumetorine,,,literal,10.1038/177935A0
411,uri,http://www.wikidata.org/entity/Q311239,uri,http://www.wikidata.org/entity/Q105143030,literal,Dioscorea bulbifera,literal,KMLQBHMEPVHNNG-UHFFFAOYSA-N,literal,O=C(OCCCC)C1CC(O)CC2C1C(=O)CC3C(=O)OC(C4=COC=C4)CC32C,,,literal,323908-2,en,literal,Diosbulbin H,,,literal,10.1016/S0041-0101(97)00032-9
412,uri,http://www.wikidata.org/entity/Q15227252,uri,http://www.wikidata.org/entity/Q105111078,literal,Dioscorea septemloba,literal,ICMCTYWHYLOACT-IRWLMPHVSA-N,literal,OCC1OC(OC2CC3=CC(O)C4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O,,,literal,927491-1,en,literal,"(25R)-3beta-[2-O,4-O-Bis(alpha-L-rhamnopyranosyl)-beta-D-glucopyranosyloxy]spirosta-5-ene-7alpha-ol",,,literal,10.1016/J.PHYTOCHEM.2007.12.014
413,uri,http://www.wikidata.org/entity/Q1427686,uri,http://www.wikidata.org/entity/Q105175602,literal,Tacca chantrieri,literal,MZIWGWDBQYWPJI-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC=2OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(C)C(OC9OC(CO)C(O)C(O)C9O)C(O)C8O)C7OC%10OC(C)C(O)C(O)C%10O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,827891-1,,literal,Q105175602,,,literal,10.1021/NP010470M
414,uri,http://www.wikidata.org/entity/Q10802112,uri,http://www.wikidata.org/entity/Q105159976,literal,Dioscorea collettii,literal,LZLSKJDKROEGTA-YFQJTNJMSA-N,literal,OCC1OC(OCC(CO)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,317817-1,,literal,Q105159976,,,literal,10.1016/S0031-9422(96)00750-9
415,uri,http://www.wikidata.org/entity/Q15227296,uri,http://www.wikidata.org/entity/Q105132194,literal,Dioscorea futschauensis,literal,JNZLXJWNXMGDGS-CRPAHPMISA-N,literal,OCC1OC(OCC(C)CCC=2OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,317986-1,en,literal,Pseudoprotogracillin,,,literal,10.1007/S11418-006-0126-3
416,uri,http://www.wikidata.org/entity/Q15600357,uri,http://www.wikidata.org/entity/Q105143699,literal,Dioscorea spongiosa,literal,KNZSXKKCTOYLSV-JPHOUZCVSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,931765-1,en,literal,[(25R)-22alpha-Hydroxy-26-(beta-D-glucopyranosyloxy)furosta-5-ene-3beta-yl]2-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranoside,,,literal,10.1248/BPB.33.316
417,uri,http://www.wikidata.org/entity/Q15600357,uri,http://www.wikidata.org/entity/Q105143699,literal,Dioscorea spongiosa,literal,KNZSXKKCTOYLSV-JPHOUZCVSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,931765-1,en,literal,[(25R)-22alpha-Hydroxy-26-(beta-D-glucopyranosyloxy)furosta-5-ene-3beta-yl]2-O-alpha-L-rhamnopyranosyl-beta-D-glucopyranoside,,,literal,10.1007/S11418-006-0126-3
418,uri,http://www.wikidata.org/entity/Q15600357,uri,http://www.wikidata.org/entity/Q105112590,literal,Dioscorea spongiosa,literal,IGGJLWGOQNBJHC-CPRVNHHSSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(CO)CC7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O,,,literal,931765-1,,literal,Q105112590,,,literal,10.1021/NP0205957
419,uri,http://www.wikidata.org/entity/Q15603445,uri,http://www.wikidata.org/entity/Q105140218,literal,Dioscorea polygonoides,literal,KEWAHQWVFSGTLJ-DYTMZTCISA-N,literal,OCC1OC(OC2CC3=CCC4C(CC(O)C5(C)C4CC6OC7(OCC(C)CC7O)C(C)C65O)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,,,literal,323921-2,en,literal,"(23S,25R)-3beta-(2-O-alpha-L-Rhamnopyranosyl-beta-D-glucopyranosyloxy)spirosta-5-ene-12alpha,17alpha,23-triol",,,literal,10.1021/NP0580356
420,uri,http://www.wikidata.org/entity/Q311239,uri,http://www.wikidata.org/entity/Q105135139,literal,Dioscorea bulbifera,literal,JUCDMGAOGQOSAG-NTEUORMPSA-N,literal,O=C(C=1C(OC)=CC(O)=CC1CC=C(C)CCC=C(C)C)C,,,literal,323908-2,en,literal,"2-(3,7-Dimethyl-2,6-octadienyl)-4-hydroxy-6-methoxyacetophenone",,,literal,10.1016/0031-9422(89)80153-0
421,uri,http://www.wikidata.org/entity/Q15566430,uri,http://www.wikidata.org/entity/Q105146054,literal,Dioscorea dumetorum,literal,KUBGFNFNLFGTGA-UHFFFAOYSA-N,literal,O=C1OC2(CC3N(C)CC2CC3)CC(C)C1,literal,96552-66-8,literal,317919-1,en,literal,Dihydrodioscorine,,,literal,10.1038/177935A0
422,uri,http://www.wikidata.org/entity/Q15566430,uri,http://www.wikidata.org/entity/Q105146054,literal,Dioscorea dumetorum,literal,KUBGFNFNLFGTGA-UHFFFAOYSA-N,literal,O=C1OC2(CC3N(C)CC2CC3)CC(C)C1,literal,96552-66-8,literal,317919-1,en,literal,Dihydrodioscorine,,,literal,10.1039/JR9520002236
423,uri,http://www.wikidata.org/entity/Q161378,uri,http://www.wikidata.org/entity/Q105154895,literal,Dioscorea communis,literal,LOSNTJHBTWBJCC-OOVOOHTRSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,20005752-1,en,literal,Methylprotogracillin,,,literal,10.1021/NP50048A021
424,uri,http://www.wikidata.org/entity/Q11177408,uri,http://www.wikidata.org/entity/Q105114986,literal,Dioscorea panthaica,literal,IKWOPELBOIFGSX-YSKFQSCVSA-N,literal,OCC1OC(OCC(C)CCC=2OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,,,literal,318374-1,en,literal,"Furostan, |A-D-glucopyranoside deriv",,,literal,10.1002/JMS.988
425,uri,http://www.wikidata.org/entity/Q2706691,uri,http://www.wikidata.org/entity/Q105158414,literal,Tacca integrifolia,literal,LWMZJBVLZFGRJF-VMYAYSHCSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(OC9OC(C)C(O)C(O)C9O)C1O,,,literal,827904-1,en,literal,"[(25R)-Spirosta-5-ene-3beta-yl]2-O,3-O-di-alpha-L-rhamnopyranosyl-beta-D-glucopyranoside",,,literal,10.1002/CBDV.200900042
426,uri,http://www.wikidata.org/entity/Q11177408,uri,http://www.wikidata.org/entity/Q105154896,literal,Dioscorea panthaica,literal,LOSNTJHBTWBJCC-QTGARSGCSA-N,literal,OCC1OC(OCC(C)CCC2(OC)OC3CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,54522-53-1,literal,318374-1,,literal,Q105154896,,,literal,10.1016/J.STEROIDS.2014.12.023
427,uri,http://www.wikidata.org/entity/Q1577447,uri,http://www.wikidata.org/entity/Q105148702,literal,Tacca leontopetaloides,literal,LAJZFNUUUUJYJR-AEBQOCFUSA-N,literal,OCC1(O)COC2(OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C)CC1,,,literal,827910-1,en,literal,"(1S,2S,4S,6R,7S,8R,9S,12S,13R,16S)-3'-(hydroxymethyl)-7,9,13-trimethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,6'-oxane]-3',16-diol",,,literal,10.1016/0031-9422(90)80138-7
428,uri,http://www.wikidata.org/entity/Q11046800,uri,http://www.wikidata.org/entity/Q105142317,literal,Dioscorea tokoro,literal,KKQQPVXVNRLUKV-QGINBHEBSA-N,literal,OC1COC(OC2CC3(C)C(CCC4C3CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)CC2O)C(O)C1O,,,literal,318693-1,en,literal,"(2S,3R,4S,5S)-2-[(1S,2R,4R,5'R,6R,7S,8S,9S,12R,13S,15S,16S,18R)-16-hydroxy-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-15-yl]oxyoxane-3,4,5-triol",,,literal,10.1248/YAKUSHI1947.83.8_757
429,uri,http://www.wikidata.org/entity/Q4162026,uri,http://www.wikidata.org/entity/Q105158057,literal,Dioscorea nipponica,literal,LVTJOONKWUXEFR-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,161659-81-0,literal,318323-1,en,literal,"Furostane base-2H + O-Hex, O-Hex-dHex-dHex",,,literal,10.1055/S-0030-1249960
