,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structure_cas.type,structure_cas,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI
454,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
455,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1159/000100514
456,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1002/(SICI)1099-1573(199712)11:8<588::AID-PTR152>3.0.CO;2-8
457,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0304-3835(02)00494-9
458,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
459,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1055/S-2007-969713
460,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0378-4347(00)00277-2
461,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
462,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(00)84297-1
463,uri,http://www.wikidata.org/entity/Q1227092,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros montana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322732-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1055/S-2006-960858
464,uri,http://www.wikidata.org/entity/Q87601999,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros discolor,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322328-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(00)80490-2
465,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106975,literal,Diospyros chloroxylon,literal,OEEOHKZVBKYMBA-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=O)C=CC(=O)C2=C1C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,20175-84-2,literal,322230-1,en,literal,Isodiospyrin,literal,CHEMBL1992900,literal,10.1016/0031-9422(81)83034-8
466,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106975,literal,Diospyros chloroxylon,literal,OEEOHKZVBKYMBA-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=O)C=CC(=O)C2=C1C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,20175-84-2,literal,322230-1,en,literal,Isodiospyrin,literal,CHEMBL1992900,literal,10.1016/S0031-9422(97)01020-0
467,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106975,literal,Diospyros chloroxylon,literal,OEEOHKZVBKYMBA-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=O)C=CC(=O)C2=C1C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,20175-84-2,literal,322230-1,en,literal,Isodiospyrin,literal,CHEMBL1992900,literal,10.1016/J.PHYTOCHEM.2004.03.011
468,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106975,literal,Diospyros chloroxylon,literal,OEEOHKZVBKYMBA-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=O)C=CC(=O)C2=C1C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,20175-84-2,literal,322230-1,en,literal,Isodiospyrin,literal,CHEMBL1992900,literal,10.1016/S0031-9422(00)83757-7
469,uri,http://www.wikidata.org/entity/Q15341088,uri,http://www.wikidata.org/entity/Q27106975,literal,Diospyros variegata,literal,OEEOHKZVBKYMBA-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=O)C=CC(=O)C2=C1C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,20175-84-2,literal,323158-1,en,literal,Isodiospyrin,literal,CHEMBL1992900,literal,10.1002/(SICI)1099-1573(199805)12:3<155::AID-PTR214>3.0.CO;2-1
470,uri,http://www.wikidata.org/entity/Q2672321,uri,http://www.wikidata.org/entity/Q2501558,literal,Diospyros melanoxylon,literal,FSLPMRQHCOLESF-SFMCKYFRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,literal,638-95-9,literal,322692-1,en,literal,α-amyrin,literal,CHEMBL455357,literal,10.1076/PHBI.39.1.20.5941
471,uri,http://www.wikidata.org/entity/Q15339843,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros gracilipes,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322458-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(97)01020-0
472,uri,http://www.wikidata.org/entity/Q15339843,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros gracilipes,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322458-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/J.PHYTOCHEM.2006.05.039
473,uri,http://www.wikidata.org/entity/Q15339843,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros gracilipes,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322458-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/J.PHYTOCHEM.2004.03.011
474,uri,http://www.wikidata.org/entity/Q15339843,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros gracilipes,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322458-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1248/CPB.50.590
475,uri,http://www.wikidata.org/entity/Q15341138,uri,http://www.wikidata.org/entity/Q27106975,literal,Diospyros siamang,literal,OEEOHKZVBKYMBA-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=O)C=CC(=O)C2=C1C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,20175-84-2,literal,323010-1,en,literal,Isodiospyrin,literal,CHEMBL1992900,literal,10.1016/S0031-9422(00)80490-2
476,uri,http://www.wikidata.org/entity/Q15339618,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros cinnabarina,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322240-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
477,uri,http://www.wikidata.org/entity/Q15339618,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros cinnabarina,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322240-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(00)82610-2
478,uri,http://www.wikidata.org/entity/Q15339618,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros cinnabarina,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322240-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
479,uri,http://www.wikidata.org/entity/Q15339618,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros cinnabarina,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322240-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
480,uri,http://www.wikidata.org/entity/Q15339955,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros ismailii,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322538-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(00)80490-2
481,uri,http://www.wikidata.org/entity/Q15339732,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros gracilescens,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322455-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
482,uri,http://www.wikidata.org/entity/Q15339732,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros gracilescens,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322455-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
483,uri,http://www.wikidata.org/entity/Q15339732,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros gracilescens,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322455-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
484,uri,http://www.wikidata.org/entity/Q15340551,uri,http://www.wikidata.org/entity/Q2472366,literal,Diospyros japonica,literal,RODXRVNMMDRFIK-UHFFFAOYSA-N,literal,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,literal,92-61-5,literal,322516-1,en,literal,scopoletin,literal,CHEMBL71851,literal,10.3987/COM-03-9882
485,uri,http://www.wikidata.org/entity/Q771101,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros lotus,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322629-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(00)80490-2
486,uri,http://www.wikidata.org/entity/Q15340411,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros olen,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322802-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.3390/M93
487,uri,http://www.wikidata.org/entity/Q15343602,uri,http://www.wikidata.org/entity/Q2501558,literal,Diospyros wallichii,literal,FSLPMRQHCOLESF-SFMCKYFRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,literal,638-95-9,literal,323188-1,en,literal,α-amyrin,literal,CHEMBL455357,literal,10.1016/S0031-9422(00)80490-2
488,uri,http://www.wikidata.org/entity/Q15340609,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros mannii,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322669-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
489,uri,http://www.wikidata.org/entity/Q15340609,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros mannii,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322669-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
490,uri,http://www.wikidata.org/entity/Q15340609,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros mannii,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322669-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
491,uri,http://www.wikidata.org/entity/Q15340609,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros mannii,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322669-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(00)80286-1
492,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros chloroxylon,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322230-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/0031-9422(81)83034-8
493,uri,http://www.wikidata.org/entity/Q15340846,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros longiflora,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322621-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
494,uri,http://www.wikidata.org/entity/Q15340846,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros longiflora,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322621-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(00)82610-2
495,uri,http://www.wikidata.org/entity/Q15340846,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros longiflora,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322621-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
496,uri,http://www.wikidata.org/entity/Q15340846,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros longiflora,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322621-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
497,uri,http://www.wikidata.org/entity/Q15341138,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros siamang,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,323010-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(00)80490-2
498,uri,http://www.wikidata.org/entity/Q15341138,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros siamang,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,323010-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(97)01020-0
499,uri,http://www.wikidata.org/entity/Q15341138,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros siamang,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,323010-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/J.PHYTOCHEM.2006.05.039
500,uri,http://www.wikidata.org/entity/Q15341138,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros siamang,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,323010-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/J.PHYTOCHEM.2004.03.011
501,uri,http://www.wikidata.org/entity/Q15341138,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros siamang,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,323010-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1248/CPB.50.590
502,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros chloroxylon,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322230-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
503,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros chloroxylon,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322230-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
504,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros chloroxylon,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322230-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
505,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros chloroxylon,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322230-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(00)83757-7
506,uri,http://www.wikidata.org/entity/Q15340976,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros chloroxylon,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322230-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0040-4039(00)90885-2
507,uri,http://www.wikidata.org/entity/Q15341099,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros piscatoria,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322874-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1002/(SICI)1099-1573(200003)14:2<112::AID-PTR488>3.0.CO;2-T
508,uri,http://www.wikidata.org/entity/Q87601999,uri,http://www.wikidata.org/entity/Q2501558,literal,Diospyros discolor,literal,FSLPMRQHCOLESF-SFMCKYFRSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C,literal,638-95-9,literal,322328-1,en,literal,α-amyrin,literal,CHEMBL455357,literal,10.1016/S0031-9422(00)80490-2
509,uri,http://www.wikidata.org/entity/Q15341146,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros batocana,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322123-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1055/S-2007-969969
510,uri,http://www.wikidata.org/entity/Q15341432,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros maingayi,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322655-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(00)80490-2
511,uri,http://www.wikidata.org/entity/Q15341445,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros elliptifolia,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322366-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/S0031-9422(97)01020-0
512,uri,http://www.wikidata.org/entity/Q15341445,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros elliptifolia,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322366-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/J.PHYTOCHEM.2006.05.039
513,uri,http://www.wikidata.org/entity/Q15341445,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros elliptifolia,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322366-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1016/J.PHYTOCHEM.2004.03.011
514,uri,http://www.wikidata.org/entity/Q15341445,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros elliptifolia,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322366-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1248/CPB.50.590
515,uri,http://www.wikidata.org/entity/Q15341445,uri,http://www.wikidata.org/entity/Q2550553,literal,Diospyros elliptifolia,literal,VCMMXZQDRFWYSE-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C1=O)C=CC=C2O,literal,481-42-5,literal,322366-1,en,literal,plumbagin,literal,CHEMBL295316,literal,10.1039/J39680002279
516,uri,http://www.wikidata.org/entity/Q15341423,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros obliquifolia,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322783-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/S0031-9422(97)01020-0
517,uri,http://www.wikidata.org/entity/Q15341423,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros obliquifolia,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322783-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2006.05.039
518,uri,http://www.wikidata.org/entity/Q15341423,uri,http://www.wikidata.org/entity/Q27106425,literal,Diospyros obliquifolia,literal,WRFTYMHHWSAKSK-UHFFFAOYSA-N,literal,CC1=CC(=C2C(=C1)C(=O)C(=CC2=O)C3=C(C=C4C(=O)C=CC(=O)C4=C3O)C)O,literal,28164-57-0,literal,322783-1,en,literal,diospyrin,literal,CHEMBL242550,literal,10.1016/J.PHYTOCHEM.2004.03.011
